# Network edges data
# Layout: spring
# N: 28004, m: 3
# h: 0.8, f_a: 0.1
# Generated: 2026-04-10T16:53:11.757107
source,target,source_type,target_type 
19816,12790,Type b,Type b
19816,3272,Type b,Type a
19817,9964,Type a,Type b
19817,6583,Type a,Type b
19817,2076,Type a,Type b
19818,3925,Type b,Type b
19818,820,Type b,Type b
19818,12531,Type b,Type b
19819,677,Type b,Type b
19819,8288,Type b,Type b
19819,15636,Type b,Type b
19820,69,Type b,Type b
19820,238,Type b,Type b
19820,16524,Type b,Type b
19821,17696,Type b,Type b
19821,13258,Type b,Type b
19821,6526,Type b,Type b
19822,4405,Type b,Type b
19822,4955,Type b,Type b
19822,14178,Type b,Type b
19823,15553,Type b,Type b
19823,4702,Type b,Type b
19823,12426,Type b,Type b
19824,1560,Type b,Type b
19824,395,Type b,Type b
19824,16757,Type b,Type b
19825,15051,Type b,Type b
19825,2212,Type b,Type b
19825,17700,Type b,Type b
19826,987,Type b,Type b
19826,2459,Type b,Type b
19826,6747,Type b,Type b
19827,15679,Type b,Type b
19827,2773,Type b,Type b
19827,19369,Type b,Type b
19828,3779,Type b,Type b
19828,16946,Type b,Type b
19828,1052,Type b,Type b
19829,3545,Type b,Type b
19829,92,Type b,Type b
19829,3548,Type b,Type b
19830,2577,Type b,Type b
19830,122,Type b,Type b
19830,1125,Type b,Type b
19831,18356,Type b,Type b
19831,1095,Type b,Type b
19831,1517,Type b,Type b
19832,15696,Type a,Type b
19832,3907,Type a,Type b
19832,3722,Type a,Type b
19833,9911,Type b,Type b
19833,9401,Type b,Type b
19833,570,Type b,Type b
19834,12992,Type b,Type b
19834,2497,Type b,Type b
19834,3737,Type b,Type b
19835,16287,Type b,Type b
19835,18034,Type b,Type b
19835,13873,Type b,Type b
19836,2835,Type b,Type b
19836,8991,Type b,Type b
19836,10488,Type b,Type b
19837,479,Type a,Type b
19837,318,Type a,Type b
19837,1661,Type a,Type b
19838,604,Type b,Type b
19838,3400,Type b,Type b
19838,5569,Type b,Type b
19839,1121,Type b,Type b
19839,2756,Type b,Type b
19839,484,Type b,Type b
19840,12891,Type b,Type b
19840,952,Type b,Type b
19840,4037,Type b,Type b
19841,12519,Type b,Type b
19841,15849,Type b,Type b
19841,1761,Type b,Type b
19842,748,Type b,Type b
19842,2638,Type b,Type b
19842,6474,Type b,Type b
19843,2368,Type b,Type b
19843,13464,Type b,Type b
19843,4211,Type b,Type b
19844,16459,Type b,Type b
19844,9451,Type b,Type b
19844,826,Type b,Type b
19845,13168,Type b,Type b
19845,1620,Type b,Type b
19845,2641,Type b,Type b
19846,8589,Type b,Type b
19846,6715,Type b,Type b
19846,2596,Type b,Type a
19847,4847,Type b,Type b
19847,13986,Type b,Type b
19847,8721,Type b,Type b
19848,4044,Type b,Type b
19848,5669,Type b,Type b
19848,9597,Type b,Type b
19849,2979,Type a,Type b
19849,6975,Type a,Type b
19849,1936,Type a,Type b
19850,6717,Type b,Type b
19850,322,Type b,Type b
19850,1779,Type b,Type b
19851,4,Type b,Type b
19851,2933,Type b,Type b
19851,11651,Type b,Type b
19852,3603,Type b,Type b
19852,9852,Type b,Type b
19852,989,Type b,Type b
19853,17042,Type b,Type b
19853,8591,Type b,Type b
19853,17702,Type b,Type b
19854,10655,Type b,Type b
19854,6012,Type b,Type b
19854,10905,Type b,Type b
19855,10009,Type b,Type b
19855,986,Type b,Type b
19855,13216,Type b,Type b
19856,11348,Type b,Type b
19856,556,Type b,Type b
19856,2121,Type b,Type b
19857,670,Type b,Type b
19857,491,Type b,Type b
19857,14919,Type b,Type b
19858,7951,Type a,Type b
19858,2041,Type a,Type b
19858,10198,Type a,Type b
19859,14165,Type b,Type b
19859,20,Type b,Type b
19859,11255,Type b,Type b
19860,16418,Type b,Type b
19860,655,Type b,Type b
19860,11176,Type b,Type b
19861,19561,Type b,Type b
19861,19455,Type b,Type b
19861,15548,Type b,Type b
19862,1339,Type b,Type b
19862,506,Type b,Type b
19862,1007,Type b,Type b
19863,10308,Type b,Type b
19863,19329,Type b,Type b
19863,1853,Type b,Type b
19864,9077,Type b,Type b
19864,3783,Type b,Type b
19864,7619,Type b,Type b
19865,11143,Type b,Type b
19865,14972,Type b,Type b
19865,15289,Type b,Type b
19866,7902,Type b,Type b
19866,17151,Type b,Type b
19866,2766,Type b,Type b
19867,406,Type b,Type b
19867,1532,Type b,Type b
19867,13132,Type b,Type b
19868,15709,Type b,Type b
19868,15330,Type b,Type b
19868,515,Type b,Type b
19869,3951,Type b,Type b
19869,1428,Type b,Type b
19869,14202,Type b,Type b
19870,335,Type b,Type b
19870,601,Type b,Type b
19870,10217,Type b,Type b
19871,5727,Type b,Type b
19871,9033,Type b,Type b
19871,15416,Type b,Type b
19872,16319,Type b,Type b
19872,462,Type b,Type b
19872,9988,Type b,Type b
19873,2601,Type b,Type b
19873,4750,Type b,Type b
19873,5079,Type b,Type b
19874,6569,Type b,Type b
19874,11515,Type b,Type b
19874,18171,Type b,Type b
19875,495,Type b,Type b
19875,35,Type b,Type b
19875,2012,Type b,Type b
19876,7867,Type b,Type b
19876,13397,Type b,Type b
19876,18617,Type b,Type b
19877,10262,Type a,Type b
19877,15232,Type a,Type b
19877,15469,Type a,Type b
19878,15265,Type b,Type b
19878,5604,Type b,Type b
19878,2591,Type b,Type b
19879,4348,Type b,Type b
19879,14797,Type b,Type b
19879,2947,Type b,Type b
19880,17289,Type b,Type b
19880,1000,Type b,Type b
19880,12137,Type b,Type b
19881,8933,Type b,Type b
19881,3934,Type b,Type b
19881,3169,Type b,Type b
19882,15731,Type b,Type b
19882,1707,Type b,Type b
19882,1899,Type b,Type b
19883,12133,Type b,Type b
19883,4525,Type b,Type b
19883,15086,Type b,Type b
19884,12664,Type b,Type b
19884,18686,Type b,Type b
19884,2437,Type b,Type b
19885,1414,Type b,Type b
19885,5722,Type b,Type b
19885,16283,Type b,Type b
19886,13889,Type b,Type a
19886,12998,Type b,Type b
19886,2390,Type b,Type b
19887,11506,Type b,Type b
19887,7673,Type b,Type b
19887,13717,Type b,Type b
19888,4317,Type b,Type b
19888,208,Type b,Type b
19888,371,Type b,Type b
19889,504,Type b,Type b
19889,8808,Type b,Type b
19889,8214,Type b,Type a
19890,4863,Type b,Type b
19890,5061,Type b,Type b
19890,4042,Type b,Type b
19891,13,Type b,Type b
19891,3215,Type b,Type b
19891,13942,Type b,Type a
19892,17613,Type b,Type b
19892,12235,Type b,Type b
19892,19355,Type b,Type b
19893,10785,Type b,Type b
19893,18585,Type b,Type b
19893,13595,Type b,Type b
19894,1173,Type b,Type b
19894,7171,Type b,Type b
19894,2742,Type b,Type b
19895,10602,Type b,Type a
19895,6789,Type b,Type b
19895,823,Type b,Type b
19896,4509,Type b,Type b
19896,12144,Type b,Type b
19896,12562,Type b,Type b
19897,4123,Type b,Type b
19897,1286,Type b,Type b
19897,4535,Type b,Type b
19898,19259,Type b,Type b
19898,6395,Type b,Type b
19898,17272,Type b,Type b
19899,16672,Type b,Type b
19899,14866,Type b,Type b
19899,4037,Type b,Type b
19900,11339,Type b,Type b
19900,7322,Type b,Type b
19900,4444,Type b,Type b
19901,7707,Type b,Type b
19901,13591,Type b,Type b
19901,4593,Type b,Type b
19902,8058,Type b,Type b
19902,4089,Type b,Type b
19902,11538,Type b,Type b
19903,5318,Type b,Type b
19903,2401,Type b,Type b
19903,4563,Type b,Type b
19904,8356,Type b,Type b
19904,19853,Type b,Type b
19904,10181,Type b,Type b
19905,445,Type b,Type b
19905,19251,Type b,Type b
19905,15971,Type b,Type b
19906,2874,Type b,Type b
19906,13834,Type b,Type b
19906,8734,Type b,Type b
19907,10177,Type b,Type b
19907,4783,Type b,Type b
19907,8663,Type b,Type b
19908,5745,Type b,Type b
19908,7210,Type b,Type b
19908,10023,Type b,Type b
19909,684,Type b,Type b
19909,7423,Type b,Type b
19909,2801,Type b,Type b
19910,348,Type b,Type b
19910,6644,Type b,Type b
19910,1882,Type b,Type b
19911,1387,Type a,Type b
19911,204,Type a,Type b
19911,448,Type a,Type b
19912,14650,Type b,Type b
19912,6590,Type b,Type b
19912,16660,Type b,Type b
19913,893,Type b,Type b
19913,10394,Type b,Type b
19913,4923,Type b,Type b
19914,16251,Type a,Type b
19914,156,Type a,Type b
19914,18206,Type a,Type b
19915,11552,Type b,Type b
19915,1285,Type b,Type b
19915,4342,Type b,Type b
19916,6967,Type a,Type b
19916,3125,Type a,Type b
19916,13567,Type a,Type b
19917,2454,Type b,Type b
19917,1116,Type b,Type b
19917,3810,Type b,Type b
19918,10436,Type b,Type b
19918,2164,Type b,Type b
19918,1055,Type b,Type b
19919,15779,Type b,Type b
19919,6045,Type b,Type b
19919,18132,Type b,Type b
19920,3498,Type b,Type b
19920,10554,Type b,Type b
19920,9289,Type b,Type b
19921,5864,Type b,Type b
19921,8893,Type b,Type b
19921,2134,Type b,Type b
19922,2155,Type a,Type b
19922,17442,Type a,Type b
19922,15575,Type a,Type b
19923,16243,Type b,Type b
19923,51,Type b,Type b
19923,10754,Type b,Type b
19924,12331,Type b,Type b
19924,216,Type b,Type b
19924,2213,Type b,Type b
19925,9771,Type b,Type b
19925,1583,Type b,Type b
19925,16203,Type b,Type b
19926,18317,Type b,Type b
19926,12337,Type b,Type b
19926,16682,Type b,Type b
19927,8088,Type b,Type b
19927,18429,Type b,Type b
19927,13016,Type b,Type b
19928,1224,Type b,Type b
19928,10990,Type b,Type b
19928,4791,Type b,Type b
19929,1084,Type b,Type b
19929,11430,Type b,Type b
19929,6936,Type b,Type b
19930,790,Type b,Type b
19930,209,Type b,Type b
19930,17440,Type b,Type b
19931,4116,Type b,Type b
19931,9260,Type b,Type b
19931,5950,Type b,Type b
19932,12128,Type b,Type b
19932,16388,Type b,Type b
19932,9353,Type b,Type b
19933,11668,Type b,Type b
19933,10984,Type b,Type b
19933,17749,Type b,Type b
19934,16183,Type b,Type b
19934,16448,Type b,Type b
19934,8743,Type b,Type b
19935,7573,Type b,Type b
19935,17786,Type b,Type b
19935,9299,Type b,Type b
19936,14702,Type a,Type b
19936,4368,Type a,Type b
19936,1270,Type a,Type b
19937,11568,Type b,Type b
19937,1930,Type b,Type b
19937,7484,Type b,Type b
19938,16631,Type b,Type b
19938,8499,Type b,Type b
19938,14388,Type b,Type b
19939,4907,Type b,Type b
19939,6234,Type b,Type b
19939,16283,Type b,Type b
19940,3378,Type b,Type b
19940,8582,Type b,Type b
19940,10334,Type b,Type b
19941,3168,Type b,Type b
19941,8718,Type b,Type b
19941,19185,Type b,Type b
19942,3098,Type b,Type b
19942,15218,Type b,Type b
19942,4669,Type b,Type b
19943,5241,Type b,Type b
19943,1732,Type b,Type b
19943,9844,Type b,Type b
19944,15344,Type a,Type b
19944,71,Type a,Type b
19944,12922,Type a,Type b
19945,2575,Type b,Type b
19945,169,Type b,Type b
19945,142,Type b,Type b
19946,555,Type b,Type b
19946,19823,Type b,Type b
19946,3510,Type b,Type b
19947,13205,Type b,Type b
19947,4930,Type b,Type b
19947,13159,Type b,Type b
19948,6997,Type b,Type b
19948,6995,Type b,Type b
19948,1773,Type b,Type b
19949,12690,Type b,Type b
19949,5421,Type b,Type b
19949,13871,Type b,Type b
19950,7339,Type b,Type b
19950,383,Type b,Type b
19950,16324,Type b,Type b
19951,5748,Type b,Type b
19951,5656,Type b,Type b
19951,8720,Type b,Type b
19952,3759,Type b,Type b
19952,8617,Type b,Type b
19952,6240,Type b,Type b
19953,421,Type b,Type b
19953,796,Type b,Type b
19953,8863,Type b,Type b
19954,16871,Type b,Type b
19954,15492,Type b,Type b
19954,8248,Type b,Type b
19955,18914,Type b,Type b
19955,529,Type b,Type b
19955,10250,Type b,Type b
19956,1316,Type b,Type b
19956,11637,Type b,Type b
19956,6923,Type b,Type b
19957,458,Type b,Type b
19957,1458,Type b,Type b
19957,5878,Type b,Type b
19958,8687,Type b,Type b
19958,9068,Type b,Type b
19958,5389,Type b,Type b
19959,7198,Type b,Type b
19959,2197,Type b,Type b
19959,16785,Type b,Type b
19960,4480,Type b,Type b
19960,2682,Type b,Type b
19960,2303,Type b,Type b
19961,921,Type b,Type b
19961,6447,Type b,Type b
19961,5384,Type b,Type b
19962,1787,Type b,Type b
19962,2087,Type b,Type b
19962,14637,Type b,Type b
19963,9709,Type b,Type b
19963,10498,Type b,Type b
19963,3803,Type b,Type b
19964,10094,Type b,Type b
19964,5624,Type b,Type b
19964,7450,Type b,Type b
19965,15215,Type b,Type b
19965,19748,Type b,Type b
19965,8142,Type b,Type b
19966,12302,Type b,Type b
19966,3730,Type b,Type b
19966,19902,Type b,Type b
19967,11058,Type b,Type b
19967,12707,Type b,Type b
19967,8480,Type b,Type b
19968,0,Type b,Type b
19968,148,Type b,Type b
19968,8195,Type b,Type b
19969,7416,Type b,Type b
19969,17468,Type b,Type b
19969,12215,Type b,Type b
19970,583,Type b,Type b
19970,11504,Type b,Type b
19970,15266,Type b,Type b
19971,14674,Type b,Type b
19971,13201,Type b,Type b
19971,1005,Type b,Type b
19972,1286,Type a,Type b
19972,6378,Type a,Type b
19972,6269,Type a,Type b
19973,3176,Type b,Type b
19973,952,Type b,Type b
19973,1287,Type b,Type b
19974,8051,Type b,Type b
19974,19375,Type b,Type b
19974,15099,Type b,Type b
19975,3940,Type b,Type b
19975,5707,Type b,Type b
19975,14187,Type b,Type b
19976,8883,Type a,Type b
19976,2375,Type a,Type b
19976,12666,Type a,Type b
19977,9623,Type b,Type b
19977,2433,Type b,Type b
19977,7219,Type b,Type b
19978,18381,Type a,Type b
19978,4507,Type a,Type b
19978,6639,Type a,Type b
19979,12796,Type b,Type b
19979,15701,Type b,Type b
19979,9402,Type b,Type b
19980,18457,Type b,Type b
19980,6462,Type b,Type b
19980,13872,Type b,Type b
19981,2956,Type b,Type b
19981,11127,Type b,Type b
19981,17617,Type b,Type b
19982,11271,Type a,Type b
19982,270,Type a,Type b
19982,1339,Type a,Type b
19983,3560,Type b,Type b
19983,15973,Type b,Type b
19983,11786,Type b,Type b
19984,8002,Type b,Type b
19984,11613,Type b,Type b
19984,6357,Type b,Type b
19985,14439,Type b,Type b
19985,10682,Type b,Type b
19985,5737,Type b,Type b
19986,2341,Type b,Type b
19986,11809,Type b,Type b
19986,11931,Type b,Type b
19987,5912,Type b,Type b
19987,2064,Type b,Type b
19987,11,Type b,Type b
19988,51,Type a,Type b
19988,16746,Type a,Type b
19988,5898,Type a,Type b
19989,17868,Type b,Type b
19989,2661,Type b,Type b
19989,1313,Type b,Type b
19990,4213,Type b,Type b
19990,7124,Type b,Type b
19990,58,Type b,Type b
19991,10570,Type b,Type b
19991,249,Type b,Type b
19991,7010,Type b,Type b
19992,6936,Type a,Type b
19992,4517,Type a,Type b
19992,7935,Type a,Type b
19993,16378,Type a,Type b
19993,4046,Type a,Type b
19993,6148,Type a,Type b
19994,12501,Type b,Type b
19994,14449,Type b,Type b
19994,4647,Type b,Type b
19995,114,Type b,Type b
19995,16567,Type b,Type b
19995,17054,Type b,Type b
19996,15361,Type b,Type b
19996,17798,Type b,Type b
19996,135,Type b,Type b
19997,198,Type b,Type b
19997,2052,Type b,Type b
19997,6893,Type b,Type b
19998,1475,Type b,Type b
19998,13065,Type b,Type b
19998,3225,Type b,Type b
19999,67,Type b,Type b
19999,8306,Type b,Type b
19999,163,Type b,Type b
20000,11405,Type b,Type b
20000,10340,Type b,Type b
20000,18733,Type b,Type b
20001,471,Type b,Type b
20001,291,Type b,Type b
20001,3533,Type b,Type b
20002,4520,Type b,Type b
20002,19871,Type b,Type b
20002,815,Type b,Type b
20003,7359,Type b,Type b
20003,2046,Type b,Type b
20003,8879,Type b,Type b
20004,1976,Type a,Type b
20004,133,Type a,Type b
20004,8416,Type a,Type b
20005,14046,Type b,Type b
20005,3595,Type b,Type b
20005,12409,Type b,Type b
20006,8644,Type b,Type b
20006,6424,Type b,Type b
20006,5538,Type b,Type b
20007,13050,Type b,Type b
20007,10740,Type b,Type b
20007,7046,Type b,Type b
20008,9063,Type b,Type b
20008,12265,Type b,Type b
20008,4,Type b,Type b
20009,13803,Type b,Type b
20009,7800,Type b,Type b
20009,1084,Type b,Type b
20010,19044,Type b,Type b
20010,14288,Type b,Type b
20010,14832,Type b,Type b
20011,11248,Type b,Type b
20011,12693,Type b,Type b
20011,9412,Type b,Type a
20012,15037,Type b,Type b
20012,6855,Type b,Type b
20012,3514,Type b,Type b
20013,3105,Type b,Type b
20013,12592,Type b,Type b
20013,12167,Type b,Type b
20014,9935,Type b,Type b
20014,2370,Type b,Type b
20014,4160,Type b,Type b
20015,14,Type b,Type b
20015,18727,Type b,Type b
20015,413,Type b,Type b
20016,15636,Type b,Type b
20016,11208,Type b,Type b
20016,5663,Type b,Type b
20017,18837,Type b,Type b
20017,1175,Type b,Type b
20017,18738,Type b,Type b
20018,1491,Type b,Type b
20018,18212,Type b,Type b
20018,6084,Type b,Type b
20019,3760,Type b,Type b
20019,8390,Type b,Type b
20019,11876,Type b,Type b
20020,13057,Type b,Type b
20020,257,Type b,Type b
20020,1142,Type b,Type b
20021,676,Type a,Type b
20021,5105,Type a,Type b
20021,9982,Type a,Type b
20022,11432,Type b,Type b
20022,3363,Type b,Type b
20022,1662,Type b,Type b
20023,7026,Type a,Type b
20023,5979,Type a,Type b
20023,2553,Type a,Type b
20024,4536,Type b,Type b
20024,4415,Type b,Type b
20024,4782,Type b,Type a
20025,6412,Type b,Type b
20025,452,Type b,Type b
20025,13611,Type b,Type b
20026,12859,Type b,Type b
20026,6617,Type b,Type b
20026,14592,Type b,Type b
20027,3991,Type b,Type b
20027,14664,Type b,Type b
20027,17,Type b,Type b
20028,3634,Type b,Type b
20028,446,Type b,Type b
20028,5985,Type b,Type b
20029,1183,Type b,Type b
20029,2111,Type b,Type b
20029,1227,Type b,Type b
20030,185,Type b,Type b
20030,138,Type b,Type b
20030,15550,Type b,Type b
20031,686,Type b,Type b
20031,586,Type b,Type b
20031,5356,Type b,Type b
20032,1457,Type b,Type b
20032,391,Type b,Type b
20032,15650,Type b,Type b
20033,15075,Type a,Type b
20033,4791,Type a,Type b
20033,1007,Type a,Type b
20034,7390,Type b,Type b
20034,4523,Type b,Type b
20034,5510,Type b,Type b
20035,453,Type b,Type b
20035,379,Type b,Type b
20035,11027,Type b,Type b
20036,569,Type b,Type b
20036,2402,Type b,Type b
20036,8244,Type b,Type b
20037,8219,Type b,Type b
20037,6616,Type b,Type b
20037,8257,Type b,Type b
20038,1423,Type a,Type b
20038,129,Type a,Type b
20038,7898,Type a,Type b
20039,14372,Type a,Type b
20039,15587,Type a,Type b
20039,5080,Type a,Type b
20040,2688,Type b,Type b
20040,3168,Type b,Type b
20040,19799,Type b,Type b
20041,7701,Type b,Type b
20041,395,Type b,Type b
20041,2444,Type b,Type b
20042,8924,Type b,Type b
20042,18771,Type b,Type b
20042,1230,Type b,Type b
20043,10312,Type b,Type b
20043,13228,Type b,Type b
20043,8076,Type b,Type b
20044,1209,Type b,Type b
20044,17825,Type b,Type b
20044,1501,Type b,Type a
20045,7553,Type b,Type b
20045,13716,Type b,Type b
20045,8718,Type b,Type b
20046,511,Type a,Type b
20046,2208,Type a,Type b
20046,8212,Type a,Type b
20047,955,Type b,Type b
20047,11183,Type b,Type b
20047,16918,Type b,Type b
20048,15224,Type a,Type b
20048,7108,Type a,Type b
20048,9682,Type a,Type b
20049,13050,Type b,Type b
20049,9699,Type b,Type b
20049,16134,Type b,Type b
20050,2114,Type b,Type b
20050,11862,Type b,Type b
20050,1604,Type b,Type b
20051,5841,Type b,Type b
20051,12792,Type b,Type b
20051,349,Type b,Type b
20052,4153,Type b,Type b
20052,5540,Type b,Type b
20052,13679,Type b,Type b
20053,6283,Type b,Type b
20053,4355,Type b,Type b
20053,18983,Type b,Type b
20054,10021,Type b,Type b
20054,5607,Type b,Type b
20054,15481,Type b,Type b
20055,9206,Type b,Type b
20055,8906,Type b,Type b
20055,4994,Type b,Type b
20056,7049,Type b,Type b
20056,18321,Type b,Type b
20056,6475,Type b,Type b
20057,4710,Type b,Type b
20057,2847,Type b,Type b
20057,31,Type b,Type b
20058,7851,Type b,Type b
20058,8391,Type b,Type b
20058,17318,Type b,Type b
20059,14353,Type b,Type b
20059,1988,Type b,Type b
20059,1298,Type b,Type b
20060,1126,Type b,Type b
20060,1295,Type b,Type b
20060,11869,Type b,Type b
20061,2262,Type b,Type b
20061,6177,Type b,Type b
20061,2950,Type b,Type b
20062,505,Type b,Type b
20062,5430,Type b,Type b
20062,10270,Type b,Type b
20063,7579,Type b,Type b
20063,15195,Type b,Type b
20063,3152,Type b,Type b
20064,9607,Type b,Type b
20064,782,Type b,Type b
20064,398,Type b,Type b
20065,12782,Type b,Type b
20065,3453,Type b,Type b
20065,7815,Type b,Type b
20066,8283,Type b,Type b
20066,11461,Type b,Type b
20066,13349,Type b,Type b
20067,4628,Type b,Type b
20067,14436,Type b,Type b
20067,13492,Type b,Type b
20068,18789,Type b,Type b
20068,2850,Type b,Type b
20068,14621,Type b,Type b
20069,13389,Type b,Type b
20069,17425,Type b,Type b
20069,4692,Type b,Type b
20070,14788,Type b,Type b
20070,19341,Type b,Type a
20070,13845,Type b,Type b
20071,486,Type b,Type b
20071,5,Type b,Type b
20071,931,Type b,Type b
20072,12320,Type b,Type b
20072,6271,Type b,Type b
20072,3745,Type b,Type b
20073,8174,Type b,Type b
20073,11780,Type b,Type b
20073,466,Type b,Type b
20074,509,Type b,Type b
20074,164,Type b,Type b
20074,10764,Type b,Type b
20075,6622,Type b,Type b
20075,3339,Type b,Type b
20075,7955,Type b,Type b
20076,340,Type b,Type b
20076,279,Type b,Type b
20076,8527,Type b,Type b
20077,3370,Type b,Type b
20077,14994,Type b,Type b
20077,14369,Type b,Type b
20078,5927,Type b,Type b
20078,1017,Type b,Type b
20078,3752,Type b,Type b
20079,15254,Type b,Type b
20079,88,Type b,Type b
20079,82,Type b,Type b
20080,4955,Type a,Type b
20080,13979,Type a,Type b
20080,366,Type a,Type b
20081,7875,Type b,Type b
20081,13514,Type b,Type b
20081,16550,Type b,Type b
20082,18407,Type a,Type b
20082,3683,Type a,Type b
20082,101,Type a,Type b
20083,8898,Type b,Type b
20083,18054,Type b,Type b
20083,1429,Type b,Type b
20084,16316,Type b,Type b
20084,13296,Type b,Type b
20084,480,Type b,Type b
20085,16235,Type b,Type b
20085,15476,Type b,Type b
20085,9322,Type b,Type b
20086,7322,Type b,Type b
20086,5882,Type b,Type b
20086,18565,Type b,Type b
20087,270,Type a,Type b
20087,13737,Type a,Type b
20087,19159,Type a,Type b
20088,12801,Type b,Type b
20088,849,Type b,Type b
20088,6077,Type b,Type b
20089,6629,Type b,Type b
20089,480,Type b,Type b
20089,16186,Type b,Type b
20090,12807,Type b,Type b
20090,6938,Type b,Type b
20090,6631,Type b,Type b
20091,1335,Type b,Type b
20091,2847,Type b,Type b
20091,6111,Type b,Type b
20092,3061,Type b,Type b
20092,15724,Type b,Type b
20092,9344,Type b,Type b
20093,1764,Type b,Type b
20093,9834,Type b,Type b
20093,11300,Type b,Type b
20094,17946,Type b,Type b
20094,19212,Type b,Type b
20094,1742,Type b,Type b
20095,6397,Type b,Type b
20095,9183,Type b,Type b
20095,2268,Type b,Type b
20096,6774,Type b,Type b
20096,5886,Type b,Type b
20096,2779,Type b,Type b
20097,7156,Type b,Type b
20097,7120,Type b,Type b
20097,3304,Type b,Type b
20098,18520,Type b,Type b
20098,7010,Type b,Type b
20098,2570,Type b,Type b
20099,15803,Type a,Type b
20099,8598,Type a,Type b
20099,3000,Type a,Type b
20100,6554,Type b,Type b
20100,15670,Type b,Type b
20100,5189,Type b,Type b
20101,9884,Type b,Type b
20101,7917,Type b,Type b
20101,810,Type b,Type b
20102,12414,Type b,Type b
20102,8040,Type b,Type b
20102,11502,Type b,Type b
20103,5321,Type a,Type b
20103,5597,Type a,Type b
20103,9927,Type a,Type b
20104,3289,Type b,Type b
20104,4726,Type b,Type b
20104,4461,Type b,Type b
20105,1320,Type b,Type b
20105,3116,Type b,Type b
20105,3315,Type b,Type b
20106,8378,Type b,Type b
20106,12815,Type b,Type b
20106,13146,Type b,Type b
20107,18915,Type b,Type b
20107,17935,Type b,Type b
20107,4230,Type b,Type b
20108,4576,Type b,Type b
20108,13188,Type b,Type b
20108,11441,Type b,Type b
20109,9711,Type b,Type b
20109,3532,Type b,Type b
20109,11676,Type b,Type b
20110,11914,Type b,Type b
20110,191,Type b,Type b
20110,13057,Type b,Type b
20111,1382,Type b,Type b
20111,11348,Type b,Type b
20111,1364,Type b,Type b
20112,2487,Type b,Type b
20112,1283,Type b,Type b
20112,3431,Type b,Type b
20113,5967,Type b,Type b
20113,16021,Type b,Type b
20113,17741,Type b,Type b
20114,1138,Type b,Type b
20114,7554,Type b,Type b
20114,15350,Type b,Type b
20115,4027,Type b,Type b
20115,11837,Type b,Type b
20115,14374,Type b,Type b
20116,4856,Type b,Type b
20116,3459,Type b,Type b
20116,622,Type b,Type b
20117,4503,Type a,Type b
20117,13418,Type a,Type b
20117,8529,Type a,Type b
20118,1726,Type b,Type b
20118,590,Type b,Type b
20118,8389,Type b,Type b
20119,4563,Type b,Type b
20119,588,Type b,Type b
20119,0,Type b,Type b
20120,5186,Type b,Type b
20120,10397,Type b,Type b
20120,1948,Type b,Type b
20121,4177,Type b,Type b
20121,1094,Type b,Type b
20121,5453,Type b,Type b
20122,1030,Type b,Type b
20122,6631,Type b,Type b
20122,3155,Type b,Type b
20123,363,Type b,Type b
20123,14962,Type b,Type b
20123,13088,Type b,Type b
20124,20060,Type b,Type b
20124,14678,Type b,Type b
20124,11488,Type b,Type b
20125,3400,Type b,Type b
20125,5150,Type b,Type b
20125,13324,Type b,Type b
20126,13664,Type b,Type b
20126,13511,Type b,Type b
20126,7054,Type b,Type b
20127,4151,Type b,Type b
20127,6396,Type b,Type b
20127,3938,Type b,Type b
20128,18219,Type b,Type b
20128,8673,Type b,Type b
20128,11087,Type b,Type b
20129,3333,Type b,Type b
20129,5306,Type b,Type b
20129,17479,Type b,Type b
20130,7243,Type b,Type b
20130,4365,Type b,Type b
20130,8397,Type b,Type b
20131,4326,Type b,Type b
20131,5977,Type b,Type b
20131,6025,Type b,Type b
20132,2347,Type b,Type b
20132,9469,Type b,Type b
20132,6844,Type b,Type b
20133,3727,Type b,Type b
20133,12420,Type b,Type b
20133,10426,Type b,Type b
20134,13850,Type b,Type b
20134,2123,Type b,Type b
20134,1558,Type b,Type b
20135,6711,Type b,Type b
20135,14103,Type b,Type b
20135,1,Type b,Type b
20136,2838,Type b,Type b
20136,11707,Type b,Type b
20136,1243,Type b,Type b
20137,121,Type b,Type b
20137,1634,Type b,Type b
20137,3187,Type b,Type b
20138,12991,Type b,Type b
20138,370,Type b,Type b
20138,84,Type b,Type b
20139,1441,Type b,Type b
20139,16208,Type b,Type b
20139,16399,Type b,Type b
20140,17085,Type b,Type b
20140,14427,Type b,Type b
20140,3347,Type b,Type b
20141,4968,Type b,Type b
20141,2775,Type b,Type b
20141,837,Type b,Type b
20142,285,Type b,Type b
20142,16342,Type b,Type b
20142,6800,Type b,Type a
20143,11356,Type b,Type b
20143,6112,Type b,Type a
20143,7664,Type b,Type b
20144,15947,Type b,Type b
20144,11469,Type b,Type b
20144,15700,Type b,Type b
20145,11708,Type a,Type a
20145,4098,Type a,Type b
20145,16890,Type a,Type b
20146,2267,Type b,Type b
20146,920,Type b,Type b
20146,7560,Type b,Type b
20147,9658,Type b,Type b
20147,255,Type b,Type b
20147,5565,Type b,Type b
20148,1956,Type b,Type b
20148,8313,Type b,Type b
20148,16988,Type b,Type b
20149,18191,Type a,Type b
20149,89,Type a,Type b
20149,1906,Type a,Type b
20150,97,Type b,Type b
20150,12844,Type b,Type b
20150,5203,Type b,Type b
