# Network edge list with node attributes
# N: 530, m: 3
# h: 0.2, f_a: 0.2
# Initial network nodes: 0 to 29
# Added nodes: 30 to 529
# Total edges: 1528
# Type a nodes: 110
# Type b nodes: 420
# Generated: 2026-02-15T17:31:14.159370
source,target,source_type,target_type,source_in_degree,target_in_degree,source_is_initial,target_is_initial,source_order,target_order
242,208,b,b,3,3,False,False,242,208
242,109,b,b,3,6,False,False,242,109
243,88,b,b,1,10,False,False,243,88
243,230,b,b,1,3,False,False,243,230
243,92,b,b,1,7,False,False,243,92
244,7,b,b,2,24,False,True,244,7
244,9,b,b,2,13,False,True,244,9
244,35,b,b,2,16,False,False,244,35
245,207,b,b,4,3,False,False,245,207
245,2,b,b,4,16,False,True,245,2
245,209,b,b,4,2,False,False,245,209
246,134,b,b,0,8,False,False,246,134
246,48,b,b,0,13,False,False,246,48
246,245,b,b,0,4,False,False,246,245
247,16,b,b,3,12,False,True,247,16
247,195,b,b,3,1,False,False,247,195
247,32,b,b,3,13,False,False,247,32
248,215,a,b,0,3,False,False,248,215
248,111,a,b,0,12,False,False,248,111
248,169,a,b,0,4,False,False,248,169
249,204,b,b,2,3,False,False,249,204
249,3,b,b,2,25,False,True,249,3
249,70,b,b,2,7,False,False,249,70
250,115,b,b,5,10,False,False,250,115
250,203,b,b,5,6,False,False,250,203
250,43,b,b,5,8,False,False,250,43
251,146,b,b,2,7,False,False,251,146
251,70,b,b,2,7,False,False,251,70
251,40,b,b,2,5,False,False,251,40
252,8,a,b,0,16,False,True,252,8
252,68,a,b,0,5,False,False,252,68
252,217,a,b,0,5,False,False,252,217
253,238,b,b,1,1,False,False,253,238
253,16,b,b,1,12,False,True,253,16
253,245,b,b,1,4,False,False,253,245
254,151,b,b,2,4,False,False,254,151
254,63,b,b,2,11,False,False,254,63
254,14,b,b,2,24,False,True,254,14
255,89,b,b,0,8,False,False,255,89
255,8,b,b,0,16,False,True,255,8
255,39,b,b,0,13,False,False,255,39
256,137,b,b,4,6,False,False,256,137
256,117,b,b,4,6,False,False,256,117
256,75,b,b,4,6,False,False,256,75
257,184,b,b,3,3,False,False,257,184
257,107,b,b,3,4,False,False,257,107
257,72,b,b,3,10,False,False,257,72
258,85,a,b,0,5,False,False,258,85
258,228,a,b,0,5,False,False,258,228
258,191,a,b,0,4,False,False,258,191
259,184,b,b,3,3,False,False,259,184
259,188,b,b,3,9,False,False,259,188
259,212,b,b,3,6,False,False,259,212
260,137,b,b,0,6,False,False,260,137
260,247,b,b,0,3,False,False,260,247
260,186,b,b,0,6,False,False,260,186
261,112,b,b,1,4,False,False,261,112
261,203,b,b,1,6,False,False,261,203
261,18,b,b,1,15,False,True,261,18
262,220,b,b,3,3,False,False,262,220
262,153,b,a,3,2,False,False,262,153
262,117,b,b,3,6,False,False,262,117
263,170,b,b,0,3,False,False,263,170
263,256,b,b,0,4,False,False,263,256
263,179,b,b,0,6,False,False,263,179
264,228,a,b,1,5,False,False,264,228
264,97,a,b,1,6,False,False,264,97
264,130,a,b,1,4,False,False,264,130
265,62,b,b,3,12,False,False,265,62
265,121,b,b,3,4,False,False,265,121
265,100,b,b,3,8,False,False,265,100
266,60,b,b,4,7,False,False,266,60
266,39,b,b,4,13,False,False,266,39
266,197,b,b,4,4,False,False,266,197
267,61,b,b,0,6,False,False,267,61
267,10,b,b,0,15,False,True,267,10
267,163,b,b,0,6,False,False,267,163
268,87,b,b,0,6,False,False,268,87
268,89,b,b,0,8,False,False,268,89
268,208,b,b,0,3,False,False,268,208
269,74,a,b,0,8,False,False,269,74
269,217,a,b,0,5,False,False,269,217
269,147,a,b,0,8,False,False,269,147
270,88,a,b,1,10,False,False,270,88
270,0,a,a,1,18,False,True,270,0
270,79,a,b,1,10,False,False,270,79
271,122,b,b,5,6,False,False,271,122
271,172,b,b,5,2,False,False,271,172
271,234,b,b,5,2,False,False,271,234
272,116,b,b,0,6,False,False,272,116
272,119,b,b,0,2,False,False,272,119
272,97,b,b,0,6,False,False,272,97
273,230,b,b,1,3,False,False,273,230
273,251,b,b,1,2,False,False,273,251
273,145,b,b,1,2,False,False,273,145
274,227,a,b,0,1,False,False,274,227
274,88,a,b,0,10,False,False,274,88
274,148,a,b,0,2,False,False,274,148
275,65,a,b,0,5,False,False,275,65
275,134,a,b,0,8,False,False,275,134
275,14,a,b,0,24,False,True,275,14
276,156,b,b,3,5,False,False,276,156
276,191,b,b,3,4,False,False,276,191
276,188,b,b,3,9,False,False,276,188
277,32,b,b,1,13,False,False,277,32
277,6,b,b,1,20,False,True,277,6
277,171,b,b,1,3,False,False,277,171
278,164,b,b,1,5,False,False,278,164
278,78,b,b,1,7,False,False,278,78
278,46,b,b,1,6,False,False,278,46
279,5,b,b,4,11,False,True,279,5
279,172,b,b,4,2,False,False,279,172
279,76,b,a,4,1,False,False,279,76
280,156,b,b,2,5,False,False,280,156
280,62,b,b,2,12,False,False,280,62
280,107,b,b,2,4,False,False,280,107
281,62,b,b,0,12,False,False,281,62
281,3,b,b,0,25,False,True,281,3
281,188,b,b,0,9,False,False,281,188
282,90,b,a,1,2,False,False,282,90
282,2,b,b,1,16,False,True,282,2
282,235,b,b,1,4,False,False,282,235
283,35,b,b,3,16,False,False,283,35
283,14,b,b,3,24,False,True,283,14
283,276,b,b,3,3,False,False,283,276
284,216,b,b,3,5,False,False,284,216
284,171,b,b,3,3,False,False,284,171
284,262,b,b,3,3,False,False,284,262
285,232,b,b,3,2,False,False,285,232
285,194,b,b,3,6,False,False,285,194
285,147,b,b,3,8,False,False,285,147
286,124,b,b,0,6,False,False,286,124
286,20,b,b,0,12,False,True,286,20
286,26,b,a,0,31,False,True,286,26
287,163,b,b,1,6,False,False,287,163
287,151,b,b,1,4,False,False,287,151
287,135,b,b,1,4,False,False,287,135
288,206,b,b,0,3,False,False,288,206
288,45,b,b,0,17,False,False,288,45
288,188,b,b,0,9,False,False,288,188
289,100,b,b,4,8,False,False,289,100
289,208,b,b,4,3,False,False,289,208
289,61,b,b,4,6,False,False,289,61
290,74,b,b,3,8,False,False,290,74
290,111,b,b,3,12,False,False,290,111
290,110,b,b,3,8,False,False,290,110
291,194,b,b,1,6,False,False,291,194
291,87,b,b,1,6,False,False,291,87
291,8,b,b,1,16,False,True,291,8
292,45,b,b,0,17,False,False,292,45
292,127,b,b,0,5,False,False,292,127
292,182,b,b,0,1,False,False,292,182
293,231,a,b,0,4,False,False,293,231
293,38,a,b,0,8,False,False,293,38
293,124,a,b,0,6,False,False,293,124
294,282,b,b,0,1,False,False,294,282
294,16,b,b,0,12,False,True,294,16
294,57,b,b,0,2,False,False,294,57
295,112,b,b,3,4,False,False,295,112
295,13,b,b,3,15,False,True,295,13
295,85,b,b,3,5,False,False,295,85
296,204,b,b,1,3,False,False,296,204
296,84,b,b,1,7,False,False,296,84
296,188,b,b,1,9,False,False,296,188
297,115,b,b,2,10,False,False,297,115
297,194,b,b,2,6,False,False,297,194
297,35,b,b,2,16,False,False,297,35
298,60,a,b,0,7,False,False,298,60
298,62,a,b,0,12,False,False,298,62
298,70,a,b,0,7,False,False,298,70
299,80,b,b,2,11,False,False,299,80
299,102,b,a,2,2,False,False,299,102
299,130,b,b,2,4,False,False,299,130
300,194,b,b,1,6,False,False,300,194
300,158,b,b,1,7,False,False,300,158
300,44,b,b,1,9,False,False,300,44
301,42,b,b,2,7,False,False,301,42
301,111,b,b,2,12,False,False,301,111
301,74,b,b,2,8,False,False,301,74
302,4,b,b,1,12,False,True,302,4
302,16,b,b,1,12,False,True,302,16
302,79,b,b,1,10,False,False,302,79
303,26,b,a,2,31,False,True,303,26
303,236,b,b,2,3,False,False,303,236
303,15,b,b,2,12,False,True,303,15
304,163,b,b,1,6,False,False,304,163
304,196,b,b,1,2,False,False,304,196
304,132,b,b,1,2,False,False,304,132
305,113,b,b,4,2,False,False,305,113
305,222,b,b,4,3,False,False,305,222
305,85,b,b,4,5,False,False,305,85
306,22,b,b,3,13,False,True,306,22
306,305,b,b,3,4,False,False,306,305
306,0,b,a,3,18,False,True,306,0
307,5,a,b,0,11,False,True,307,5
307,135,a,b,0,4,False,False,307,135
307,53,a,b,0,6,False,False,307,53
308,234,b,b,1,2,False,False,308,234
308,256,b,b,1,4,False,False,308,256
308,12,b,b,1,11,False,True,308,12
309,26,a,a,0,31,False,True,309,26
309,53,a,b,0,6,False,False,309,53
309,285,a,b,0,3,False,False,309,285
310,187,a,b,0,6,False,False,310,187
310,190,a,b,0,1,False,False,310,190
310,217,a,b,0,5,False,False,310,217
311,280,b,b,3,2,False,False,311,280
311,175,b,b,3,4,False,False,311,175
311,133,b,b,3,9,False,False,311,133
312,118,a,b,0,5,False,False,312,118
312,178,a,b,0,4,False,False,312,178
312,26,a,a,0,31,False,True,312,26
313,250,a,b,0,5,False,False,313,250
313,14,a,b,0,24,False,True,313,14
313,17,a,a,0,19,False,True,313,17
314,265,b,b,0,3,False,False,314,265
314,284,b,b,0,3,False,False,314,284
314,47,b,b,0,3,False,False,314,47
315,216,b,b,3,5,False,False,315,216
315,49,b,b,3,13,False,False,315,49
315,249,b,b,3,2,False,False,315,249
316,14,b,b,1,24,False,True,316,14
316,241,b,b,1,6,False,False,316,241
316,147,b,b,1,8,False,False,316,147
317,56,b,b,2,11,False,False,317,56
317,301,b,b,2,2,False,False,317,301
317,10,b,b,2,15,False,True,317,10
318,39,b,b,2,13,False,False,318,39
318,17,b,a,2,19,False,True,318,17
318,127,b,b,2,5,False,False,318,127
319,44,b,b,1,9,False,False,319,44
319,29,b,b,1,16,False,True,319,29
319,211,b,b,1,4,False,False,319,211
320,134,b,b,2,8,False,False,320,134
320,169,b,b,2,4,False,False,320,169
320,187,b,b,2,6,False,False,320,187
321,103,b,b,2,7,False,False,321,103
321,55,b,b,2,8,False,False,321,55
321,300,b,b,2,1,False,False,321,300
322,226,b,b,1,3,False,False,322,226
322,295,b,b,1,3,False,False,322,295
322,138,b,b,1,5,False,False,322,138
323,32,b,b,2,13,False,False,323,32
323,63,b,b,2,11,False,False,323,63
323,256,b,b,2,4,False,False,323,256
324,45,b,b,1,17,False,False,324,45
324,17,b,a,1,19,False,True,324,17
324,215,b,b,1,3,False,False,324,215
325,204,b,b,2,3,False,False,325,204
325,128,b,b,2,7,False,False,325,128
325,265,b,b,2,3,False,False,325,265
326,228,b,b,2,5,False,False,326,228
326,324,b,b,2,1,False,False,326,324
326,175,b,b,2,4,False,False,326,175
327,64,b,b,2,7,False,False,327,64
327,303,b,b,2,2,False,False,327,303
327,6,b,b,2,20,False,True,327,6
328,290,b,b,1,3,False,False,328,290
328,18,b,b,1,15,False,True,328,18
328,188,b,b,1,9,False,False,328,188
329,128,b,b,1,7,False,False,329,128
329,48,b,b,1,13,False,False,329,48
329,152,b,b,1,3,False,False,329,152
330,327,b,b,0,2,False,False,330,327
330,87,b,b,0,6,False,False,330,87
330,147,b,b,0,8,False,False,330,147
331,259,b,b,1,3,False,False,331,259
331,233,b,b,1,1,False,False,331,233
331,329,b,b,1,1,False,False,331,329
332,56,b,b,1,11,False,False,332,56
332,77,b,b,1,8,False,False,332,77
332,49,b,b,1,13,False,False,332,49
333,186,b,b,0,6,False,False,333,186
333,107,b,b,0,4,False,False,333,107
333,193,b,b,0,2,False,False,333,193
334,34,b,a,2,7,False,False,334,34
334,38,b,b,2,8,False,False,334,38
334,115,b,b,2,10,False,False,334,115
335,241,b,b,0,6,False,False,335,241
335,27,b,b,0,12,False,True,335,27
335,79,b,b,0,10,False,False,335,79
336,318,b,b,1,2,False,False,336,318
336,103,b,b,1,7,False,False,336,103
336,295,b,b,1,3,False,False,336,295
337,242,b,b,2,3,False,False,337,242
337,15,b,b,2,12,False,True,337,15
337,151,b,b,2,4,False,False,337,151
338,290,b,b,0,3,False,False,338,290
338,2,b,b,0,16,False,True,338,2
338,159,b,b,0,3,False,False,338,159
339,3,b,b,2,25,False,True,339,3
339,9,b,b,2,13,False,True,339,9
339,266,b,b,2,4,False,False,339,266
340,62,a,b,1,12,False,False,340,62
340,11,a,b,1,16,False,True,340,11
340,296,a,b,1,1,False,False,340,296
341,315,b,b,1,3,False,False,341,315
341,284,b,b,1,3,False,False,341,284
341,178,b,b,1,4,False,False,341,178
342,12,b,b,2,11,False,True,342,12
342,212,b,b,2,6,False,False,342,212
342,211,b,b,2,4,False,False,342,211
343,284,b,b,0,3,False,False,343,284
343,92,b,b,0,7,False,False,343,92
343,143,b,b,0,3,False,False,343,143
344,303,b,b,0,2,False,False,344,303
344,302,b,b,0,1,False,False,344,302
344,17,b,a,0,19,False,True,344,17
345,283,b,b,3,3,False,False,345,283
345,241,b,b,3,6,False,False,345,241
345,188,b,b,3,9,False,False,345,188
346,202,b,b,2,1,False,False,346,202
346,166,b,a,2,2,False,False,346,166
346,0,b,a,2,18,False,True,346,0
347,45,b,b,1,17,False,False,347,45
347,99,b,b,1,4,False,False,347,99
347,327,b,b,1,2,False,False,347,327
348,214,b,b,2,2,False,False,348,214
348,3,b,b,2,25,False,True,348,3
348,7,b,b,2,24,False,True,348,7
349,63,b,b,0,11,False,False,349,63
349,137,b,b,0,6,False,False,349,137
349,69,b,b,0,5,False,False,349,69
350,141,a,b,0,5,False,False,350,141
350,115,a,b,0,10,False,False,350,115
350,112,a,b,0,4,False,False,350,112
351,193,b,b,0,2,False,False,351,193
351,317,b,b,0,2,False,False,351,317
351,290,b,b,0,3,False,False,351,290
352,48,b,b,1,13,False,False,352,48
352,347,b,b,1,1,False,False,352,347
352,197,b,b,1,4,False,False,352,197
353,7,b,b,1,24,False,True,353,7
353,13,b,b,1,15,False,True,353,13
353,212,b,b,1,6,False,False,353,212
354,271,b,b,0,5,False,False,354,271
354,308,b,b,0,1,False,False,354,308
354,345,b,b,0,3,False,False,354,345
355,128,b,b,3,7,False,False,355,128
355,24,b,a,3,11,False,True,355,24
355,321,b,b,3,2,False,False,355,321
356,328,b,b,1,1,False,False,356,328
356,188,b,b,1,9,False,False,356,188
356,0,b,a,1,18,False,True,356,0
357,63,b,b,1,11,False,False,357,63
357,106,b,b,1,3,False,False,357,106
357,18,b,b,1,15,False,True,357,18
358,164,b,b,1,5,False,False,358,164
358,242,b,b,1,3,False,False,358,242
358,203,b,b,1,6,False,False,358,203
359,356,b,b,2,1,False,False,359,356
359,342,b,b,2,2,False,False,359,342
359,355,b,b,2,3,False,False,359,355
360,13,b,b,3,15,False,True,360,13
360,9,b,b,3,13,False,True,360,9
360,74,b,b,3,8,False,False,360,74
361,133,a,b,1,9,False,False,361,133
361,17,a,a,1,19,False,True,361,17
361,264,a,a,1,1,False,False,361,264
362,164,b,b,0,5,False,False,362,164
362,34,b,a,0,7,False,False,362,34
362,289,b,b,0,4,False,False,362,289
363,23,a,b,0,11,False,True,363,23
363,299,a,b,0,2,False,False,363,299
363,14,a,b,0,24,False,True,363,14
364,241,b,b,0,6,False,False,364,241
364,345,b,b,0,3,False,False,364,345
364,79,b,b,0,10,False,False,364,79
365,101,a,b,0,4,False,False,365,101
365,84,a,b,0,7,False,False,365,84
365,235,a,b,0,4,False,False,365,235
366,104,b,b,0,6,False,False,366,104
366,110,b,b,0,8,False,False,366,110
366,14,b,b,0,24,False,True,366,14
367,2,b,b,2,16,False,True,367,2
367,103,b,b,2,7,False,False,367,103
367,79,b,b,2,10,False,False,367,79
368,251,b,b,1,2,False,False,368,251
368,108,b,b,1,2,False,False,368,108
368,306,b,b,1,3,False,False,368,306
369,169,b,b,2,4,False,False,369,169
369,80,b,b,2,11,False,False,369,80
369,318,b,b,2,2,False,False,369,318
370,118,b,b,1,5,False,False,370,118
370,289,b,b,1,4,False,False,370,289
370,124,b,b,1,6,False,False,370,124
371,201,b,b,0,4,False,False,371,201
371,126,b,b,0,7,False,False,371,126
371,12,b,b,0,11,False,True,371,12
372,259,b,b,0,3,False,False,372,259
372,212,b,b,0,6,False,False,372,212
372,369,b,b,0,2,False,False,372,369
373,3,b,b,0,25,False,True,373,3
373,8,b,b,0,16,False,True,373,8
373,30,b,b,0,14,False,False,373,30
374,13,b,b,2,15,False,True,374,13
374,104,b,b,2,6,False,False,374,104
374,348,b,b,2,2,False,False,374,348
375,156,b,b,1,5,False,False,375,156
375,262,b,b,1,3,False,False,375,262
375,266,b,b,1,4,False,False,375,266
376,50,b,b,0,10,False,False,376,50
376,218,b,b,0,1,False,False,376,218
376,289,b,b,0,4,False,False,376,289
377,62,b,b,1,12,False,False,377,62
377,120,b,b,1,5,False,False,377,120
377,276,b,b,1,3,False,False,377,276
378,187,b,b,0,6,False,False,378,187
378,115,b,b,0,10,False,False,378,115
378,22,b,b,0,13,False,True,378,22
379,80,b,b,0,11,False,False,379,80
379,161,b,b,0,3,False,False,379,161
379,111,b,b,0,12,False,False,379,111
380,266,b,b,0,4,False,False,380,266
380,147,b,b,0,8,False,False,380,147
380,177,b,b,0,4,False,False,380,177
381,163,a,b,1,6,False,False,381,163
381,177,a,b,1,4,False,False,381,177
381,12,a,b,1,11,False,True,381,12
382,14,b,b,3,24,False,True,382,14
382,63,b,b,3,11,False,False,382,63
382,128,b,b,3,7,False,False,382,128
383,273,b,b,1,1,False,False,383,273
383,115,b,b,1,10,False,False,383,115
383,194,b,b,1,6,False,False,383,194
384,207,b,b,2,3,False,False,384,207
384,177,b,b,2,4,False,False,384,177
384,20,b,b,2,12,False,True,384,20
385,266,b,b,1,4,False,False,385,266
385,245,b,b,1,4,False,False,385,245
385,10,b,b,1,15,False,True,385,10
386,175,b,b,1,4,False,False,386,175
386,368,b,b,1,1,False,False,386,368
386,271,b,b,1,5,False,False,386,271
387,53,b,b,0,6,False,False,387,53
387,96,b,b,0,7,False,False,387,96
387,13,b,b,0,15,False,True,387,13
388,24,b,a,1,11,False,True,388,24
388,136,b,b,1,3,False,False,388,136
388,241,b,b,1,6,False,False,388,241
389,173,b,a,0,1,False,False,389,173
389,43,b,b,0,8,False,False,389,43
389,17,b,a,0,19,False,True,389,17
390,52,a,a,1,6,False,False,390,52
390,311,a,b,1,3,False,False,390,311
390,367,a,b,1,2,False,False,390,367
391,26,b,a,0,31,False,True,391,26
391,301,b,b,0,2,False,False,391,301
391,231,b,b,0,4,False,False,391,231
392,317,a,b,0,2,False,False,392,317
392,215,a,b,0,3,False,False,392,215
392,231,a,b,0,4,False,False,392,231
393,249,a,b,0,2,False,False,393,249
393,205,a,b,0,2,False,False,393,205
393,235,a,b,0,4,False,False,393,235
394,36,a,b,0,12,False,False,394,36
394,359,a,b,0,2,False,False,394,359
394,84,a,b,0,7,False,False,394,84
395,210,b,b,0,2,False,False,395,210
395,26,b,a,0,31,False,True,395,26
395,138,b,b,0,5,False,False,395,138
396,164,b,b,2,5,False,False,396,164
396,283,b,b,2,3,False,False,396,283
396,262,b,b,2,3,False,False,396,262
397,167,a,a,0,2,False,False,397,167
397,257,a,b,0,3,False,False,397,257
397,49,a,b,0,13,False,False,397,49
398,141,a,b,0,5,False,False,398,141
398,18,a,b,0,15,False,True,398,18
398,89,a,b,0,8,False,False,398,89
399,285,b,b,2,3,False,False,399,285
399,360,b,b,2,3,False,False,399,360
399,161,b,b,2,3,False,False,399,161
400,220,b,b,1,3,False,False,400,220
400,217,b,b,1,5,False,False,400,217
400,72,b,b,1,10,False,False,400,72
401,133,b,b,1,9,False,False,401,133
401,283,b,b,1,3,False,False,401,283
401,323,b,b,1,2,False,False,401,323
402,334,b,b,3,2,False,False,402,334
402,180,b,b,3,5,False,False,402,180
402,337,b,b,3,2,False,False,402,337
403,169,a,b,0,4,False,False,403,169
403,136,a,b,0,3,False,False,403,136
403,242,a,b,0,3,False,False,403,242
404,311,a,b,0,3,False,False,404,311
404,3,a,b,0,25,False,True,404,3
404,361,a,a,0,1,False,False,404,361
405,26,b,a,2,31,False,True,405,26
405,186,b,b,2,6,False,False,405,186
405,135,b,b,2,4,False,False,405,135
406,80,a,b,0,11,False,False,406,80
406,279,a,b,0,4,False,False,406,279
406,141,a,b,0,5,False,False,406,141
407,405,a,b,0,2,False,False,407,405
407,163,a,b,0,6,False,False,407,163
407,15,a,b,0,12,False,True,407,15
408,42,b,b,1,7,False,False,408,42
408,9,b,b,1,13,False,True,408,9
408,352,b,b,1,1,False,False,408,352
409,59,b,b,1,4,False,False,409,59
409,179,b,b,1,6,False,False,409,179
409,80,b,b,1,11,False,False,409,80
410,96,a,b,0,7,False,False,410,96
410,305,a,b,0,4,False,False,410,305
410,88,a,b,0,10,False,False,410,88
411,270,b,a,1,1,False,False,411,270
411,124,b,b,1,6,False,False,411,124
411,358,b,b,1,1,False,False,411,358
412,382,b,b,0,3,False,False,412,382
412,13,b,b,0,15,False,True,412,13
412,271,b,b,0,5,False,False,412,271
413,31,b,b,1,9,False,False,413,31
413,369,b,b,1,2,False,False,413,369
413,69,b,b,1,5,False,False,413,69
414,315,a,b,0,3,False,False,414,315
414,6,a,b,0,20,False,True,414,6
414,26,a,a,0,31,False,True,414,26
415,158,a,b,0,7,False,False,415,158
415,325,a,b,0,2,False,False,415,325
415,29,a,b,0,16,False,True,415,29
416,111,b,b,1,12,False,False,416,111
416,26,b,a,1,31,False,True,416,26
416,60,b,b,1,7,False,False,416,60
417,192,b,b,3,3,False,False,417,192
417,319,b,b,3,1,False,False,417,319
417,143,b,b,3,3,False,False,417,143
418,179,a,b,0,6,False,False,418,179
418,175,a,b,0,4,False,False,418,175
418,254,a,b,0,2,False,False,418,254
419,297,b,b,0,2,False,False,419,297
419,306,b,b,0,3,False,False,419,306
419,271,b,b,0,5,False,False,419,271
420,36,a,b,0,12,False,False,420,36
420,128,a,b,0,7,False,False,420,128
420,138,a,b,0,5,False,False,420,138
421,339,b,b,1,2,False,False,421,339
421,342,b,b,1,2,False,False,421,342
421,187,b,b,1,6,False,False,421,187
422,336,b,b,1,1,False,False,422,336
422,56,b,b,1,11,False,False,422,56
422,305,b,b,1,4,False,False,422,305
423,37,b,b,0,6,False,False,423,37
423,236,b,b,0,3,False,False,423,236
423,87,b,b,0,6,False,False,423,87
424,216,b,b,3,5,False,False,424,216
424,304,b,b,3,1,False,False,424,304
424,256,b,b,3,4,False,False,424,256
425,211,b,b,3,4,False,False,425,211
425,247,b,b,3,3,False,False,425,247
425,77,b,b,3,8,False,False,425,77
426,320,b,b,2,2,False,False,426,320
426,143,b,b,2,3,False,False,426,143
426,247,b,b,2,3,False,False,426,247
427,417,b,b,0,3,False,False,427,417
427,243,b,b,0,1,False,False,427,243
427,29,b,b,0,16,False,True,427,29
428,10,b,b,0,15,False,True,428,10
428,6,b,b,0,20,False,True,428,6
428,80,b,b,0,11,False,False,428,80
429,48,b,b,0,13,False,False,429,48
429,36,b,b,0,12,False,False,429,36
429,191,b,b,0,4,False,False,429,191
430,402,a,b,0,3,False,False,430,402
430,425,a,b,0,3,False,False,430,425
430,257,a,b,0,3,False,False,430,257
431,186,b,b,0,6,False,False,431,186
431,75,b,b,0,6,False,False,431,75
431,12,b,b,0,11,False,True,431,12
432,402,a,b,0,3,False,False,432,402
432,396,a,b,0,2,False,False,432,396
432,253,a,b,0,1,False,False,432,253
433,69,a,b,0,5,False,False,433,69
433,35,a,b,0,16,False,False,433,35
433,56,a,b,0,11,False,False,433,56
434,201,b,b,1,4,False,False,434,201
434,171,b,b,1,3,False,False,434,171
434,84,b,b,1,7,False,False,434,84
435,3,a,b,0,25,False,True,435,3
435,306,a,b,0,3,False,False,435,306
435,36,a,b,0,12,False,False,435,36
436,78,b,b,2,7,False,False,436,78
436,341,b,b,2,1,False,False,436,341
436,20,b,b,2,12,False,True,436,20
437,236,b,b,0,3,False,False,437,236
437,13,b,b,0,15,False,True,437,13
437,226,b,b,0,3,False,False,437,226
438,345,b,b,0,3,False,False,438,345
438,48,b,b,0,13,False,False,438,48
438,26,b,a,0,31,False,True,438,26
439,316,b,b,0,1,False,False,439,316
439,7,b,b,0,24,False,True,439,7
439,291,b,b,0,1,False,False,439,291
440,180,b,b,0,5,False,False,440,180
440,228,b,b,0,5,False,False,440,228
440,65,b,b,0,5,False,False,440,65
441,86,b,b,2,6,False,False,441,86
441,36,b,b,2,12,False,False,441,36
441,250,b,b,2,5,False,False,441,250
442,121,b,b,0,4,False,False,442,121
442,417,b,b,0,3,False,False,442,417
442,120,b,b,0,5,False,False,442,120
443,399,a,b,0,2,False,False,443,399
443,374,a,b,0,2,False,False,443,374
443,416,a,b,0,1,False,False,443,416
444,122,b,b,0,6,False,False,444,122
444,280,b,b,0,2,False,False,444,280
444,188,b,b,0,9,False,False,444,188
445,69,b,b,0,5,False,False,445,69
445,32,b,b,0,13,False,False,445,32
445,77,b,b,0,8,False,False,445,77
446,326,a,b,0,2,False,False,446,326
446,42,a,b,0,7,False,False,446,42
446,180,a,b,0,5,False,False,446,180
447,194,b,b,0,6,False,False,447,194
447,321,b,b,0,2,False,False,447,321
447,212,b,b,0,6,False,False,447,212
448,305,b,b,1,4,False,False,448,305
448,244,b,b,1,2,False,False,448,244
448,360,b,b,1,3,False,False,448,360
449,49,b,b,0,13,False,False,449,49
449,142,b,b,0,3,False,False,449,142
449,34,b,a,0,7,False,False,449,34
450,334,b,b,1,2,False,False,450,334
450,221,b,b,1,3,False,False,450,221
450,203,b,b,1,6,False,False,450,203
451,201,b,b,0,4,False,False,451,201
451,217,b,b,0,5,False,False,451,217
451,4,b,b,0,12,False,True,451,4
452,196,b,b,2,2,False,False,452,196
452,448,b,b,2,1,False,False,452,448
452,38,b,b,2,8,False,False,452,38
453,276,a,b,0,3,False,False,453,276
453,209,a,b,0,2,False,False,453,209
453,34,a,a,0,7,False,False,453,34
454,346,b,b,0,2,False,False,454,346
454,181,b,b,0,3,False,False,454,181
454,38,b,b,0,8,False,False,454,38
455,400,b,b,2,1,False,False,455,400
455,0,b,a,2,18,False,True,455,0
455,295,b,b,2,3,False,False,455,295
456,452,b,b,0,2,False,False,456,452
456,187,b,b,0,6,False,False,456,187
456,323,b,b,0,2,False,False,456,323
457,8,a,b,0,16,False,True,457,8
457,221,a,b,0,3,False,False,457,221
457,452,a,b,0,2,False,False,457,452
458,50,b,b,2,10,False,False,458,50
458,170,b,b,2,3,False,False,458,170
458,111,b,b,2,12,False,False,458,111
459,21,b,b,0,10,False,True,459,21
459,340,b,a,0,1,False,False,459,340
459,120,b,b,0,5,False,False,459,120
460,367,b,b,1,2,False,False,460,367
460,220,b,b,1,3,False,False,460,220
460,339,b,b,1,2,False,False,460,339
461,357,b,b,2,1,False,False,461,357
461,385,b,b,2,1,False,False,461,385
461,81,b,a,2,2,False,False,461,81
462,384,b,b,0,2,False,False,462,384
462,56,b,b,0,11,False,False,462,56
462,9,b,b,0,13,False,True,462,9
463,53,a,b,1,6,False,False,463,53
463,134,a,b,1,8,False,False,463,134
463,89,a,b,1,8,False,False,463,89
464,17,b,a,0,19,False,True,464,17
464,463,b,a,0,1,False,False,464,463
464,111,b,b,0,12,False,False,464,111
465,152,b,b,0,3,False,False,465,152
465,360,b,b,0,3,False,False,465,360
465,198,b,b,0,1,False,False,465,198
466,226,a,b,0,3,False,False,466,226
466,162,a,a,0,2,False,False,466,162
466,24,a,a,0,11,False,True,466,24
467,377,b,b,0,1,False,False,467,377
467,374,b,b,0,2,False,False,467,374
467,322,b,b,0,1,False,False,467,322
468,147,b,b,1,8,False,False,468,147
468,254,b,b,1,2,False,False,468,254
468,138,b,b,1,5,False,False,468,138
469,49,b,b,0,13,False,False,469,49
469,401,b,b,0,1,False,False,469,401
469,241,b,b,0,6,False,False,469,241
470,124,b,b,0,6,False,False,470,124
470,103,b,b,0,7,False,False,470,103
470,158,b,b,0,7,False,False,470,158
471,22,b,b,0,13,False,True,471,22
471,426,b,b,0,2,False,False,471,426
471,271,b,b,0,5,False,False,471,271
472,228,b,b,0,5,False,False,472,228
472,279,b,b,0,4,False,False,472,279
