# Linear-scale discrete degree distribution
# Node type: a, n=15412
# N: 28003, m: 2
# h: 0.7, f_a: 0.55
# Theories: Diamond, Sterling
# Generated: 2026-02-17T23:35:34.446904
k,empirical_pmf,Diamond_pmf,Sterling_pmf
249,,9.201299332376538e-07,9.305166089210963e-07
250,,9.095122781925202e-07,9.197382478118331e-07
251,,8.990583246857116e-07,9.091266953116081e-07
252,,8.887649188262938e-07,8.986787255533455e-07
253,,8.786289795288141e-07,8.883911874165622e-07
254,,8.686474965574535e-07,8.782610025111946e-07
255,,8.58817528627598e-07,8.682851632234184e-07
256,,8.491362015697522e-07,8.584607308213155e-07
257,,8.396007065450861e-07,8.487848336183427e-07
258,,8.302082983169176e-07,8.392546651926127e-07
259,,8.209562935741138e-07,8.29867482660091e-07
260,,8.118420693046872e-07,8.206206049998775e-07
261,,8.028630612182881e-07,8.115114114298062e-07
262,,7.940167622157817e-07,8.025373398306715e-07
263,,7.8530072090453e-07,7.936958852174458e-07
264,,7.767125401555696e-07,7.849845982559148e-07
265,,7.682498757076872e-07,7.76401083823222e-07
266,,7.599104348082058e-07,7.67942999610856e-07
267,,7.516919748940873e-07,7.596080547686857e-07
268,,7.435923023164171e-07,7.513940085886823e-07
269,,7.356092710937782e-07,7.432986692270303e-07
270,,7.277407817093219e-07,7.353198924633681e-07
271,,7.199847799378617e-07,7.274555804959501e-07
272,,7.123392557090274e-07,7.197036807715608e-07
273,,7.048022420005884e-07,7.120621848490589e-07
274,,6.973718137667945e-07,7.045291272954654e-07
275,,6.900460868946786e-07,6.971025846135496e-07
276,,6.828232171890982e-07,6.897806741999056e-07
277,,6.757013993899487e-07,6.825615533325473e-07
278,,6.686788662137055e-07,6.754434181870796e-07
279,,6.617538874237929e-07,6.684245028805465e-07
280,,6.549247689258204e-07,6.615030785420777e-07
281,,6.481898518882914e-07,6.546774524094923e-07
282,,6.415475118875489e-07,6.47945966951048e-07
283,,6.349961580772273e-07,6.413069990115468e-07
284,,6.285342323802851e-07,6.34758958982042e-07
285,,6.221602087022303e-07,6.283002899924133e-07
286,,6.158725921657744e-07,6.219294671261039e-07
287,,6.096699183687657e-07,6.156449966563352e-07
288,,6.035507526599346e-07,6.094454153031423e-07
289,,5.975136894344533e-07,6.033292895105927e-07
290,,5.915573514499194e-07,5.972952147435696e-07
291,,5.85680389158899e-07,5.913418148035314e-07
292,,5.798814800610363e-07,5.854677411626673e-07
293,,5.741593280708187e-07,5.796716723158974e-07
294,,5.68512662904478e-07,5.739523131501786e-07
295,,5.629402394801224e-07,5.683083943305978e-07
296,,5.574408373365342e-07,5.627386717027527e-07
297,,5.520132600657087e-07,5.572419257109331e-07
298,,5.466563347600373e-07,5.518169608316342e-07
299,,5.413689114759342e-07,5.464626050219494e-07
300,,5.361498627090861e-07,5.411777091824037e-07
301,,5.309980828845822e-07,5.359611466338016e-07
302,,5.259124878612085e-07,5.308118126076823e-07
303,,5.208920144454368e-07,5.257286237499822e-07
304,,5.159356199212832e-07,5.207105176375213e-07
305,,5.110422815910404e-07,5.157564523069422e-07
306,,5.062109963267365e-07,5.108654057957414e-07
307,,5.014407801342181e-07,5.060363756950434e-07
308,,4.967306677284416e-07,5.012683787137825e-07
309,,4.920797121187566e-07,4.965604502539632e-07
310,,4.874869842047052e-07,4.919116439966855e-07
311,,4.82951572382591e-07,4.873210314986265e-07
312,,4.784725821621665e-07,4.827877017986842e-07
313,,4.740491357913201e-07,4.783107610344938e-07
314,6.488450558006747e-05,4.6968037189158553e-07,4.7388933206854035e-07
315,,4.6536544510285276e-07,4.6952255412359713e-07
316,,4.611035257357648e-07,4.6520958242722885e-07
317,,4.5689379943328946e-07,4.609495878651066e-07
318,,4.527354668407846e-07,4.5674175664288966e-07
319,,4.4862774328431644e-07,4.5258528995643606e-07
320,,4.4456985845589143e-07,4.4847940367011186e-07
321,,4.4056105610744977e-07,4.444233280029759e-07
322,,4.366005937516592e-07,4.404163072226234e-07
323,,4.32687742370528e-07,4.3645759934647867e-07
324,,4.288217861305341e-07,4.325464758503332e-07
325,,4.2500202210430934e-07,4.2868222138393267e-07
326,,4.2122776000053257e-07,4.2486413349342027e-07
327,,4.1749832189853305e-07,4.210915223504516e-07
328,,4.1381304199026875e-07,4.173637104878008e-07
329,,4.101712663280491e-07,4.136800325412836e-07
330,,4.065723525785126e-07,4.100398349978273e-07
331,,4.0301566978176724e-07,4.064424759495236e-07
332,,3.995005981175816e-07,4.028873248535052e-07
333,,3.960265286759618e-07,3.9937376229749014e-07
334,,3.9259286323275365e-07,3.959011797708453e-07
335,,3.8919901403165573e-07,3.924689794410213e-07
336,,3.858444035710331e-07,3.8907657393521945e-07
337,,3.825284643950701e-07,3.857233861271512e-07
338,,3.7925063889003305e-07,3.824088489287582e-07
339,,3.760103790856736e-07,3.7913240508676245e-07
340,,3.7280714646077897e-07,3.758935069839219e-07
341,,3.696404117533656e-07,3.726916164448674e-07
342,,3.665096547748086e-07,3.6952620454640486e-07
343,,3.634143642291441e-07,3.663967514321652e-07
344,,3.6035403753557766e-07,3.6330274613149126e-07
345,,3.573281806553693e-07,3.6024368638245325e-07
346,,3.5433630792281077e-07,3.572190784588853e-07
347,,3.5137794187946765e-07,3.542284370013431e-07
348,,3.4845261311376317e-07,3.5127128485188067e-07
349,,3.4555986010068707e-07,3.4834715289255023e-07
350,,3.426992290497679e-07,3.4545557988753116e-07
351,,3.3987027375244925e-07,3.425961123287959e-07
352,,3.370725554352995e-07,3.397683042852242e-07
353,,3.343056426154121e-07,3.369717172550795e-07
354,,3.315691109582772e-07,3.342059200217622e-07
355,,3.2886254314167866e-07,3.314704885127593e-07
356,,3.261855287194408e-07,3.287650056617103e-07
357,,3.2353766398873514e-07,3.260890612735122e-07
358,,3.209185518629588e-07,3.234422518923879e-07
359,,3.183278017428698e-07,3.208241806728457e-07
360,,3.15765029395859e-07,3.182344572534586e-07
361,,3.1322985683223805e-07,3.1567269763339314e-07
362,,3.1072191218889583e-07,3.1313852405162216e-07
363,,3.0824082961320024e-07,3.106315648687547e-07
364,,3.057862491491572e-07,3.081514544514201e-07
365,,3.033578166269536e-07,3.056978330591437e-07
366,,3.009551835551584e-07,3.032703467336542e-07
367,,2.985780070135399e-07,3.008686471905642e-07
368,,2.9622594955064767e-07,2.984923917133658e-07
369,,2.938986790800194e-07,2.961412430496877e-07
370,,2.915958687833126e-07,2.938148693097566e-07
371,,2.8931719701117104e-07,2.9151294386701316e-07
372,,2.870623471886675e-07,2.8923514526082996e-07
373,,2.848310077209984e-07,2.869811571012809e-07
374,,2.826228719037152e-07,2.847506679759148e-07
375,,2.8043763783272015e-07,2.8254337135848476e-07
376,,2.782750083152338e-07,2.8035896551958796e-07
377,,2.7613469078651286e-07,2.7819715343917e-07
378,,2.74016397224401e-07,2.760576427208517e-07
379,,2.719198440667686e-07,2.739401455080334e-07
