# Linear-scale discrete degree distribution
# Node type: b, n=12591
# N: 28003, m: 2
# h: 0.7, f_a: 0.55
# Theories: Diamond, Sterling
# Generated: 2026-02-17T23:35:34.456449
k,empirical_pmf,Diamond_pmf,Sterling_pmf
305,,3.0772020210637516e-07,3.109639999413694e-07
306,,3.0465458993580617e-07,3.078556225340884e-07
307,,3.016292720596718e-07,3.047882388175153e-07
308,,2.986435914709821e-07,3.0176117814338013e-07
309,,2.956969039395695e-07,2.98773782948511e-07
310,,2.927885777227922e-07,2.95825408458558e-07
311,,2.899179932850257e-07,2.929154223993459e-07
312,,2.870845430244657e-07,2.900432047156378e-07
313,,2.8428763100554007e-07,2.8720814729709595e-07
314,,2.8152667269945223e-07,2.844096537112323e-07
315,,2.7880109473029093e-07,2.816471389431513e-07
316,,2.7611033462885e-07,2.789200291418892e-07
317,,2.7345384059121826e-07,2.7622776137316424e-07
318,,2.7083107124397076e-07,2.735697833783552e-07
319,,2.6824149541600096e-07,2.7094555333953336e-07
320,,2.6568459191484695e-07,2.683545396503766e-07
321,,2.631598493091687e-07,2.6579622069280186e-07
322,,2.606667657169471e-07,2.6327008461915534e-07
323,,2.58204848597709e-07,2.607756291398053e-07
324,,2.5577361455208686e-07,2.58312361315988e-07
325,,2.5337258912341584e-07,2.558797973577614e-07
326,,2.5100130660667415e-07,2.534774624269241e-07
327,,2.4865930986062765e-07,2.5110489044476495e-07
328,,2.463461501257243e-07,2.487616239045089e-07
329,,2.4406138684470824e-07,2.4644721368833147e-07
330,,2.41804587489409e-07,2.4416121888881677e-07
331,7.942180922881423e-05,2.3957532739058343e-07,2.419032066347391e-07
