# Network edge list with node attributes
# N: 10035, m: 3
# h: 0.2, f_a: 0.2
# Initial network nodes: 0 to 34
# Added nodes: 35 to 10034
# Total edges: 30033
# Type a nodes: 2013
# Type b nodes: 8022
# Generated: 2026-02-15T21:55:43.593393
source,target,source_type,target_type,source_in_degree,target_in_degree,source_is_initial,target_is_initial,source_order,target_order 
1388,177,b,b,6,29,False,False,1388,177
1388,133,b,b,6,8,False,False,1388,133
1388,354,b,b,6,18,False,False,1388,354
1389,252,a,b,1,21,False,False,1389,252
1389,134,a,b,1,26,False,False,1389,134
1389,405,a,b,1,22,False,False,1389,405
1390,94,b,b,13,28,False,False,1390,94
1390,1095,b,b,13,8,False,False,1390,1095
1390,1359,b,b,13,13,False,False,1390,1359
1391,411,b,b,7,16,False,False,1391,411
1391,1357,b,b,7,10,False,False,1391,1357
1391,759,b,b,7,9,False,False,1391,759
1392,1104,b,b,3,5,False,False,1392,1104
1392,849,b,b,3,8,False,False,1392,849
1392,449,b,b,3,9,False,False,1392,449
1393,103,a,b,2,12,False,False,1393,103
1393,829,a,b,2,12,False,False,1393,829
1393,1287,a,b,2,3,False,False,1393,1287
1394,228,b,b,9,17,False,False,1394,228
1394,1102,b,b,9,18,False,False,1394,1102
1394,172,b,b,9,25,False,False,1394,172
1395,1057,b,b,9,9,False,False,1395,1057
1395,107,b,b,9,24,False,False,1395,107
1395,259,b,b,9,20,False,False,1395,259
1396,446,b,b,0,15,False,False,1396,446
1396,687,b,b,0,12,False,False,1396,687
1396,358,b,b,0,8,False,False,1396,358
1397,1181,b,b,3,10,False,False,1397,1181
1397,221,b,b,3,12,False,False,1397,221
1397,1129,b,b,3,5,False,False,1397,1129
1398,106,b,b,7,10,False,False,1398,106
1398,189,b,b,7,16,False,False,1398,189
1398,730,b,a,7,10,False,False,1398,730
1399,1152,a,b,1,9,False,False,1399,1152
1399,1340,a,b,1,3,False,False,1399,1340
1399,10,a,b,1,38,False,True,1399,10
1400,948,b,b,6,7,False,False,1400,948
1400,89,b,b,6,19,False,False,1400,89
1400,0,b,b,6,47,False,True,1400,0
1401,1146,b,b,5,3,False,False,1401,1146
1401,993,b,b,5,6,False,False,1401,993
1401,1293,b,b,5,7,False,False,1401,1293
1402,267,a,b,3,17,False,False,1402,267
1402,1236,a,b,3,6,False,False,1402,1236
1402,272,a,b,3,12,False,False,1402,272
1403,165,a,b,2,25,False,False,1403,165
1403,101,a,b,2,34,False,False,1403,101
1403,929,a,b,2,13,False,False,1403,929
1404,615,b,b,3,8,False,False,1404,615
1404,198,b,b,3,17,False,False,1404,198
1404,1077,b,b,3,10,False,False,1404,1077
1405,566,b,b,4,13,False,False,1405,566
1405,515,b,a,4,4,False,False,1405,515
1405,927,b,b,4,10,False,False,1405,927
1406,553,a,b,5,16,False,False,1406,553
1406,1076,a,b,5,14,False,False,1406,1076
1406,868,a,b,5,6,False,False,1406,868
1407,13,b,b,10,46,False,True,1407,13
1407,357,b,b,10,19,False,False,1407,357
1407,854,b,b,10,9,False,False,1407,854
1408,612,b,b,5,19,False,False,1408,612
1408,94,b,b,5,28,False,False,1408,94
1408,177,b,b,5,29,False,False,1408,177
1409,1046,a,b,2,8,False,False,1409,1046
1409,249,a,b,2,13,False,False,1409,249
1409,709,a,b,2,11,False,False,1409,709
1410,353,b,b,10,9,False,False,1410,353
1410,597,b,b,10,18,False,False,1410,597
1410,2,b,b,10,49,False,True,1410,2
1411,508,b,b,5,15,False,False,1411,508
1411,900,b,b,5,14,False,False,1411,900
1411,190,b,a,5,3,False,False,1411,190
1412,278,b,b,7,24,False,False,1412,278
1412,1053,b,b,7,6,False,False,1412,1053
1412,283,b,b,7,10,False,False,1412,283
1413,291,b,b,8,14,False,False,1413,291
1413,32,b,b,8,38,False,True,1413,32
1413,84,b,b,8,13,False,False,1413,84
1414,1028,b,b,7,3,False,False,1414,1028
1414,5,b,b,7,62,False,True,1414,5
1414,188,b,b,7,26,False,False,1414,188
1415,282,b,b,8,7,False,False,1415,282
1415,561,b,b,8,18,False,False,1415,561
1415,293,b,b,8,17,False,False,1415,293
1416,10,a,b,3,38,False,True,1416,10
1416,429,a,b,3,8,False,False,1416,429
1416,27,a,b,3,35,False,True,1416,27
1417,342,b,b,5,17,False,False,1417,342
1417,188,b,b,5,26,False,False,1417,188
1417,151,b,b,5,20,False,False,1417,151
1418,1195,b,b,11,4,False,False,1418,1195
1418,737,b,b,11,11,False,False,1418,737
1418,827,b,b,11,9,False,False,1418,827
1419,1054,b,b,7,8,False,False,1419,1054
1419,552,b,b,7,11,False,False,1419,552
1419,264,b,b,7,11,False,False,1419,264
1420,819,b,b,10,8,False,False,1420,819
1420,811,b,b,10,9,False,False,1420,811
1420,197,b,a,10,10,False,False,1420,197
1421,132,b,b,9,17,False,False,1421,132
1421,46,b,b,9,37,False,False,1421,46
1421,1119,b,b,9,3,False,False,1421,1119
1422,124,b,b,7,17,False,False,1422,124
1422,68,b,b,7,32,False,False,1422,68
1422,334,b,b,7,13,False,False,1422,334
1423,679,b,b,11,12,False,False,1423,679
1423,184,b,b,11,20,False,False,1423,184
1423,156,b,a,11,6,False,False,1423,156
1424,132,b,b,5,17,False,False,1424,132
1424,477,b,b,5,16,False,False,1424,477
1424,213,b,b,5,13,False,False,1424,213
1425,1238,b,a,10,3,False,False,1425,1238
1425,152,b,b,10,16,False,False,1425,152
1425,1247,b,b,10,12,False,False,1425,1247
1426,298,a,a,0,6,False,False,1426,298
1426,1043,a,b,0,7,False,False,1426,1043
1426,1169,a,b,0,8,False,False,1426,1169
1427,931,b,b,1,7,False,False,1427,931
1427,55,b,b,1,24,False,False,1427,55
1427,118,b,b,1,21,False,False,1427,118
1428,913,b,b,5,14,False,False,1428,913
1428,1415,b,b,5,8,False,False,1428,1415
1428,327,b,b,5,24,False,False,1428,327
1429,115,b,b,9,31,False,False,1429,115
1429,1301,b,b,9,5,False,False,1429,1301
1429,450,b,b,9,10,False,False,1429,450
1430,165,b,b,6,25,False,False,1430,165
1430,1218,b,b,6,11,False,False,1430,1218
1430,73,b,b,6,19,False,False,1430,73
1431,159,b,a,9,9,False,False,1431,159
1431,1386,b,b,9,10,False,False,1431,1386
1431,257,b,b,9,10,False,False,1431,257
1432,26,b,b,3,22,False,True,1432,26
1432,1331,b,b,3,6,False,False,1432,1331
1432,108,b,b,3,27,False,False,1432,108
1433,903,b,b,9,7,False,False,1433,903
1433,447,b,b,9,12,False,False,1433,447
1433,789,b,b,9,4,False,False,1433,789
1434,344,b,b,6,13,False,False,1434,344
1434,461,b,a,6,8,False,False,1434,461
1434,360,b,b,6,19,False,False,1434,360
1435,73,b,b,8,19,False,False,1435,73
1435,1068,b,b,8,6,False,False,1435,1068
1435,50,b,b,8,22,False,False,1435,50
1436,21,b,b,13,42,False,True,1436,21
1436,1380,b,b,13,12,False,False,1436,1380
1436,20,b,a,13,47,False,True,1436,20
1437,1399,b,a,10,1,False,False,1437,1399
1437,142,b,b,10,20,False,False,1437,142
1437,741,b,b,10,4,False,False,1437,741
1438,562,b,b,3,12,False,False,1438,562
1438,104,b,b,3,20,False,False,1438,104
1438,904,b,b,3,9,False,False,1438,904
1439,1093,a,b,4,6,False,False,1439,1093
1439,484,a,b,4,20,False,False,1439,484
1439,296,a,b,4,15,False,False,1439,296
1440,756,b,b,5,13,False,False,1440,756
1440,1226,b,b,5,8,False,False,1440,1226
1440,276,b,b,5,21,False,False,1440,276
1441,321,b,b,6,12,False,False,1441,321
1441,1019,b,b,6,11,False,False,1441,1019
1441,470,b,b,6,11,False,False,1441,470
1442,63,b,b,3,23,False,False,1442,63
1442,231,b,b,3,21,False,False,1442,231
1442,307,b,b,3,16,False,False,1442,307
1443,91,b,b,9,22,False,False,1443,91
1443,1136,b,b,9,10,False,False,1443,1136
1443,1204,b,b,9,9,False,False,1443,1204
1444,270,b,b,7,14,False,False,1444,270
1444,153,b,b,7,17,False,False,1444,153
1444,404,b,b,7,12,False,False,1444,404
1445,140,b,a,1,1,False,False,1445,140
1445,967,b,b,1,13,False,False,1445,967
1445,107,b,b,1,24,False,False,1445,107
1446,33,a,b,4,37,False,True,1446,33
1446,29,a,b,4,20,False,True,1446,29
1446,420,a,b,4,9,False,False,1446,420
1447,1140,a,b,3,7,False,False,1447,1140
1447,348,a,b,3,12,False,False,1447,348
1447,1353,a,b,3,12,False,False,1447,1353
1448,185,b,b,5,20,False,False,1448,185
1448,270,b,b,5,14,False,False,1448,270
1448,1024,b,b,5,6,False,False,1448,1024
1449,28,b,b,8,24,False,True,1449,28
1449,570,b,b,8,11,False,False,1449,570
1449,647,b,b,8,8,False,False,1449,647
1450,7,b,b,7,59,False,True,1450,7
1450,213,b,b,7,13,False,False,1450,213
1450,354,b,b,7,18,False,False,1450,354
1451,74,b,b,6,22,False,False,1451,74
1451,1263,b,a,6,4,False,False,1451,1263
1451,1208,b,b,6,9,False,False,1451,1208
1452,414,a,b,0,11,False,False,1452,414
1452,453,a,b,0,19,False,False,1452,453
1452,3,a,b,0,23,False,True,1452,3
1453,320,b,b,6,11,False,False,1453,320
1453,160,b,b,6,32,False,False,1453,160
1453,1406,b,a,6,5,False,False,1453,1406
1454,693,b,b,6,25,False,False,1454,693
1454,917,b,b,6,12,False,False,1454,917
1454,1425,b,b,6,10,False,False,1454,1425
1455,669,b,b,6,5,False,False,1455,669
1455,801,b,b,6,7,False,False,1455,801
1455,1208,b,b,6,9,False,False,1455,1208
1456,744,b,b,6,9,False,False,1456,744
1456,521,b,b,6,9,False,False,1456,521
1456,63,b,b,6,23,False,False,1456,63
1457,347,b,b,7,18,False,False,1457,347
1457,10,b,b,7,38,False,True,1457,10
1457,39,b,b,7,29,False,False,1457,39
1458,129,b,b,9,16,False,False,1458,129
1458,44,b,a,9,17,False,False,1458,44
1458,1382,b,b,9,12,False,False,1458,1382
1459,721,b,b,3,16,False,False,1459,721
1459,1366,b,b,3,8,False,False,1459,1366
1459,800,b,b,3,1,False,False,1459,800
1460,139,b,b,9,17,False,False,1460,139
1460,495,b,b,9,14,False,False,1460,495
1460,155,b,a,9,6,False,False,1460,155
1461,44,b,a,12,17,False,False,1461,44
1461,870,b,a,12,3,False,False,1461,870
1461,0,b,b,12,47,False,True,1461,0
1462,32,a,b,0,38,False,True,1462,32
1462,1063,a,b,0,12,False,False,1462,1063
1462,175,a,b,0,11,False,False,1462,175
1463,814,b,b,4,11,False,False,1463,814
1463,524,b,b,4,10,False,False,1463,524
1463,1246,b,b,4,9,False,False,1463,1246
1464,746,b,b,9,7,False,False,1464,746
1464,49,b,b,9,18,False,False,1464,49
1464,618,b,b,9,12,False,False,1464,618
1465,877,a,b,1,9,False,False,1465,877
1465,763,a,b,1,8,False,False,1465,763
1465,278,a,b,1,24,False,False,1465,278
1466,889,b,b,10,12,False,False,1466,889
1466,850,b,b,10,13,False,False,1466,850
1466,352,b,a,10,16,False,False,1466,352
1467,754,b,b,6,11,False,False,1467,754
1467,1225,b,b,6,5,False,False,1467,1225
1467,1071,b,b,6,21,False,False,1467,1071
1468,907,a,b,5,12,False,False,1468,907
1468,427,a,b,5,8,False,False,1468,427
1468,357,a,b,5,19,False,False,1468,357
1469,868,b,b,9,6,False,False,1469,868
1469,101,b,b,9,34,False,False,1469,101
1469,693,b,b,9,25,False,False,1469,693
1470,671,a,b,0,15,False,False,1470,671
1470,1023,a,b,0,12,False,False,1470,1023
1470,48,a,b,0,29,False,False,1470,48
1471,482,b,b,7,9,False,False,1471,482
1471,39,b,b,7,29,False,False,1471,39
1471,63,b,b,7,23,False,False,1471,63
1472,1021,b,b,10,18,False,False,1472,1021
1472,638,b,a,10,4,False,False,1472,638
1472,434,b,b,10,16,False,False,1472,434
1473,1081,a,b,4,15,False,False,1473,1081
1473,843,a,b,4,10,False,False,1473,843
1473,946,a,b,4,8,False,False,1473,946
1474,0,b,b,4,47,False,True,1474,0
1474,519,b,b,4,17,False,False,1474,519
1474,1437,b,b,4,10,False,False,1474,1437
1475,1411,b,b,13,5,False,False,1475,1411
1475,918,b,b,13,11,False,False,1475,918
1475,565,b,b,13,15,False,False,1475,565
1476,547,b,b,1,14,False,False,1476,547
1476,764,b,b,1,9,False,False,1476,764
1476,506,b,b,1,15,False,False,1476,506
1477,1103,b,b,5,10,False,False,1477,1103
1477,188,b,b,5,26,False,False,1477,188
1477,200,b,b,5,9,False,False,1477,200
1478,396,b,b,3,11,False,False,1478,396
1478,170,b,b,3,21,False,False,1478,170
1478,350,b,b,3,20,False,False,1478,350
1479,745,b,b,2,13,False,False,1479,745
1479,993,b,b,2,6,False,False,1479,993
1479,337,b,b,2,12,False,False,1479,337
1480,1190,b,b,7,10,False,False,1480,1190
1480,36,b,b,7,19,False,False,1480,36
1480,729,b,b,7,7,False,False,1480,729
1481,135,b,b,9,14,False,False,1481,135
1481,977,b,b,9,12,False,False,1481,977
1481,749,b,b,9,10,False,False,1481,749
1482,67,b,b,10,25,False,False,1482,67
1482,422,b,b,10,16,False,False,1482,422
1482,204,b,b,10,16,False,False,1482,204
1483,309,b,b,9,22,False,False,1483,309
1483,1068,b,b,9,6,False,False,1483,1068
1483,170,b,b,9,21,False,False,1483,170
1484,1201,b,b,6,13,False,False,1484,1201
1484,1177,b,b,6,16,False,False,1484,1177
1484,69,b,b,6,34,False,False,1484,69
1485,279,b,a,3,4,False,False,1485,279
1485,409,b,a,3,4,False,False,1485,409
1485,803,b,b,3,9,False,False,1485,803
1486,564,b,b,10,8,False,False,1486,564
1486,745,b,b,10,13,False,False,1486,745
1486,848,b,b,10,9,False,False,1486,848
1487,404,b,b,8,12,False,False,1487,404
1487,405,b,b,8,22,False,False,1487,405
1487,1283,b,b,8,6,False,False,1487,1283
1488,45,b,b,7,26,False,False,1488,45
1488,25,b,b,7,48,False,True,1488,25
1488,780,b,b,7,7,False,False,1488,780
1489,1170,b,b,10,9,False,False,1489,1170
1489,447,b,b,10,12,False,False,1489,447
1489,1121,b,b,10,4,False,False,1489,1121
1490,1018,a,a,3,3,False,False,1490,1018
1490,30,a,b,3,43,False,True,1490,30
1490,303,a,b,3,10,False,False,1490,303
1491,695,b,b,2,15,False,False,1491,695
1491,665,b,a,2,10,False,False,1491,665
1491,1216,b,b,2,6,False,False,1491,1216
1492,1339,b,b,6,5,False,False,1492,1339
1492,968,b,b,6,10,False,False,1492,968
1492,1138,b,b,6,9,False,False,1492,1138
1493,655,a,b,4,8,False,False,1493,655
1493,653,a,b,4,22,False,False,1493,653
1493,1027,a,b,4,6,False,False,1493,1027
1494,226,a,b,0,13,False,False,1494,226
1494,1419,a,b,0,7,False,False,1494,1419
1494,543,a,b,0,8,False,False,1494,543
1495,222,b,b,5,17,False,False,1495,222
1495,581,b,b,5,11,False,False,1495,581
1495,168,b,b,5,21,False,False,1495,168
1496,1246,b,b,4,9,False,False,1496,1246
1496,320,b,b,4,11,False,False,1496,320
1496,497,b,b,4,13,False,False,1496,497
1497,177,b,b,4,29,False,False,1497,177
1497,309,b,b,4,22,False,False,1497,309
1497,1437,b,b,4,10,False,False,1497,1437
1498,901,b,b,6,10,False,False,1498,901
1498,1356,b,b,6,4,False,False,1498,1356
1498,16,b,b,6,50,False,True,1498,16
1499,600,b,b,6,10,False,False,1499,600
1499,532,b,b,6,15,False,False,1499,532
1499,858,b,a,6,1,False,False,1499,858
1500,478,a,b,8,17,False,False,1500,478
1500,1131,a,b,8,6,False,False,1500,1131
1500,1390,a,b,8,13,False,False,1500,1390
1501,5,b,b,3,62,False,True,1501,5
1501,618,b,b,3,12,False,False,1501,618
1501,320,b,b,3,11,False,False,1501,320
1502,23,b,b,2,65,False,True,1502,23
1502,410,b,b,2,13,False,False,1502,410
1502,952,b,b,2,12,False,False,1502,952
1503,743,b,b,7,6,False,False,1503,743
1503,86,b,b,7,20,False,False,1503,86
1503,745,b,b,7,13,False,False,1503,745
1504,1067,b,b,7,17,False,False,1504,1067
1504,696,b,b,7,11,False,False,1504,696
1504,860,b,b,7,18,False,False,1504,860
1505,328,b,b,7,6,False,False,1505,328
1505,120,b,b,7,13,False,False,1505,120
1505,1068,b,b,7,6,False,False,1505,1068
1506,316,b,b,10,25,False,False,1506,316
1506,1046,b,b,10,8,False,False,1506,1046
1506,964,b,b,10,4,False,False,1506,964
1507,293,b,b,3,17,False,False,1507,293
1507,86,b,b,3,20,False,False,1507,86
1507,818,b,b,3,24,False,False,1507,818
1508,322,b,b,6,26,False,False,1508,322
1508,760,b,b,6,11,False,False,1508,760
1508,167,b,b,6,18,False,False,1508,167
1509,327,b,b,4,24,False,False,1509,327
1509,514,b,b,4,18,False,False,1509,514
1509,478,b,b,4,17,False,False,1509,478
1510,1069,b,b,3,10,False,False,1510,1069
1510,392,b,b,3,20,False,False,1510,392
1510,1021,b,b,3,18,False,False,1510,1021
1511,1154,a,b,1,10,False,False,1511,1154
1511,222,a,b,1,17,False,False,1511,222
1511,1062,a,b,1,12,False,False,1511,1062
1512,536,b,b,3,15,False,False,1512,536
1512,1499,b,b,3,6,False,False,1512,1499
1512,959,b,b,3,12,False,False,1512,959
1513,123,b,a,5,5,False,False,1513,123
1513,532,b,b,5,15,False,False,1513,532
1513,41,b,b,5,34,False,False,1513,41
1514,900,b,b,7,14,False,False,1514,900
1514,968,b,b,7,10,False,False,1514,968
1514,698,b,b,7,17,False,False,1514,698
1515,541,a,b,2,12,False,False,1515,541
1515,382,a,b,2,7,False,False,1515,382
1515,1486,a,b,2,10,False,False,1515,1486
1516,713,b,b,10,10,False,False,1516,713
1516,38,b,b,10,23,False,False,1516,38
1516,1227,b,b,10,6,False,False,1516,1227
1517,282,b,b,4,7,False,False,1517,282
1517,1060,b,b,4,7,False,False,1517,1060
1517,826,b,b,4,12,False,False,1517,826
1518,634,b,b,4,10,False,False,1518,634
1518,875,b,b,4,4,False,False,1518,875
1518,1219,b,b,4,6,False,False,1518,1219
1519,901,b,b,8,10,False,False,1519,901
1519,1139,b,b,8,11,False,False,1519,1139
1519,632,b,b,8,13,False,False,1519,632
1520,6,b,b,15,22,False,True,1520,6
1520,65,b,b,15,25,False,False,1520,65
1520,424,b,b,15,8,False,False,1520,424
1521,1132,b,b,4,9,False,False,1521,1132
1521,321,b,b,4,12,False,False,1521,321
1521,1039,b,b,4,4,False,False,1521,1039
1522,23,a,b,4,65,False,True,1522,23
1522,536,a,b,4,15,False,False,1522,536
1522,462,a,b,4,11,False,False,1522,462
1523,115,b,b,7,31,False,False,1523,115
1523,233,b,b,7,16,False,False,1523,233
1523,918,b,b,7,11,False,False,1523,918
1524,45,b,b,6,26,False,False,1524,45
1524,1456,b,b,6,6,False,False,1524,1456
1524,1506,b,b,6,10,False,False,1524,1506
1525,996,b,b,4,10,False,False,1525,996
1525,1105,b,b,4,4,False,False,1525,1105
1525,512,b,b,4,10,False,False,1525,512
1526,13,b,b,5,46,False,True,1526,13
1526,69,b,b,5,34,False,False,1526,69
1526,126,b,b,5,24,False,False,1526,126
1527,651,b,b,4,20,False,False,1527,651
1527,197,b,a,4,10,False,False,1527,197
1527,916,b,b,4,5,False,False,1527,916
1528,1240,b,b,11,4,False,False,1528,1240
1528,1014,b,b,11,11,False,False,1528,1014
1528,388,b,a,11,18,False,False,1528,388
1529,1297,b,b,6,7,False,False,1529,1297
1529,229,b,b,6,21,False,False,1529,229
1529,1010,b,b,6,12,False,False,1529,1010
1530,513,b,b,5,10,False,False,1530,513
1530,734,b,b,5,8,False,False,1530,734
1530,218,b,b,5,22,False,False,1530,218
1531,136,b,b,9,34,False,False,1531,136
1531,101,b,b,9,34,False,False,1531,101
1531,1050,b,b,9,6,False,False,1531,1050
1532,661,a,a,1,9,False,False,1532,661
1532,1230,a,b,1,6,False,False,1532,1230
1532,1340,a,b,1,3,False,False,1532,1340
1533,1516,b,b,8,10,False,False,1533,1516
1533,1031,b,a,8,6,False,False,1533,1031
1533,391,b,b,8,10,False,False,1533,391
1534,165,a,b,0,25,False,False,1534,165
1534,1151,a,b,0,3,False,False,1534,1151
1534,1238,a,a,0,3,False,False,1534,1238
1535,740,b,b,2,10,False,False,1535,740
1535,721,b,b,2,16,False,False,1535,721
1535,1057,b,b,2,9,False,False,1535,1057
1536,1127,a,b,1,8,False,False,1536,1127
1536,1279,a,b,1,7,False,False,1536,1279
1536,687,a,b,1,12,False,False,1536,687
1537,1076,b,b,7,14,False,False,1537,1076
1537,859,b,b,7,7,False,False,1537,859
1537,559,b,b,7,16,False,False,1537,559
1538,1021,b,b,7,18,False,False,1538,1021
1538,99,b,b,7,22,False,False,1538,99
1538,747,b,b,7,7,False,False,1538,747
1539,194,b,a,5,22,False,False,1539,194
1539,430,b,b,5,11,False,False,1539,430
1539,1419,b,b,5,7,False,False,1539,1419
1540,1538,b,b,8,7,False,False,1540,1538
1540,1514,b,b,8,7,False,False,1540,1514
1540,34,b,b,8,18,False,True,1540,34
1541,21,b,b,8,42,False,True,1541,21
1541,806,b,b,8,12,False,False,1541,806
1541,16,b,b,8,50,False,True,1541,16
1542,848,b,b,0,9,False,False,1542,848
1542,1071,b,b,0,21,False,False,1542,1071
1542,403,b,b,0,19,False,False,1542,403
1543,222,a,b,5,17,False,False,1543,222
1543,32,a,b,5,38,False,True,1543,32
1543,539,a,b,5,17,False,False,1543,539
1544,640,a,b,7,14,False,False,1544,640
1544,46,a,b,7,37,False,False,1544,46
1544,322,a,b,7,26,False,False,1544,322
1545,610,b,b,8,16,False,False,1545,610
1545,320,b,b,8,11,False,False,1545,320
1545,1531,b,b,8,9,False,False,1545,1531
1546,814,b,b,7,11,False,False,1546,814
1546,978,b,b,7,8,False,False,1546,978
1546,653,b,b,7,22,False,False,1546,653
1547,710,b,b,5,10,False,False,1547,710
1547,156,b,a,5,6,False,False,1547,156
1547,1048,b,b,5,6,False,False,1547,1048
1548,1103,b,b,8,10,False,False,1548,1103
1548,1499,b,b,8,6,False,False,1548,1499
1548,753,b,b,8,11,False,False,1548,753
1549,1256,b,b,12,5,False,False,1549,1256
1549,691,b,b,12,13,False,False,1549,691
1549,991,b,b,12,7,False,False,1549,991
1550,374,b,b,7,9,False,False,1550,374
1550,560,b,b,7,14,False,False,1550,560
1550,1183,b,b,7,13,False,False,1550,1183
1551,1199,b,b,4,11,False,False,1551,1199
1551,739,b,b,4,15,False,False,1551,739
1551,88,b,b,4,34,False,False,1551,88
1552,1443,b,b,11,9,False,False,1552,1443
1552,554,b,b,11,12,False,False,1552,554
1552,1001,b,b,11,8,False,False,1552,1001
1553,635,b,b,6,8,False,False,1553,635
1553,155,b,a,6,6,False,False,1553,155
1553,597,b,b,6,18,False,False,1553,597
1554,901,b,b,6,10,False,False,1554,901
1554,1395,b,b,6,9,False,False,1554,1395
1554,632,b,b,6,13,False,False,1554,632
1555,592,b,b,4,13,False,False,1555,592
1555,472,b,a,4,6,False,False,1555,472
1555,73,b,b,4,19,False,False,1555,73
1556,428,b,b,7,21,False,False,1556,428
1556,198,b,b,7,17,False,False,1556,198
1556,1544,b,a,7,7,False,False,1556,1544
1557,1228,b,b,7,8,False,False,1557,1228
1557,1058,b,b,7,11,False,False,1557,1058
1557,593,b,b,7,6,False,False,1557,593
1558,383,b,b,7,16,False,False,1558,383
1558,16,b,b,7,50,False,True,1558,16
1558,1132,b,b,7,9,False,False,1558,1132
1559,107,b,b,3,24,False,False,1559,107
1559,587,b,b,3,13,False,False,1559,587
1559,657,b,b,3,3,False,False,1559,657
1560,329,b,b,5,7,False,False,1560,329
1560,1474,b,b,5,4,False,False,1560,1474
1560,1456,b,b,5,6,False,False,1560,1456
1561,1066,b,b,6,7,False,False,1561,1066
1561,89,b,b,6,19,False,False,1561,89
1561,757,b,b,6,9,False,False,1561,757
1562,817,a,b,2,9,False,False,1562,817
1562,1466,a,b,2,10,False,False,1562,1466
1562,612,a,b,2,19,False,False,1562,612
1563,681,a,b,3,16,False,False,1563,681
1563,397,a,a,3,12,False,False,1563,397
1563,491,a,b,3,16,False,False,1563,491
1564,998,b,b,2,8,False,False,1564,998
1564,818,b,b,2,24,False,False,1564,818
1564,927,b,b,2,10,False,False,1564,927
1565,466,a,b,2,12,False,False,1565,466
1565,524,a,b,2,10,False,False,1565,524
1565,770,a,b,2,12,False,False,1565,770
1566,142,b,b,8,20,False,False,1566,142
1566,904,b,b,8,9,False,False,1566,904
1566,126,b,b,8,24,False,False,1566,126
1567,61,b,b,9,26,False,False,1567,61
1567,25,b,b,9,48,False,True,1567,25
1567,655,b,b,9,8,False,False,1567,655
1568,1519,b,b,10,8,False,False,1568,1519
1568,755,b,b,10,11,False,False,1568,755
1568,1349,b,b,10,9,False,False,1568,1349
1569,629,b,b,7,8,False,False,1569,629
1569,30,b,b,7,43,False,True,1569,30
1569,361,b,b,7,8,False,False,1569,361
1570,726,b,b,5,19,False,False,1570,726
1570,1268,b,b,5,11,False,False,1570,1268
1570,809,b,b,5,8,False,False,1570,809
1571,1254,b,b,5,5,False,False,1571,1254
1571,408,b,b,5,18,False,False,1571,408
1571,15,b,b,5,34,False,True,1571,15
1572,939,b,b,6,8,False,False,1572,939
1572,124,b,b,6,17,False,False,1572,124
1572,1021,b,b,6,18,False,False,1572,1021
1573,1370,b,b,7,4,False,False,1573,1370
1573,778,b,b,7,3,False,False,1573,778
1573,794,b,b,7,12,False,False,1573,794
1574,509,b,b,3,8,False,False,1574,509
1574,926,b,b,3,9,False,False,1574,926
1574,1444,b,b,3,7,False,False,1574,1444
1575,414,a,b,2,11,False,False,1575,414
1575,445,a,b,2,16,False,False,1575,445
1575,1024,a,b,2,6,False,False,1575,1024
1576,1345,b,b,10,7,False,False,1576,1345
1576,1079,b,b,10,5,False,False,1576,1079
1576,895,b,b,10,12,False,False,1576,895
1577,1382,b,b,4,12,False,False,1577,1382
1577,406,b,b,4,10,False,False,1577,406
1577,1320,b,b,4,7,False,False,1577,1320
1578,1345,a,b,0,7,False,False,1578,1345
1578,1546,a,b,0,7,False,False,1578,1546
1578,1014,a,b,0,11,False,False,1578,1014
1579,499,b,b,7,16,False,False,1579,499
1579,362,b,b,7,24,False,False,1579,362
1579,15,b,b,7,34,False,True,1579,15
1580,480,b,b,6,11,False,False,1580,480
1580,508,b,b,6,15,False,False,1580,508
1580,1530,b,b,6,5,False,False,1580,1530
1581,975,b,b,4,10,False,False,1581,975
1581,520,b,b,4,13,False,False,1581,520
1581,822,b,b,4,10,False,False,1581,822
1582,1428,b,b,6,5,False,False,1582,1428
1582,1223,b,b,6,10,False,False,1582,1223
1582,908,b,b,6,8,False,False,1582,908
1583,990,a,b,2,10,False,False,1583,990
1583,543,a,b,2,8,False,False,1583,543
1583,1035,a,b,2,6,False,False,1583,1035
1584,1186,b,b,11,5,False,False,1584,1186
1584,1481,b,b,11,9,False,False,1584,1481
1584,818,b,b,11,24,False,False,1584,818
1585,1220,b,a,8,4,False,False,1585,1220
1585,484,b,b,8,20,False,False,1585,484
1585,1323,b,b,8,8,False,False,1585,1323
1586,495,a,b,1,14,False,False,1586,495
1586,997,a,b,1,8,False,False,1586,997
1586,1210,a,b,1,6,False,False,1586,1210
1587,99,b,b,5,22,False,False,1587,99
1587,770,b,b,5,12,False,False,1587,770
1587,734,b,b,5,8,False,False,1587,734
1588,418,b,b,3,14,False,False,1588,418
1588,1489,b,b,3,10,False,False,1588,1489
1588,670,b,b,3,10,False,False,1588,670
1589,1088,b,b,10,10,False,False,1589,1088
1589,1045,b,b,10,15,False,False,1589,1045
1589,1201,b,b,10,13,False,False,1589,1201
1590,453,a,b,3,19,False,False,1590,453
1590,1274,a,b,3,12,False,False,1590,1274
1590,929,a,b,3,13,False,False,1590,929
1591,83,b,b,6,21,False,False,1591,83
1591,879,b,a,6,8,False,False,1591,879
1591,1010,b,b,6,12,False,False,1591,1010
1592,252,b,b,7,21,False,False,1592,252
