# Network edges data
# Layout: spring
# N: 28004, m: 3
# h: 0.7, f_a: 0.55
# Generated: 2026-04-09T15:34:28.318197
source,target,source_type,target_type 
7667,1152,Type a,Type a
7667,191,Type a,Type a
7667,5495,Type a,Type b
7668,661,Type b,Type b
7668,2684,Type b,Type a
7668,259,Type b,Type a
7669,561,Type b,Type a
7669,981,Type b,Type b
7669,13,Type b,Type b
7670,5766,Type b,Type a
7670,2277,Type b,Type b
7670,736,Type b,Type a
7671,322,Type b,Type a
7671,163,Type b,Type a
7671,95,Type b,Type a
7672,5213,Type a,Type a
7672,235,Type a,Type a
7672,23,Type a,Type a
7673,2,Type a,Type a
7673,3917,Type a,Type b
7673,95,Type a,Type a
7674,890,Type a,Type b
7674,5385,Type a,Type b
7674,5,Type a,Type b
7675,200,Type a,Type a
7675,1296,Type a,Type b
7675,95,Type a,Type a
7676,1804,Type a,Type a
7676,1535,Type a,Type b
7676,2264,Type a,Type a
7677,435,Type b,Type a
7677,6645,Type b,Type b
7677,833,Type b,Type a
7678,2504,Type b,Type a
7678,2355,Type b,Type a
7678,239,Type b,Type b
7679,269,Type b,Type b
7679,3703,Type b,Type a
7679,12,Type b,Type b
7680,2413,Type a,Type a
7680,4940,Type a,Type b
7680,2136,Type a,Type b
7681,3654,Type b,Type a
7681,1189,Type b,Type b
7681,3568,Type b,Type a
7682,1,Type b,Type b
7682,6620,Type b,Type a
7682,8,Type b,Type a
7683,238,Type b,Type a
7683,68,Type b,Type a
7683,6009,Type b,Type b
7684,3,Type a,Type b
7684,1709,Type a,Type a
7684,3909,Type a,Type a
7685,1704,Type b,Type b
7685,1878,Type b,Type b
7685,1309,Type b,Type a
7686,32,Type a,Type b
7686,4496,Type a,Type a
7686,4297,Type a,Type b
7687,135,Type b,Type a
7687,481,Type b,Type b
7687,1136,Type b,Type a
7688,5237,Type a,Type a
7688,5,Type a,Type b
7688,1241,Type a,Type a
7689,7618,Type a,Type b
7689,6220,Type a,Type a
7689,2851,Type a,Type b
7690,2,Type a,Type a
7690,609,Type a,Type b
7690,2956,Type a,Type a
7691,29,Type a,Type a
7691,1151,Type a,Type b
7691,16,Type a,Type a
7692,4964,Type a,Type b
7692,68,Type a,Type a
7692,5114,Type a,Type b
7693,559,Type b,Type a
7693,5364,Type b,Type b
7693,266,Type b,Type a
7694,464,Type b,Type b
7694,2165,Type b,Type a
7694,4876,Type b,Type a
7695,3839,Type b,Type a
7695,510,Type b,Type b
7695,2144,Type b,Type a
7696,6570,Type a,Type b
7696,451,Type a,Type b
7696,8,Type a,Type a
7697,207,Type a,Type b
7697,1412,Type a,Type b
7697,5,Type a,Type b
7698,2277,Type a,Type b
7698,3849,Type a,Type b
7698,7534,Type a,Type a
7699,2236,Type a,Type b
7699,474,Type a,Type a
7699,4033,Type a,Type b
7700,35,Type a,Type b
7700,2836,Type a,Type a
7700,416,Type a,Type b
7701,6920,Type a,Type a
7701,89,Type a,Type b
7701,1010,Type a,Type a
7702,145,Type a,Type a
7702,1505,Type a,Type b
7702,385,Type a,Type b
7703,220,Type a,Type a
7703,3287,Type a,Type a
7703,1776,Type a,Type b
7704,1525,Type a,Type b
7704,46,Type a,Type a
7704,2268,Type a,Type a
7705,51,Type b,Type a
7705,125,Type b,Type a
7705,146,Type b,Type b
7706,23,Type b,Type a
7706,1373,Type b,Type a
7706,4404,Type b,Type a
7707,3813,Type b,Type a
7707,473,Type b,Type a
7707,1137,Type b,Type a
7708,393,Type a,Type b
7708,1153,Type a,Type b
7708,5010,Type a,Type a
7709,385,Type b,Type b
7709,809,Type b,Type a
7709,2203,Type b,Type a
7710,120,Type b,Type a
7710,7451,Type b,Type b
7710,2360,Type b,Type b
7711,2921,Type a,Type a
7711,1068,Type a,Type b
7711,2954,Type a,Type a
7712,4635,Type a,Type b
7712,1202,Type a,Type b
7712,3,Type a,Type b
7713,4435,Type a,Type a
7713,2630,Type a,Type a
7713,23,Type a,Type a
7714,331,Type b,Type a
7714,820,Type b,Type b
7714,1,Type b,Type b
7715,1,Type a,Type b
7715,3751,Type a,Type a
7715,208,Type a,Type b
7716,4419,Type b,Type a
7716,5709,Type b,Type a
7716,70,Type b,Type a
7717,334,Type b,Type b
7717,6107,Type b,Type a
7717,121,Type b,Type a
7718,6457,Type a,Type a
7718,1250,Type a,Type a
7718,3551,Type a,Type b
7719,186,Type a,Type a
7719,3047,Type a,Type a
7719,572,Type a,Type a
7720,473,Type a,Type a
7720,1133,Type a,Type a
7720,1504,Type a,Type a
7721,574,Type b,Type a
7721,42,Type b,Type a
7721,160,Type b,Type a
7722,987,Type a,Type a
7722,2982,Type a,Type b
7722,3186,Type a,Type a
7723,3720,Type a,Type b
7723,6895,Type a,Type b
7723,6323,Type a,Type a
7724,6579,Type a,Type b
7724,1071,Type a,Type a
7724,3257,Type a,Type b
7725,56,Type a,Type a
7725,129,Type a,Type a
7725,766,Type a,Type b
7726,7567,Type a,Type a
7726,3933,Type a,Type a
7726,1857,Type a,Type b
7727,7087,Type a,Type b
7727,4654,Type a,Type a
7727,1681,Type a,Type a
7728,1970,Type a,Type b
7728,2,Type a,Type a
7728,7210,Type a,Type b
7729,2478,Type b,Type b
7729,726,Type b,Type a
7729,2929,Type b,Type a
7730,520,Type a,Type a
7730,0,Type a,Type a
7730,808,Type a,Type b
7731,598,Type a,Type a
7731,1716,Type a,Type b
7731,4288,Type a,Type a
7732,5451,Type a,Type a
7732,337,Type a,Type a
7732,1438,Type a,Type a
7733,191,Type b,Type a
7733,497,Type b,Type b
7733,3382,Type b,Type a
7734,214,Type b,Type a
7734,1165,Type b,Type a
7734,2623,Type b,Type a
7735,2235,Type b,Type b
7735,1509,Type b,Type a
7735,6833,Type b,Type b
7736,29,Type a,Type a
7736,6778,Type a,Type a
7736,1189,Type a,Type b
7737,2038,Type a,Type b
7737,4521,Type a,Type a
7737,2080,Type a,Type a
7738,3111,Type b,Type a
7738,1896,Type b,Type a
7738,823,Type b,Type b
7739,1373,Type b,Type a
7739,10,Type b,Type b
7739,974,Type b,Type a
7740,3491,Type a,Type b
7740,659,Type a,Type a
7740,83,Type a,Type b
7741,230,Type a,Type b
7741,1010,Type a,Type a
7741,4609,Type a,Type b
7742,423,Type a,Type b
7742,2196,Type a,Type a
7742,271,Type a,Type b
7743,2,Type a,Type a
7743,14,Type a,Type a
7743,4,Type a,Type b
7744,2939,Type a,Type a
7744,559,Type a,Type a
7744,6660,Type a,Type a
7745,3362,Type b,Type a
7745,32,Type b,Type b
7745,94,Type b,Type b
7746,3410,Type b,Type a
7746,0,Type b,Type a
7746,68,Type b,Type a
7747,141,Type b,Type a
7747,47,Type b,Type a
7747,374,Type b,Type a
7748,1878,Type a,Type b
7748,92,Type a,Type b
7748,23,Type a,Type a
7749,4075,Type b,Type a
7749,2943,Type b,Type b
7749,1562,Type b,Type b
7750,4,Type b,Type b
7750,6070,Type b,Type a
7750,841,Type b,Type b
7751,1093,Type a,Type a
7751,18,Type a,Type b
7751,3309,Type a,Type a
7752,843,Type b,Type b
7752,2019,Type b,Type a
7752,152,Type b,Type a
7753,3473,Type b,Type a
7753,2455,Type b,Type a
7753,4899,Type b,Type b
7754,2829,Type b,Type a
7754,941,Type b,Type b
7754,7489,Type b,Type a
7755,1277,Type b,Type a
7755,21,Type b,Type a
7755,234,Type b,Type a
7756,177,Type a,Type a
7756,1851,Type a,Type a
7756,1,Type a,Type b
7757,9,Type a,Type b
7757,3,Type a,Type b
7757,20,Type a,Type b
7758,3520,Type a,Type a
7758,0,Type a,Type a
7758,2054,Type a,Type b
7759,3134,Type b,Type b
7759,109,Type b,Type a
7759,55,Type b,Type a
7760,3035,Type a,Type b
7760,964,Type a,Type a
7760,660,Type a,Type b
7761,4463,Type a,Type b
7761,37,Type a,Type a
7761,1508,Type a,Type a
7762,781,Type a,Type a
7762,9,Type a,Type b
7762,763,Type a,Type a
7763,7325,Type a,Type a
7763,2701,Type a,Type a
7763,6577,Type a,Type a
7764,393,Type b,Type b
7764,1705,Type b,Type b
7764,1116,Type b,Type b
7765,2276,Type b,Type b
7765,480,Type b,Type b
7765,3791,Type b,Type b
7766,5146,Type a,Type a
7766,279,Type a,Type a
7766,3186,Type a,Type a
7767,417,Type a,Type b
7767,865,Type a,Type b
7767,6667,Type a,Type b
7768,3840,Type a,Type a
7768,4946,Type a,Type b
7768,4443,Type a,Type a
7769,831,Type a,Type b
7769,6348,Type a,Type a
7769,14,Type a,Type a
7770,1901,Type a,Type b
7770,4182,Type a,Type b
7770,398,Type a,Type a
7771,47,Type a,Type a
7771,6106,Type a,Type a
7771,718,Type a,Type b
7772,437,Type a,Type a
7772,5008,Type a,Type b
7772,157,Type a,Type a
7773,2253,Type b,Type a
7773,35,Type b,Type b
7773,1827,Type b,Type b
7774,4660,Type a,Type b
7774,2344,Type a,Type b
7774,1696,Type a,Type a
7775,1907,Type b,Type b
7775,34,Type b,Type a
7775,1500,Type b,Type a
7776,2480,Type a,Type a
7776,985,Type a,Type a
7776,854,Type a,Type b
7777,965,Type b,Type a
7777,9,Type b,Type b
7777,2276,Type b,Type b
7778,42,Type a,Type a
7778,3611,Type a,Type b
7778,164,Type a,Type b
7779,4476,Type b,Type a
7779,7693,Type b,Type b
7779,1,Type b,Type b
7780,6904,Type a,Type b
7780,1740,Type a,Type a
7780,603,Type a,Type b
7781,7732,Type a,Type a
7781,1209,Type a,Type a
7781,148,Type a,Type a
7782,931,Type a,Type a
7782,345,Type a,Type a
7782,2513,Type a,Type a
7783,1709,Type a,Type a
7783,479,Type a,Type a
7783,47,Type a,Type a
7784,60,Type a,Type a
7784,290,Type a,Type a
7784,1898,Type a,Type a
7785,7176,Type b,Type b
7785,441,Type b,Type b
7785,4905,Type b,Type a
7786,726,Type a,Type a
7786,669,Type a,Type b
7786,2171,Type a,Type b
7787,3431,Type a,Type a
7787,1116,Type a,Type b
7787,476,Type a,Type a
7788,8,Type b,Type a
7788,2508,Type b,Type a
7788,1212,Type b,Type a
7789,104,Type a,Type b
7789,321,Type a,Type a
7789,2552,Type a,Type a
7790,4602,Type b,Type b
7790,2025,Type b,Type b
7790,46,Type b,Type a
7791,6781,Type b,Type a
7791,7559,Type b,Type b
7791,7020,Type b,Type b
7792,1851,Type b,Type a
7792,726,Type b,Type a
7792,32,Type b,Type b
7793,20,Type b,Type b
7793,2776,Type b,Type a
7793,2021,Type b,Type b
7794,3107,Type a,Type b
7794,6400,Type a,Type a
7794,974,Type a,Type a
7795,2967,Type a,Type a
7795,16,Type a,Type a
7795,98,Type a,Type a
7796,2692,Type a,Type a
7796,44,Type a,Type b
7796,1283,Type a,Type a
7797,1851,Type a,Type a
7797,3872,Type a,Type b
7797,4712,Type a,Type b
7798,2752,Type a,Type a
7798,1734,Type a,Type a
7798,3616,Type a,Type b
7799,6888,Type a,Type b
7799,44,Type a,Type b
7799,158,Type a,Type a
7800,3035,Type a,Type b
7800,690,Type a,Type a
7800,2020,Type a,Type b
7801,1499,Type a,Type a
7801,88,Type a,Type b
7801,1946,Type a,Type a
7802,386,Type a,Type a
7802,44,Type a,Type b
7802,175,Type a,Type a
7803,5475,Type a,Type a
7803,1844,Type a,Type a
7803,3045,Type a,Type b
7804,129,Type a,Type a
7804,7406,Type a,Type b
7804,68,Type a,Type a
7805,6242,Type a,Type a
7805,4193,Type a,Type a
7805,0,Type a,Type a
7806,0,Type a,Type a
7806,58,Type a,Type b
7806,4725,Type a,Type b
7807,637,Type a,Type a
7807,1678,Type a,Type b
7807,762,Type a,Type b
7808,1553,Type a,Type b
7808,2091,Type a,Type a
7808,5183,Type a,Type b
7809,635,Type a,Type b
7809,2518,Type a,Type a
7809,7808,Type a,Type a
7810,64,Type a,Type b
7810,2885,Type a,Type a
7810,90,Type a,Type a
7811,2,Type b,Type a
7811,5315,Type b,Type b
7811,13,Type b,Type b
7812,292,Type a,Type a
7812,9,Type a,Type b
7812,382,Type a,Type a
7813,18,Type b,Type b
7813,1038,Type b,Type b
7813,904,Type b,Type a
7814,5068,Type a,Type b
7814,1106,Type a,Type a
7814,6444,Type a,Type b
7815,1173,Type a,Type a
7815,26,Type a,Type b
7815,751,Type a,Type b
7816,3,Type b,Type b
7816,1,Type b,Type b
7816,1022,Type b,Type b
7817,544,Type a,Type b
7817,469,Type a,Type a
7817,1729,Type a,Type b
7818,316,Type b,Type b
7818,133,Type b,Type b
7818,2839,Type b,Type a
7819,7232,Type a,Type a
7819,7278,Type a,Type b
7819,18,Type a,Type b
7820,5359,Type b,Type b
7820,61,Type b,Type b
7820,1093,Type b,Type a
7821,1477,Type a,Type b
7821,7088,Type a,Type b
7821,4884,Type a,Type b
7822,4985,Type b,Type a
7822,511,Type b,Type b
7822,4374,Type b,Type b
7823,445,Type a,Type b
7823,2868,Type a,Type b
7823,5006,Type a,Type a
7824,3959,Type a,Type a
7824,2737,Type a,Type b
7824,919,Type a,Type a
7825,110,Type b,Type a
7825,2,Type b,Type a
7825,129,Type b,Type a
7826,1583,Type a,Type a
7826,12,Type a,Type b
7826,1697,Type a,Type a
7827,440,Type a,Type a
7827,4015,Type a,Type b
7827,234,Type a,Type a
7828,738,Type a,Type a
7828,5276,Type a,Type a
7828,7086,Type a,Type a
7829,6053,Type a,Type a
7829,190,Type a,Type a
7829,6778,Type a,Type a
7830,1728,Type b,Type a
7830,24,Type b,Type b
7830,6131,Type b,Type b
7831,637,Type b,Type a
7831,378,Type b,Type b
7831,2873,Type b,Type a
7832,5896,Type a,Type b
7832,1121,Type a,Type a
7832,1761,Type a,Type b
7833,5328,Type b,Type b
7833,5967,Type b,Type b
7833,869,Type b,Type b
7834,34,Type a,Type a
7834,6467,Type a,Type a
7834,644,Type a,Type a
7835,484,Type b,Type a
7835,6382,Type b,Type b
7835,58,Type b,Type b
7836,669,Type b,Type b
7836,901,Type b,Type a
7836,4984,Type b,Type b
7837,7638,Type b,Type b
7837,1817,Type b,Type b
7837,1510,Type b,Type a
7838,1795,Type a,Type b
7838,891,Type a,Type a
7838,1006,Type a,Type a
7839,4925,Type a,Type b
7839,403,Type a,Type b
7839,2478,Type a,Type b
7840,900,Type b,Type a
7840,3226,Type b,Type b
7840,2268,Type b,Type a
7841,6952,Type b,Type a
7841,1,Type b,Type b
7841,72,Type b,Type a
7842,1100,Type a,Type b
7842,1098,Type a,Type b
7842,31,Type a,Type a
7843,7198,Type a,Type b
7843,482,Type a,Type b
7843,7284,Type a,Type b
7844,817,Type a,Type b
7844,6991,Type a,Type a
7844,5602,Type a,Type a
7845,1189,Type a,Type b
7845,1342,Type a,Type a
7845,443,Type a,Type b
7846,5450,Type a,Type a
7846,0,Type a,Type a
7846,1975,Type a,Type b
7847,555,Type b,Type a
7847,1723,Type b,Type b
7847,2770,Type b,Type a
7848,5871,Type a,Type a
7848,724,Type a,Type a
7848,4049,Type a,Type a
7849,3058,Type a,Type a
7849,1712,Type a,Type b
7849,31,Type a,Type a
7850,636,Type a,Type b
7850,2695,Type a,Type b
7850,4,Type a,Type b
7851,837,Type a,Type a
7851,243,Type a,Type b
7851,1763,Type a,Type b
7852,6421,Type b,Type a
7852,1622,Type b,Type a
7852,3171,Type b,Type a
7853,16,Type b,Type a
7853,5987,Type b,Type b
7853,3,Type b,Type b
7854,2051,Type b,Type a
7854,21,Type b,Type a
7854,3561,Type b,Type a
7855,1405,Type b,Type a
7855,2810,Type b,Type b
7855,1375,Type b,Type a
7856,732,Type a,Type a
7856,2692,Type a,Type a
7856,2863,Type a,Type b
7857,3809,Type b,Type b
7857,604,Type b,Type a
7857,3527,Type b,Type b
7858,323,Type a,Type b
7858,5043,Type a,Type a
7858,2,Type a,Type a
7859,1026,Type b,Type a
7859,1025,Type b,Type b
7859,3197,Type b,Type a
7860,1888,Type a,Type b
7860,5044,Type a,Type b
7860,1703,Type a,Type a
7861,370,Type b,Type b
7861,7692,Type b,Type a
7861,2713,Type b,Type a
7862,1713,Type b,Type a
7862,1342,Type b,Type a
7862,1936,Type b,Type b
7863,16,Type b,Type a
7863,2124,Type b,Type a
7863,2316,Type b,Type a
7864,1031,Type a,Type b
7864,1092,Type a,Type a
7864,34,Type a,Type a
7865,39,Type b,Type b
7865,2961,Type b,Type a
7865,267,Type b,Type a
7866,7805,Type a,Type a
7866,1824,Type a,Type b
7866,7046,Type a,Type b
7867,5876,Type b,Type b
7867,191,Type b,Type a
7867,130,Type b,Type a
7868,78,Type b,Type a
7868,1486,Type b,Type a
7868,7648,Type b,Type b
7869,5953,Type b,Type b
7869,3136,Type b,Type b
7869,3669,Type b,Type a
7870,7549,Type b,Type a
7870,6799,Type b,Type a
7870,6390,Type b,Type b
7871,1041,Type a,Type b
7871,22,Type a,Type a
7871,147,Type a,Type a
7872,189,Type b,Type a
7872,3131,Type b,Type b
7872,1751,Type b,Type a
7873,4397,Type b,Type a
7873,2044,Type b,Type a
7873,7503,Type b,Type a
7874,1111,Type a,Type a
7874,3090,Type a,Type a
7874,354,Type a,Type b
7875,1684,Type b,Type b
7875,5030,Type b,Type a
7875,484,Type b,Type a
7876,11,Type a,Type b
7876,3606,Type a,Type a
7876,738,Type a,Type a
7877,6002,Type b,Type a
7877,2423,Type b,Type b
7877,95,Type b,Type a
7878,4985,Type b,Type a
7878,2056,Type b,Type a
7878,157,Type b,Type a
7879,1064,Type a,Type a
7879,6782,Type a,Type b
7879,1940,Type a,Type b
7880,329,Type a,Type b
7880,659,Type a,Type a
7880,3744,Type a,Type a
7881,429,Type a,Type a
7881,3736,Type a,Type b
7881,497,Type a,Type b
7882,6721,Type a,Type a
7882,2330,Type a,Type a
7882,5817,Type a,Type a
7883,19,Type a,Type a
7883,7702,Type a,Type a
7883,16,Type a,Type a
7884,795,Type a,Type a
7884,79,Type a,Type a
7884,316,Type a,Type b
7885,36,Type b,Type a
7885,16,Type b,Type a
7885,1935,Type b,Type a
7886,7035,Type b,Type a
7886,2580,Type b,Type b
7886,3557,Type b,Type a
7887,5940,Type b,Type a
7887,64,Type b,Type b
7887,720,Type b,Type a
7888,5100,Type a,Type a
7888,35,Type a,Type b
7888,2361,Type a,Type a
7889,1070,Type a,Type a
7889,4061,Type a,Type a
7889,256,Type a,Type a
7890,1135,Type a,Type a
7890,2854,Type a,Type b
7890,1964,Type a,Type b
7891,7199,Type b,Type a
7891,2422,Type b,Type a
7891,3357,Type b,Type a
7892,288,Type a,Type a
7892,1984,Type a,Type b
7892,4156,Type a,Type b
7893,104,Type a,Type b
7893,2157,Type a,Type a
7893,89,Type a,Type b
7894,2684,Type a,Type a
7894,2168,Type a,Type a
7894,2,Type a,Type a
7895,2493,Type a,Type b
7895,234,Type a,Type a
7895,1173,Type a,Type a
7896,6524,Type a,Type a
7896,321,Type a,Type a
7896,212,Type a,Type a
7897,7,Type a,Type b
7897,6659,Type a,Type a
7897,5397,Type a,Type a
7898,4181,Type b,Type b
7898,1650,Type b,Type a
7898,391,Type b,Type b
7899,2,Type b,Type a
7899,41,Type b,Type b
7899,847,Type b,Type a
7900,32,Type a,Type b
7900,4556,Type a,Type a
7900,5109,Type a,Type a
7901,4225,Type b,Type b
7901,5303,Type b,Type a
7901,212,Type b,Type a
7902,5662,Type b,Type b
7902,3545,Type b,Type b
7902,1726,Type b,Type a
7903,608,Type a,Type b
7903,193,Type a,Type a
7903,13,Type a,Type b
7904,1076,Type b,Type a
7904,5630,Type b,Type a
7904,3943,Type b,Type a
7905,729,Type a,Type b
7905,14,Type a,Type a
7905,2070,Type a,Type a
7906,1,Type a,Type b
7906,36,Type a,Type a
7906,854,Type a,Type b
7907,6946,Type a,Type a
7907,7587,Type a,Type b
7907,1508,Type a,Type a
7908,2978,Type a,Type a
7908,3257,Type a,Type b
7908,428,Type a,Type a
7909,1010,Type a,Type a
7909,2158,Type a,Type a
7909,140,Type a,Type b
7910,666,Type a,Type a
7910,7742,Type a,Type a
7910,1354,Type a,Type b
7911,1979,Type a,Type a
7911,2014,Type a,Type a
7911,1284,Type a,Type a
7912,5657,Type b,Type a
7912,5509,Type b,Type a
7912,4118,Type b,Type a
7913,5376,Type b,Type b
7913,0,Type b,Type a
7913,3318,Type b,Type a
7914,1974,Type b,Type a
7914,2854,Type b,Type b
7914,3,Type b,Type b
7915,1344,Type a,Type a
7915,4087,Type a,Type a
7915,5283,Type a,Type a
7916,4934,Type a,Type a
7916,1639,Type a,Type a
7916,5595,Type a,Type b
