# Sterling PMF: p(k) = A*(k+alpha)^(-gamma)
# Node type: a
# A: 8.481989, alpha: 1.851852, gamma: 2.871772
# Generated: 2026-03-13T16:16:31.774141
k,pmf,A,alpha,gamma
195,2.1890299569114337e-06,8.481988708076509,1.8518518518518516,2.871772170576951
196,2.157406786362213e-06,8.481988708076509,1.8518518518518516,2.871772170576951
197,2.1263964430024577e-06,8.481988708076509,1.8518518518518516,2.871772170576951
198,2.095984057967068e-06,8.481988708076509,1.8518518518518516,2.871772170576951
199,2.066155195044867e-06,8.481988708076509,1.8518518518518516,2.871772170576951
200,2.0368958360179034e-06,8.481988708076509,1.8518518518518516,2.871772170576951
201,2.0081923665670468e-06,8.481988708076509,1.8518518518518516,2.871772170576951
202,1.980031562719325e-06,8.481988708076509,1.8518518518518516,2.871772170576951
203,1.9524005778136696e-06,8.481988708076509,1.8518518518518516,2.871772170576951
204,1.9252869299628096e-06,8.481988708076509,1.8518518518518516,2.871772170576951
205,1.8986784899901484e-06,8.481988708076509,1.8518518518518516,2.871772170576951
206,1.8725634698214255e-06,8.481988708076509,1.8518518518518516,2.871772170576951
207,1.8469304113119433e-06,8.481988708076509,1.8518518518518516,2.871772170576951
208,1.8217681754910224e-06,8.481988708076509,1.8518518518518516,2.871772170576951
209,1.797065932206207e-06,8.481988708076509,1.8518518518518516,2.871772170576951
210,1.7728131501505568e-06,8.481988708076509,1.8518518518518516,2.871772170576951
211,1.7489995872571291e-06,8.481988708076509,1.8518518518518516,2.871772170576951
212,1.7256152814454804e-06,8.481988708076509,1.8518518518518516,2.871772170576951
213,1.7026505417057215e-06,8.481988708076509,1.8518518518518516,2.871772170576951
214,1.6800959395063072e-06,8.481988708076509,1.8518518518518516,2.871772170576951
215,1.6579423005123776e-06,8.481988708076509,1.8518518518518516,2.871772170576951
216,1.6361806966020545e-06,8.481988708076509,1.8518518518518516,2.871772170576951
217,1.6148024381686702e-06,8.481988708076509,1.8518518518518516,2.871772170576951
218,1.5937990666974386e-06,8.481988708076509,1.8518518518518516,2.871772170576951
219,1.5731623476055863e-06,8.481988708076509,1.8518518518518516,2.871772170576951
220,1.552884263335463e-06,8.481988708076509,1.8518518518518516,2.871772170576951
221,1.5329570066905894e-06,8.481988708076509,1.8518518518518516,2.871772170576951
222,1.5133729744050666e-06,8.481988708076509,1.8518518518518516,2.871772170576951
223,1.49412476093717e-06,8.481988708076509,1.8518518518518516,2.871772170576951
224,1.4752051524783618e-06,8.481988708076509,1.8518518518518516,2.871772170576951
225,1.4566071211693308e-06,8.481988708076509,1.8518518518518516,2.871772170576951
226,1.4383238195150333e-06,8.481988708076509,1.8518518518518516,2.871772170576951
227,1.4203485749910504e-06,8.481988708076509,1.8518518518518516,2.871772170576951
228,1.4026748848339085e-06,8.481988708076509,1.8518518518518516,2.871772170576951
229,1.385296411008322e-06,8.481988708076509,1.8518518518518516,2.871772170576951
230,1.3682069753446152e-06,8.481988708076509,1.8518518518518516,2.871772170576951
231,1.3514005548398653e-06,8.481988708076509,1.8518518518518516,2.871772170576951
232,1.3348712771165829e-06,8.481988708076509,1.8518518518518516,2.871772170576951
233,1.3186134160329976e-06,8.481988708076509,1.8518518518518516,2.871772170576951
234,1.302621387439274e-06,8.481988708076509,1.8518518518518516,2.871772170576951
235,1.2868897450742103e-06,8.481988708076509,1.8518518518518516,2.871772170576951
236,1.2714131765972012e-06,8.481988708076509,1.8518518518518516,2.871772170576951
237,1.256186499750461e-06,8.481988708076509,1.8518518518518516,2.871772170576951
238,1.241204658646707e-06,8.481988708076509,1.8518518518518516,2.871772170576951
239,1.2264627201776996e-06,8.481988708076509,1.8518518518518516,2.871772170576951
240,1.2119558705392258e-06,8.481988708076509,1.8518518518518516,2.871772170576951
241,1.1976794118682833e-06,8.481988708076509,1.8518518518518516,2.871772170576951
242,1.183628758988404e-06,8.481988708076509,1.8518518518518516,2.871772170576951
243,1.1697994362592112e-06,8.481988708076509,1.8518518518518516,2.871772170576951
244,1.1561870745264642e-06,8.481988708076509,1.8518518518518516,2.871772170576951
245,1.1427874081689909e-06,8.481988708076509,1.8518518518518516,2.871772170576951
246,1.129596272239057e-06,8.481988708076509,1.8518518518518516,2.871772170576951
247,1.11660959969285e-06,8.481988708076509,1.8518518518518516,2.871772170576951
248,1.1038234187078904e-06,8.481988708076509,1.8518518518518516,2.871772170576951
249,1.0912338500843098e-06,8.481988708076509,1.8518518518518516,2.871772170576951
250,1.0788371047270517e-06,8.481988708076509,1.8518518518518516,2.871772170576951
251,1.0666294812061612e-06,8.481988708076509,1.8518518518518516,2.871772170576951
