# Network nodes data
# Layout: spring
# N: 28005, m: 2
# h: 0.7, f_a: 0.4
# Initial core size (n0): 5
# Added nodes: 28000
# Generated: 2026-08-19T11:53:41.537369
node_id,node_origin,node_type,in_degree,out_degree 
21494,added,Type b,0,2
21495,added,Type b,0,2
21496,added,Type a,1,2
21497,added,Type b,0,2
21498,added,Type b,0,2
21499,added,Type a,0,2
21500,added,Type b,0,2
21501,added,Type b,0,2
21502,added,Type b,1,2
21503,added,Type b,0,2
21504,added,Type b,0,2
21505,added,Type b,0,2
21506,added,Type b,0,2
21507,added,Type b,0,2
21508,added,Type b,0,2
21509,added,Type a,0,2
21510,added,Type b,0,2
21511,added,Type b,1,2
21512,added,Type b,0,2
21513,added,Type b,0,2
21514,added,Type a,0,2
21515,added,Type b,1,2
21516,added,Type b,0,2
21517,added,Type b,0,2
21518,added,Type a,1,2
21519,added,Type b,0,2
21520,added,Type b,0,2
21521,added,Type a,1,2
21522,added,Type b,0,2
21523,added,Type b,0,2
21524,added,Type b,1,2
21525,added,Type a,0,2
21526,added,Type a,1,2
21527,added,Type a,0,2
21528,added,Type a,0,2
21529,added,Type a,0,2
21530,added,Type a,0,2
21531,added,Type a,0,2
21532,added,Type a,1,2
21533,added,Type a,0,2
21534,added,Type a,1,2
21535,added,Type a,1,2
21536,added,Type b,0,2
21537,added,Type b,0,2
21538,added,Type b,0,2
21539,added,Type b,0,2
21540,added,Type a,0,2
21541,added,Type a,0,2
21542,added,Type b,0,2
21543,added,Type a,1,2
21544,added,Type b,0,2
21545,added,Type b,0,2
21546,added,Type a,1,2
21547,added,Type a,0,2
21548,added,Type b,0,2
21549,added,Type b,1,2
21550,added,Type a,0,2
21551,added,Type b,0,2
21552,added,Type b,1,2
21553,added,Type b,0,2
21554,added,Type b,1,2
21555,added,Type b,0,2
21556,added,Type a,0,2
21557,added,Type b,0,2
21558,added,Type a,2,2
21559,added,Type a,0,2
21560,added,Type a,1,2
21561,added,Type a,1,2
21562,added,Type a,1,2
21563,added,Type b,0,2
21564,added,Type b,0,2
21565,added,Type a,2,2
21566,added,Type b,0,2
21567,added,Type b,1,2
21568,added,Type b,0,2
21569,added,Type b,0,2
21570,added,Type b,0,2
21571,added,Type b,0,2
21572,added,Type b,0,2
21573,added,Type a,1,2
21574,added,Type b,0,2
21575,added,Type b,0,2
21576,added,Type a,0,2
21577,added,Type a,0,2
21578,added,Type b,0,2
21579,added,Type a,0,2
21580,added,Type b,0,2
21581,added,Type b,0,2
21582,added,Type a,1,2
21583,added,Type a,0,2
21584,added,Type b,0,2
21585,added,Type b,1,2
21586,added,Type b,0,2
21587,added,Type a,0,2
21588,added,Type a,1,2
21589,added,Type a,0,2
21590,added,Type b,0,2
21591,added,Type a,0,2
21592,added,Type a,0,2
21593,added,Type a,0,2
21594,added,Type b,0,2
21595,added,Type b,1,2
21596,added,Type b,0,2
21597,added,Type a,0,2
21598,added,Type b,0,2
21599,added,Type b,0,2
21600,added,Type a,0,2
21601,added,Type b,0,2
21602,added,Type b,0,2
21603,added,Type a,0,2
21604,added,Type b,0,2
21605,added,Type b,0,2
21606,added,Type b,0,2
21607,added,Type a,0,2
21608,added,Type a,2,2
21609,added,Type a,0,2
21610,added,Type b,0,2
21611,added,Type a,0,2
21612,added,Type b,2,2
21613,added,Type b,0,2
21614,added,Type a,1,2
21615,added,Type a,0,2
21616,added,Type b,0,2
21617,added,Type b,0,2
21618,added,Type b,0,2
21619,added,Type a,1,2
21620,added,Type b,0,2
21621,added,Type b,0,2
21622,added,Type b,0,2
21623,added,Type b,1,2
21624,added,Type b,0,2
21625,added,Type a,1,2
21626,added,Type b,0,2
21627,added,Type b,0,2
21628,added,Type b,2,2
21629,added,Type b,2,2
21630,added,Type a,1,2
21631,added,Type b,0,2
21632,added,Type b,0,2
21633,added,Type b,0,2
21634,added,Type b,0,2
21635,added,Type a,0,2
21636,added,Type a,3,2
21637,added,Type b,0,2
21638,added,Type a,1,2
21639,added,Type b,0,2
21640,added,Type a,1,2
21641,added,Type b,0,2
21642,added,Type a,0,2
21643,added,Type b,0,2
21644,added,Type b,0,2
21645,added,Type b,0,2
21646,added,Type b,0,2
21647,added,Type b,0,2
21648,added,Type a,1,2
21649,added,Type b,0,2
21650,added,Type a,1,2
21651,added,Type b,1,2
21652,added,Type a,1,2
21653,added,Type b,0,2
21654,added,Type b,0,2
21655,added,Type a,0,2
21656,added,Type a,0,2
21657,added,Type b,1,2
21658,added,Type a,1,2
21659,added,Type a,0,2
21660,added,Type a,1,2
21661,added,Type b,0,2
21662,added,Type b,0,2
21663,added,Type a,0,2
21664,added,Type b,0,2
21665,added,Type a,0,2
21666,added,Type a,1,2
21667,added,Type b,0,2
21668,added,Type a,0,2
21669,added,Type b,0,2
21670,added,Type a,0,2
21671,added,Type b,0,2
21672,added,Type b,0,2
21673,added,Type a,1,2
21674,added,Type b,0,2
21675,added,Type a,0,2
21676,added,Type b,1,2
21677,added,Type a,0,2
21678,added,Type b,0,2
21679,added,Type a,0,2
21680,added,Type b,1,2
21681,added,Type b,1,2
21682,added,Type a,0,2
21683,added,Type b,0,2
21684,added,Type b,0,2
21685,added,Type b,0,2
21686,added,Type b,0,2
21687,added,Type b,0,2
21688,added,Type a,0,2
21689,added,Type a,1,2
21690,added,Type a,0,2
21691,added,Type b,3,2
21692,added,Type b,0,2
21693,added,Type b,0,2
21694,added,Type a,0,2
21695,added,Type b,0,2
21696,added,Type b,0,2
21697,added,Type a,0,2
21698,added,Type a,0,2
21699,added,Type b,0,2
21700,added,Type b,0,2
21701,added,Type b,0,2
21702,added,Type b,0,2
21703,added,Type a,0,2
21704,added,Type a,1,2
21705,added,Type a,1,2
21706,added,Type b,0,2
21707,added,Type a,2,2
21708,added,Type b,0,2
21709,added,Type b,1,2
21710,added,Type a,0,2
21711,added,Type b,0,2
21712,added,Type b,1,2
21713,added,Type b,0,2
21714,added,Type a,0,2
21715,added,Type a,2,2
21716,added,Type a,0,2
21717,added,Type a,2,2
21718,added,Type a,2,2
21719,added,Type b,0,2
21720,added,Type a,0,2
21721,added,Type b,0,2
21722,added,Type a,1,2
21723,added,Type b,0,2
21724,added,Type b,0,2
21725,added,Type b,0,2
21726,added,Type a,1,2
21727,added,Type a,0,2
21728,added,Type a,1,2
21729,added,Type b,0,2
21730,added,Type b,0,2
21731,added,Type b,1,2
21732,added,Type b,0,2
21733,added,Type b,0,2
21734,added,Type b,0,2
21735,added,Type b,0,2
21736,added,Type b,1,2
21737,added,Type a,0,2
21738,added,Type b,1,2
21739,added,Type b,0,2
21740,added,Type b,0,2
21741,added,Type b,0,2
21742,added,Type a,2,2
21743,added,Type a,0,2
21744,added,Type b,1,2
21745,added,Type a,0,2
21746,added,Type a,1,2
21747,added,Type a,0,2
21748,added,Type b,0,2
21749,added,Type b,0,2
21750,added,Type b,0,2
21751,added,Type b,0,2
21752,added,Type b,1,2
21753,added,Type b,0,2
21754,added,Type b,0,2
21755,added,Type a,3,2
21756,added,Type a,0,2
21757,added,Type b,0,2
21758,added,Type b,0,2
21759,added,Type b,0,2
21760,added,Type a,0,2
21761,added,Type a,0,2
21762,added,Type b,1,2
21763,added,Type b,0,2
21764,added,Type a,1,2
21765,added,Type b,1,2
21766,added,Type a,1,2
21767,added,Type b,0,2
21768,added,Type a,1,2
21769,added,Type b,0,2
21770,added,Type a,0,2
21771,added,Type a,0,2
21772,added,Type b,0,2
21773,added,Type b,0,2
21774,added,Type b,0,2
21775,added,Type a,0,2
21776,added,Type a,0,2
21777,added,Type b,0,2
21778,added,Type b,1,2
21779,added,Type b,0,2
21780,added,Type b,0,2
21781,added,Type b,0,2
21782,added,Type a,0,2
21783,added,Type b,0,2
21784,added,Type b,0,2
21785,added,Type a,0,2
21786,added,Type b,0,2
21787,added,Type b,0,2
21788,added,Type a,0,2
21789,added,Type b,0,2
21790,added,Type b,0,2
21791,added,Type b,0,2
21792,added,Type a,0,2
21793,added,Type a,0,2
21794,added,Type b,0,2
21795,added,Type a,0,2
21796,added,Type a,0,2
21797,added,Type a,0,2
21798,added,Type b,0,2
21799,added,Type b,0,2
21800,added,Type b,0,2
21801,added,Type b,1,2
21802,added,Type b,0,2
21803,added,Type a,0,2
21804,added,Type b,0,2
21805,added,Type a,0,2
21806,added,Type b,1,2
21807,added,Type a,0,2
21808,added,Type b,2,2
21809,added,Type b,0,2
21810,added,Type b,0,2
21811,added,Type b,0,2
21812,added,Type b,0,2
21813,added,Type b,0,2
21814,added,Type b,1,2
21815,added,Type a,0,2
21816,added,Type a,0,2
21817,added,Type a,2,2
21818,added,Type a,0,2
21819,added,Type b,0,2
21820,added,Type b,0,2
21821,added,Type a,1,2
21822,added,Type b,0,2
21823,added,Type b,0,2
21824,added,Type b,0,2
21825,added,Type b,0,2
21826,added,Type a,0,2
21827,added,Type b,0,2
21828,added,Type b,0,2
21829,added,Type a,2,2
21830,added,Type b,0,2
21831,added,Type b,1,2
21832,added,Type b,0,2
21833,added,Type b,0,2
21834,added,Type b,0,2
21835,added,Type b,0,2
21836,added,Type b,0,2
21837,added,Type a,1,2
21838,added,Type b,0,2
21839,added,Type a,0,2
21840,added,Type b,2,2
21841,added,Type a,0,2
21842,added,Type b,1,2
21843,added,Type b,0,2
21844,added,Type b,0,2
21845,added,Type b,0,2
21846,added,Type b,1,2
21847,added,Type b,0,2
21848,added,Type b,0,2
21849,added,Type b,1,2
21850,added,Type a,0,2
21851,added,Type a,1,2
21852,added,Type b,1,2
21853,added,Type b,0,2
21854,added,Type a,0,2
21855,added,Type b,0,2
21856,added,Type a,0,2
21857,added,Type b,0,2
21858,added,Type a,0,2
21859,added,Type b,0,2
21860,added,Type b,0,2
21861,added,Type a,0,2
21862,added,Type b,0,2
21863,added,Type a,0,2
21864,added,Type a,0,2
21865,added,Type b,0,2
21866,added,Type b,1,2
21867,added,Type a,1,2
21868,added,Type a,1,2
21869,added,Type b,0,2
21870,added,Type b,0,2
21871,added,Type b,0,2
21872,added,Type b,0,2
21873,added,Type a,0,2
21874,added,Type b,1,2
21875,added,Type b,0,2
21876,added,Type a,0,2
21877,added,Type b,0,2
21878,added,Type b,0,2
21879,added,Type a,0,2
21880,added,Type b,1,2
21881,added,Type b,0,2
21882,added,Type a,0,2
21883,added,Type b,0,2
21884,added,Type b,0,2
21885,added,Type a,0,2
21886,added,Type b,0,2
21887,added,Type b,1,2
21888,added,Type b,0,2
21889,added,Type b,0,2
21890,added,Type b,0,2
21891,added,Type b,0,2
21892,added,Type a,1,2
21893,added,Type b,1,2
21894,added,Type a,1,2
21895,added,Type b,0,2
21896,added,Type b,0,2
21897,added,Type b,0,2
21898,added,Type a,0,2
21899,added,Type b,2,2
21900,added,Type a,0,2
21901,added,Type b,0,2
21902,added,Type b,0,2
21903,added,Type a,2,2
21904,added,Type a,0,2
21905,added,Type b,0,2
21906,added,Type b,0,2
21907,added,Type b,0,2
21908,added,Type a,0,2
21909,added,Type b,0,2
21910,added,Type b,1,2
21911,added,Type b,0,2
21912,added,Type b,0,2
21913,added,Type b,2,2
21914,added,Type a,0,2
21915,added,Type a,0,2
21916,added,Type b,0,2
21917,added,Type b,0,2
21918,added,Type a,1,2
21919,added,Type a,1,2
21920,added,Type b,0,2
21921,added,Type b,0,2
21922,added,Type a,0,2
21923,added,Type a,0,2
21924,added,Type b,0,2
21925,added,Type a,0,2
21926,added,Type b,0,2
21927,added,Type b,0,2
21928,added,Type b,0,2
21929,added,Type a,0,2
21930,added,Type b,0,2
21931,added,Type b,0,2
21932,added,Type b,0,2
21933,added,Type b,0,2
21934,added,Type b,0,2
21935,added,Type b,1,2
21936,added,Type a,0,2
21937,added,Type b,0,2
21938,added,Type a,0,2
21939,added,Type b,0,2
21940,added,Type b,0,2
21941,added,Type b,0,2
21942,added,Type a,2,2
21943,added,Type b,1,2
21944,added,Type b,0,2
21945,added,Type b,0,2
21946,added,Type b,1,2
21947,added,Type b,1,2
21948,added,Type b,0,2
21949,added,Type b,0,2
21950,added,Type a,0,2
21951,added,Type b,0,2
21952,added,Type a,1,2
21953,added,Type a,1,2
21954,added,Type b,2,2
21955,added,Type b,0,2
21956,added,Type a,1,2
21957,added,Type a,0,2
21958,added,Type b,0,2
21959,added,Type a,0,2
21960,added,Type a,0,2
21961,added,Type b,0,2
21962,added,Type b,0,2
21963,added,Type a,0,2
21964,added,Type a,0,2
21965,added,Type a,1,2
21966,added,Type b,0,2
21967,added,Type a,1,2
21968,added,Type b,0,2
21969,added,Type b,0,2
21970,added,Type b,1,2
21971,added,Type a,0,2
21972,added,Type a,0,2
21973,added,Type b,0,2
21974,added,Type b,1,2
21975,added,Type b,0,2
21976,added,Type b,0,2
21977,added,Type b,0,2
21978,added,Type a,0,2
21979,added,Type b,0,2
21980,added,Type b,0,2
21981,added,Type b,0,2
21982,added,Type a,0,2
21983,added,Type b,0,2
21984,added,Type b,0,2
21985,added,Type b,1,2
21986,added,Type a,0,2
21987,added,Type b,0,2
21988,added,Type a,0,2
21989,added,Type b,1,2
21990,added,Type b,0,2
21991,added,Type b,0,2
21992,added,Type b,1,2
21993,added,Type b,0,2
21994,added,Type b,0,2
21995,added,Type b,0,2
21996,added,Type b,0,2
21997,added,Type a,2,2
21998,added,Type a,1,2
21999,added,Type b,1,2
22000,added,Type a,2,2
22001,added,Type a,1,2
22002,added,Type a,0,2
22003,added,Type b,0,2
22004,added,Type a,1,2
22005,added,Type b,1,2
22006,added,Type b,1,2
22007,added,Type b,0,2
22008,added,Type b,0,2
22009,added,Type b,0,2
22010,added,Type a,0,2
22011,added,Type a,0,2
22012,added,Type b,0,2
22013,added,Type b,1,2
22014,added,Type a,0,2
22015,added,Type a,0,2
22016,added,Type b,0,2
22017,added,Type a,1,2
22018,added,Type b,0,2
22019,added,Type b,0,2
22020,added,Type b,0,2
22021,added,Type b,0,2
22022,added,Type b,1,2
22023,added,Type b,0,2
22024,added,Type b,0,2
22025,added,Type b,0,2
22026,added,Type b,0,2
22027,added,Type a,0,2
22028,added,Type b,0,2
22029,added,Type a,0,2
22030,added,Type a,0,2
22031,added,Type b,0,2
22032,added,Type b,0,2
22033,added,Type a,0,2
22034,added,Type a,0,2
22035,added,Type b,0,2
22036,added,Type b,0,2
22037,added,Type b,0,2
22038,added,Type a,0,2
22039,added,Type a,2,2
22040,added,Type a,0,2
22041,added,Type b,0,2
22042,added,Type b,0,2
22043,added,Type b,0,2
22044,added,Type a,0,2
22045,added,Type b,0,2
22046,added,Type b,1,2
22047,added,Type a,1,2
22048,added,Type b,0,2
22049,added,Type b,1,2
22050,added,Type a,0,2
22051,added,Type b,0,2
22052,added,Type b,0,2
22053,added,Type a,0,2
22054,added,Type b,0,2
22055,added,Type b,0,2
22056,added,Type a,0,2
22057,added,Type a,1,2
22058,added,Type a,1,2
22059,added,Type b,0,2
22060,added,Type a,0,2
22061,added,Type b,0,2
22062,added,Type b,0,2
22063,added,Type a,1,2
22064,added,Type b,0,2
22065,added,Type b,0,2
22066,added,Type b,0,2
22067,added,Type a,0,2
22068,added,Type b,0,2
22069,added,Type a,0,2
22070,added,Type b,0,2
22071,added,Type a,0,2
22072,added,Type a,0,2
22073,added,Type a,0,2
22074,added,Type b,0,2
22075,added,Type b,0,2
22076,added,Type a,0,2
22077,added,Type a,0,2
22078,added,Type a,0,2
22079,added,Type b,0,2
22080,added,Type b,0,2
22081,added,Type b,0,2
22082,added,Type b,0,2
22083,added,Type b,0,2
22084,added,Type b,0,2
22085,added,Type a,0,2
22086,added,Type b,0,2
22087,added,Type b,0,2
22088,added,Type a,0,2
22089,added,Type b,0,2
22090,added,Type a,0,2
22091,added,Type b,0,2
22092,added,Type b,2,2
22093,added,Type b,0,2
22094,added,Type a,2,2
22095,added,Type a,0,2
22096,added,Type b,0,2
22097,added,Type b,0,2
22098,added,Type b,0,2
22099,added,Type a,0,2
22100,added,Type a,0,2
22101,added,Type a,0,2
22102,added,Type b,0,2
22103,added,Type b,0,2
22104,added,Type b,0,2
22105,added,Type a,0,2
22106,added,Type a,0,2
22107,added,Type a,0,2
22108,added,Type a,0,2
22109,added,Type a,0,2
22110,added,Type b,0,2
22111,added,Type b,0,2
22112,added,Type a,0,2
22113,added,Type b,1,2
22114,added,Type a,0,2
22115,added,Type b,0,2
22116,added,Type b,0,2
22117,added,Type b,0,2
22118,added,Type b,0,2
22119,added,Type a,0,2
22120,added,Type b,0,2
22121,added,Type a,0,2
22122,added,Type b,0,2
22123,added,Type a,0,2
22124,added,Type a,0,2
22125,added,Type b,0,2
22126,added,Type b,0,2
22127,added,Type b,0,2
22128,added,Type b,0,2
22129,added,Type b,1,2
22130,added,Type b,0,2
22131,added,Type b,0,2
22132,added,Type b,0,2
22133,added,Type b,2,2
22134,added,Type a,0,2
22135,added,Type b,1,2
22136,added,Type a,1,2
22137,added,Type b,0,2
22138,added,Type b,1,2
22139,added,Type b,0,2
22140,added,Type a,0,2
22141,added,Type a,0,2
22142,added,Type a,0,2
22143,added,Type b,0,2
22144,added,Type b,0,2
22145,added,Type b,0,2
22146,added,Type a,1,2
22147,added,Type a,0,2
22148,added,Type b,0,2
22149,added,Type b,1,2
22150,added,Type a,1,2
22151,added,Type a,0,2
22152,added,Type a,2,2
22153,added,Type b,2,2
22154,added,Type b,0,2
22155,added,Type b,0,2
22156,added,Type b,0,2
22157,added,Type a,0,2
22158,added,Type a,0,2
22159,added,Type a,0,2
22160,added,Type b,0,2
22161,added,Type b,0,2
22162,added,Type b,1,2
22163,added,Type a,1,2
22164,added,Type a,0,2
22165,added,Type a,0,2
22166,added,Type a,0,2
22167,added,Type a,0,2
22168,added,Type a,1,2
22169,added,Type b,0,2
22170,added,Type a,1,2
22171,added,Type a,1,2
22172,added,Type b,1,2
22173,added,Type b,0,2
22174,added,Type a,1,2
22175,added,Type a,0,2
22176,added,Type b,0,2
22177,added,Type b,0,2
22178,added,Type a,0,2
22179,added,Type b,0,2
22180,added,Type b,0,2
22181,added,Type b,0,2
22182,added,Type a,0,2
22183,added,Type b,0,2
22184,added,Type a,0,2
22185,added,Type b,0,2
22186,added,Type b,0,2
22187,added,Type a,0,2
22188,added,Type a,0,2
22189,added,Type b,0,2
22190,added,Type b,0,2
22191,added,Type a,0,2
22192,added,Type a,0,2
22193,added,Type b,0,2
22194,added,Type b,1,2
22195,added,Type b,0,2
22196,added,Type a,0,2
22197,added,Type b,0,2
22198,added,Type a,0,2
22199,added,Type a,1,2
22200,added,Type b,0,2
22201,added,Type b,0,2
22202,added,Type a,1,2
22203,added,Type b,0,2
22204,added,Type b,0,2
22205,added,Type b,0,2
22206,added,Type a,0,2
22207,added,Type a,0,2
22208,added,Type b,0,2
22209,added,Type a,0,2
22210,added,Type b,0,2
22211,added,Type a,0,2
22212,added,Type a,0,2
22213,added,Type b,0,2
22214,added,Type b,0,2
22215,added,Type a,0,2
22216,added,Type a,0,2
22217,added,Type b,0,2
22218,added,Type a,1,2
22219,added,Type a,1,2
22220,added,Type b,0,2
22221,added,Type a,0,2
22222,added,Type a,1,2
22223,added,Type b,0,2
22224,added,Type b,1,2
22225,added,Type a,0,2
22226,added,Type a,0,2
22227,added,Type a,0,2
22228,added,Type a,1,2
22229,added,Type a,0,2
22230,added,Type a,0,2
22231,added,Type b,1,2
22232,added,Type a,0,2
22233,added,Type b,0,2
22234,added,Type b,0,2
22235,added,Type b,0,2
22236,added,Type b,0,2
22237,added,Type b,0,2
22238,added,Type a,0,2
22239,added,Type a,0,2
22240,added,Type a,1,2
22241,added,Type b,0,2
22242,added,Type b,0,2
22243,added,Type a,1,2
22244,added,Type a,0,2
22245,added,Type a,1,2
22246,added,Type b,1,2
22247,added,Type b,0,2
22248,added,Type a,0,2
22249,added,Type b,1,2
22250,added,Type a,2,2
22251,added,Type b,0,2
22252,added,Type a,0,2
22253,added,Type a,0,2
22254,added,Type a,0,2
22255,added,Type a,0,2
22256,added,Type a,0,2
22257,added,Type b,0,2
22258,added,Type a,0,2
22259,added,Type a,1,2
22260,added,Type a,0,2
22261,added,Type a,0,2
22262,added,Type a,0,2
22263,added,Type b,1,2
22264,added,Type b,0,2
22265,added,Type b,0,2
22266,added,Type b,1,2
22267,added,Type b,0,2
22268,added,Type a,0,2
22269,added,Type b,0,2
22270,added,Type b,0,2
22271,added,Type b,0,2
22272,added,Type a,0,2
22273,added,Type a,2,2
22274,added,Type a,1,2
22275,added,Type b,0,2
22276,added,Type b,0,2
22277,added,Type a,0,2
22278,added,Type b,0,2
22279,added,Type b,0,2
22280,added,Type b,2,2
22281,added,Type a,0,2
22282,added,Type a,1,2
22283,added,Type a,3,2
22284,added,Type a,1,2
22285,added,Type a,0,2
22286,added,Type b,0,2
22287,added,Type a,0,2
22288,added,Type b,0,2
22289,added,Type a,1,2
22290,added,Type a,0,2
22291,added,Type b,0,2
22292,added,Type b,0,2
22293,added,Type a,1,2
22294,added,Type a,0,2
22295,added,Type b,0,2
22296,added,Type b,0,2
22297,added,Type b,0,2
22298,added,Type b,2,2
22299,added,Type a,3,2
22300,added,Type b,1,2
22301,added,Type a,0,2
22302,added,Type b,1,2
22303,added,Type b,0,2
22304,added,Type a,1,2
22305,added,Type a,1,2
22306,added,Type a,2,2
22307,added,Type a,1,2
22308,added,Type a,2,2
22309,added,Type a,0,2
22310,added,Type b,0,2
22311,added,Type b,0,2
22312,added,Type b,0,2
22313,added,Type b,0,2
22314,added,Type a,1,2
22315,added,Type a,1,2
22316,added,Type b,0,2
22317,added,Type b,1,2
22318,added,Type b,1,2
22319,added,Type b,0,2
22320,added,Type a,0,2
22321,added,Type a,0,2
22322,added,Type a,1,2
22323,added,Type b,0,2
22324,added,Type a,0,2
22325,added,Type b,0,2
22326,added,Type a,1,2
22327,added,Type a,0,2
22328,added,Type a,0,2
22329,added,Type b,2,2
22330,added,Type b,0,2
22331,added,Type b,0,2
22332,added,Type b,0,2
22333,added,Type b,0,2
22334,added,Type b,0,2
22335,added,Type b,3,2
22336,added,Type a,0,2
22337,added,Type a,0,2
22338,added,Type a,0,2
22339,added,Type b,0,2
22340,added,Type a,0,2
22341,added,Type b,1,2
22342,added,Type b,0,2
22343,added,Type a,0,2
22344,added,Type a,0,2
22345,added,Type a,0,2
22346,added,Type b,0,2
22347,added,Type b,2,2
22348,added,Type b,0,2
22349,added,Type b,0,2
22350,added,Type a,1,2
22351,added,Type b,0,2
22352,added,Type a,1,2
22353,added,Type b,0,2
22354,added,Type b,0,2
22355,added,Type a,0,2
22356,added,Type a,0,2
22357,added,Type b,0,2
22358,added,Type b,0,2
22359,added,Type a,0,2
22360,added,Type b,0,2
22361,added,Type b,0,2
22362,added,Type a,0,2
22363,added,Type b,0,2
22364,added,Type b,2,2
22365,added,Type b,0,2
22366,added,Type b,0,2
22367,added,Type a,0,2
22368,added,Type b,0,2
22369,added,Type b,0,2
22370,added,Type b,0,2
22371,added,Type a,1,2
22372,added,Type b,0,2
22373,added,Type a,0,2
22374,added,Type b,1,2
22375,added,Type a,0,2
22376,added,Type b,1,2
22377,added,Type a,0,2
22378,added,Type b,0,2
22379,added,Type a,1,2
22380,added,Type a,0,2
22381,added,Type a,0,2
22382,added,Type a,0,2
22383,added,Type b,0,2
22384,added,Type b,0,2
22385,added,Type b,0,2
22386,added,Type b,0,2
22387,added,Type b,0,2
22388,added,Type b,0,2
22389,added,Type b,1,2
22390,added,Type b,0,2
22391,added,Type b,1,2
22392,added,Type b,0,2
22393,added,Type b,0,2
22394,added,Type a,0,2
22395,added,Type a,0,2
22396,added,Type b,0,2
22397,added,Type a,0,2
22398,added,Type b,0,2
22399,added,Type b,0,2
22400,added,Type b,0,2
22401,added,Type a,1,2
22402,added,Type b,0,2
22403,added,Type b,0,2
22404,added,Type a,1,2
22405,added,Type b,0,2
22406,added,Type b,1,2
22407,added,Type a,0,2
22408,added,Type a,1,2
22409,added,Type a,1,2
22410,added,Type b,2,2
22411,added,Type b,1,2
22412,added,Type b,0,2
22413,added,Type b,0,2
22414,added,Type b,0,2
22415,added,Type b,0,2
22416,added,Type b,0,2
22417,added,Type b,0,2
22418,added,Type a,0,2
22419,added,Type b,1,2
22420,added,Type a,0,2
22421,added,Type a,0,2
22422,added,Type b,0,2
22423,added,Type b,1,2
22424,added,Type a,0,2
22425,added,Type b,0,2
22426,added,Type b,1,2
22427,added,Type b,0,2
22428,added,Type b,0,2
22429,added,Type a,1,2
22430,added,Type b,0,2
22431,added,Type a,0,2
22432,added,Type b,1,2
22433,added,Type b,0,2
22434,added,Type b,0,2
22435,added,Type a,1,2
22436,added,Type b,1,2
22437,added,Type a,0,2
22438,added,Type b,0,2
22439,added,Type b,0,2
22440,added,Type a,0,2
22441,added,Type a,0,2
22442,added,Type b,0,2
22443,added,Type a,0,2
22444,added,Type b,0,2
22445,added,Type b,0,2
22446,added,Type b,0,2
22447,added,Type b,0,2
22448,added,Type b,0,2
22449,added,Type b,0,2
22450,added,Type a,0,2
22451,added,Type b,0,2
22452,added,Type b,0,2
22453,added,Type a,0,2
22454,added,Type b,1,2
22455,added,Type b,0,2
22456,added,Type a,1,2
22457,added,Type b,0,2
22458,added,Type b,0,2
22459,added,Type b,0,2
22460,added,Type b,0,2
22461,added,Type b,0,2
22462,added,Type a,0,2
22463,added,Type b,1,2
22464,added,Type b,1,2
22465,added,Type b,1,2
22466,added,Type a,1,2
22467,added,Type b,0,2
22468,added,Type a,2,2
22469,added,Type a,2,2
22470,added,Type a,0,2
22471,added,Type a,0,2
22472,added,Type b,1,2
22473,added,Type b,0,2
22474,added,Type a,0,2
22475,added,Type b,0,2
22476,added,Type a,1,2
22477,added,Type a,0,2
22478,added,Type b,0,2
22479,added,Type a,0,2
22480,added,Type a,0,2
22481,added,Type a,1,2
22482,added,Type a,1,2
22483,added,Type a,1,2
22484,added,Type b,0,2
22485,added,Type b,0,2
22486,added,Type b,0,2
22487,added,Type b,0,2
22488,added,Type a,1,2
22489,added,Type a,0,2
22490,added,Type b,0,2
22491,added,Type b,0,2
22492,added,Type b,0,2
22493,added,Type b,1,2
22494,added,Type b,0,2
22495,added,Type a,0,2
22496,added,Type a,1,2
22497,added,Type a,0,2
22498,added,Type b,0,2
22499,added,Type b,0,2
22500,added,Type b,0,2
22501,added,Type a,0,2
22502,added,Type a,0,2
22503,added,Type b,1,2
22504,added,Type b,0,2
22505,added,Type a,0,2
22506,added,Type b,0,2
22507,added,Type b,0,2
22508,added,Type a,0,2
22509,added,Type b,1,2
22510,added,Type b,0,2
22511,added,Type b,0,2
22512,added,Type b,0,2
22513,added,Type b,0,2
22514,added,Type b,0,2
22515,added,Type a,0,2
22516,added,Type a,0,2
22517,added,Type b,0,2
22518,added,Type a,0,2
22519,added,Type b,0,2
22520,added,Type b,0,2
22521,added,Type b,0,2
22522,added,Type a,0,2
22523,added,Type b,0,2
22524,added,Type b,0,2
22525,added,Type b,0,2
22526,added,Type b,1,2
22527,added,Type b,0,2
22528,added,Type b,1,2
22529,added,Type a,0,2
22530,added,Type a,0,2
22531,added,Type b,0,2
22532,added,Type b,0,2
22533,added,Type b,0,2
22534,added,Type b,1,2
22535,added,Type a,0,2
22536,added,Type b,0,2
22537,added,Type b,0,2
22538,added,Type a,0,2
22539,added,Type b,0,2
22540,added,Type b,1,2
22541,added,Type a,0,2
22542,added,Type b,0,2
22543,added,Type b,0,2
22544,added,Type b,0,2
22545,added,Type b,0,2
22546,added,Type a,0,2
22547,added,Type b,0,2
22548,added,Type a,0,2
22549,added,Type b,0,2
22550,added,Type b,3,2
22551,added,Type a,0,2
22552,added,Type a,0,2
22553,added,Type b,0,2
22554,added,Type a,1,2
22555,added,Type b,0,2
22556,added,Type a,0,2
22557,added,Type b,0,2
22558,added,Type b,0,2
22559,added,Type b,1,2
22560,added,Type a,0,2
22561,added,Type b,0,2
