# Network edges data
# Layout: spring
# N: 5004, m: 3
# h: 0.8, f_a: 0.1
# Generated: 2026-04-10T10:09:12.461156
source,target,source_type,target_type 
3788,3636,Type b,Type b
3788,3052,Type b,Type b
3789,2847,Type a,Type b
3789,1274,Type a,Type b
3789,336,Type a,Type b
3790,178,Type b,Type b
3790,874,Type b,Type b
3790,656,Type b,Type b
3791,1954,Type b,Type b
3791,2783,Type b,Type b
3791,2983,Type b,Type b
3792,1765,Type b,Type b
3792,735,Type b,Type a
3792,2768,Type b,Type b
3793,2289,Type b,Type b
3793,350,Type b,Type b
3793,3391,Type b,Type b
3794,1212,Type b,Type b
3794,510,Type b,Type b
3794,948,Type b,Type b
3795,3141,Type b,Type b
3795,2956,Type b,Type b
3795,521,Type b,Type b
3796,1301,Type b,Type b
3796,2012,Type b,Type b
3796,2822,Type b,Type b
3797,1117,Type b,Type b
3797,747,Type b,Type b
3797,1260,Type b,Type b
3798,1688,Type b,Type b
3798,2556,Type b,Type b
3798,2385,Type b,Type b
3799,1749,Type b,Type b
3799,588,Type b,Type b
3799,1047,Type b,Type b
3800,31,Type b,Type b
3800,3425,Type b,Type b
3800,460,Type b,Type b
3801,225,Type b,Type b
3801,2355,Type b,Type b
3801,440,Type b,Type b
3802,31,Type b,Type b
3802,2415,Type b,Type b
3802,885,Type b,Type b
3803,2709,Type b,Type b
3803,727,Type b,Type b
3803,3639,Type b,Type a
3804,2951,Type b,Type b
3804,3632,Type b,Type b
3804,2328,Type b,Type b
3805,2160,Type b,Type b
3805,1397,Type b,Type b
3805,51,Type b,Type b
3806,1134,Type b,Type b
3806,577,Type b,Type b
3806,3312,Type b,Type b
3807,1028,Type b,Type b
3807,2974,Type b,Type b
3807,3519,Type b,Type b
3808,1752,Type b,Type b
3808,560,Type b,Type b
3808,1334,Type b,Type b
3809,543,Type b,Type b
3809,546,Type b,Type b
3809,575,Type b,Type b
3810,361,Type b,Type b
3810,1906,Type b,Type b
3810,3204,Type b,Type b
3811,23,Type b,Type b
3811,218,Type b,Type b
3811,1860,Type b,Type b
3812,253,Type b,Type b
3812,1792,Type b,Type b
3812,90,Type b,Type b
3813,728,Type b,Type b
3813,2236,Type b,Type b
3813,2390,Type b,Type b
3814,3080,Type b,Type b
3814,2280,Type b,Type b
3814,1807,Type b,Type b
3815,2882,Type b,Type b
3815,1933,Type b,Type b
3815,345,Type b,Type b
3816,2041,Type b,Type b
3816,3546,Type b,Type b
3816,2648,Type b,Type b
3817,2146,Type b,Type b
3817,2743,Type b,Type b
3817,1449,Type b,Type b
3818,1054,Type b,Type b
3818,64,Type b,Type b
3818,1541,Type b,Type b
3819,1602,Type b,Type b
3819,632,Type b,Type b
3819,1076,Type b,Type b
3820,3188,Type b,Type b
3820,2787,Type b,Type b
3820,2137,Type b,Type b
3821,2951,Type b,Type b
3821,2387,Type b,Type b
3821,408,Type b,Type b
3822,1009,Type b,Type b
3822,3583,Type b,Type b
3822,590,Type b,Type b
3823,2172,Type b,Type b
3823,479,Type b,Type b
3823,2982,Type b,Type a
3824,742,Type b,Type b
3824,1484,Type b,Type b
3824,3822,Type b,Type b
3825,86,Type b,Type b
3825,3412,Type b,Type b
3825,2788,Type b,Type b
3826,4,Type b,Type b
3826,284,Type b,Type b
3826,1973,Type b,Type b
3827,815,Type b,Type b
3827,987,Type b,Type b
3827,1308,Type b,Type b
3828,26,Type b,Type b
3828,477,Type b,Type a
3828,156,Type b,Type b
3829,500,Type b,Type b
3829,2906,Type b,Type b
3829,319,Type b,Type b
3830,3373,Type b,Type b
3830,9,Type b,Type b
3830,1419,Type b,Type b
3831,2226,Type b,Type b
3831,1094,Type b,Type b
3831,2181,Type b,Type b
3832,1695,Type b,Type b
3832,322,Type b,Type b
3832,1454,Type b,Type b
3833,677,Type b,Type b
3833,851,Type b,Type b
3833,42,Type b,Type b
3834,973,Type b,Type b
3834,2818,Type b,Type b
3834,11,Type b,Type b
3835,3,Type b,Type b
3835,30,Type b,Type b
3835,1510,Type b,Type b
3836,223,Type b,Type b
3836,205,Type b,Type b
3836,3676,Type b,Type b
3837,739,Type a,Type a
3837,0,Type a,Type b
3837,829,Type a,Type b
3838,1066,Type b,Type b
3838,457,Type b,Type b
3838,1721,Type b,Type b
3839,9,Type b,Type b
3839,2789,Type b,Type b
3839,2608,Type b,Type b
3840,1241,Type b,Type b
3840,3256,Type b,Type b
3840,14,Type b,Type b
3841,7,Type b,Type b
3841,2468,Type b,Type b
3841,3808,Type b,Type b
3842,764,Type b,Type b
3842,688,Type b,Type b
3842,1266,Type b,Type b
3843,1813,Type b,Type b
3843,1762,Type b,Type b
3843,116,Type b,Type b
3844,2710,Type b,Type b
3844,13,Type b,Type b
3844,668,Type b,Type b
3845,2074,Type b,Type b
3845,2786,Type b,Type b
3845,2229,Type b,Type b
3846,847,Type a,Type b
3846,3729,Type a,Type b
3846,1946,Type a,Type b
3847,343,Type b,Type b
3847,1125,Type b,Type b
3847,377,Type b,Type b
3848,494,Type b,Type b
3848,2786,Type b,Type b
3848,631,Type b,Type b
3849,1751,Type b,Type b
3849,463,Type b,Type b
3849,2112,Type b,Type b
3850,2595,Type b,Type b
3850,577,Type b,Type b
3850,3196,Type b,Type b
3851,138,Type b,Type b
3851,335,Type b,Type b
3851,2398,Type b,Type a
3852,458,Type b,Type b
3852,307,Type b,Type b
3852,1797,Type b,Type b
3853,2358,Type b,Type b
3853,2893,Type b,Type b
3853,2923,Type b,Type b
3854,209,Type a,Type b
3854,1695,Type a,Type b
3854,2584,Type a,Type b
3855,232,Type b,Type b
3855,300,Type b,Type b
3855,2374,Type b,Type b
3856,861,Type a,Type b
3856,1807,Type a,Type b
3856,289,Type a,Type b
3857,1356,Type b,Type a
3857,886,Type b,Type b
3857,1651,Type b,Type b
3858,2984,Type a,Type b
3858,815,Type a,Type b
3858,3579,Type a,Type b
3859,177,Type b,Type b
3859,291,Type b,Type b
3859,3,Type b,Type b
3860,2289,Type b,Type b
3860,888,Type b,Type b
3860,31,Type b,Type b
3861,3841,Type b,Type b
3861,2092,Type b,Type b
3861,1545,Type b,Type b
3862,2960,Type b,Type b
3862,880,Type b,Type b
3862,40,Type b,Type b
3863,417,Type b,Type b
3863,3833,Type b,Type b
3863,362,Type b,Type b
3864,3798,Type a,Type b
3864,1765,Type a,Type b
3864,1423,Type a,Type b
3865,3023,Type b,Type b
3865,854,Type b,Type b
3865,2731,Type b,Type b
3866,3092,Type b,Type b
3866,2942,Type b,Type b
3866,1103,Type b,Type b
3867,3115,Type b,Type b
3867,2402,Type b,Type b
3867,2103,Type b,Type b
3868,792,Type b,Type b
3868,335,Type b,Type b
3868,616,Type b,Type b
3869,1402,Type b,Type b
3869,1721,Type b,Type b
3869,2162,Type b,Type b
3870,995,Type b,Type b
3870,3632,Type b,Type b
3870,2393,Type b,Type b
3871,1845,Type b,Type b
3871,3478,Type b,Type b
3871,1702,Type b,Type b
3872,2545,Type b,Type b
3872,2858,Type b,Type b
3872,741,Type b,Type b
3873,1241,Type a,Type b
3873,2098,Type a,Type b
3873,330,Type a,Type b
3874,1530,Type b,Type b
3874,680,Type b,Type b
3874,2589,Type b,Type b
3875,1659,Type a,Type b
3875,692,Type a,Type b
3875,1094,Type a,Type b
3876,187,Type b,Type b
3876,3148,Type b,Type b
3876,2686,Type b,Type b
3877,3537,Type b,Type b
3877,1972,Type b,Type b
3877,1821,Type b,Type b
3878,3450,Type b,Type b
3878,801,Type b,Type b
3878,549,Type b,Type b
3879,16,Type a,Type b
3879,1699,Type a,Type b
3879,1862,Type a,Type b
3880,3846,Type b,Type a
3880,1879,Type b,Type b
3880,2358,Type b,Type b
3881,287,Type b,Type b
3881,569,Type b,Type b
3881,23,Type b,Type b
3882,1014,Type b,Type b
3882,1642,Type b,Type b
3882,2061,Type b,Type b
3883,1150,Type b,Type b
3883,2160,Type b,Type b
3883,670,Type b,Type b
3884,2721,Type b,Type b
3884,3635,Type b,Type b
3884,890,Type b,Type b
3885,1961,Type b,Type b
3885,3147,Type b,Type b
3885,188,Type b,Type b
3886,2094,Type b,Type b
3886,2429,Type b,Type b
3886,1593,Type b,Type b
3887,2773,Type b,Type b
3887,2017,Type b,Type b
3887,3599,Type b,Type a
3888,2168,Type b,Type b
3888,649,Type b,Type b
3888,263,Type b,Type b
3889,64,Type b,Type b
3889,1355,Type b,Type b
3889,1276,Type b,Type b
3890,3186,Type b,Type b
3890,3585,Type b,Type b
3890,186,Type b,Type b
3891,121,Type b,Type b
3891,2127,Type b,Type b
3891,423,Type b,Type b
3892,56,Type b,Type b
3892,3102,Type b,Type b
3892,3552,Type b,Type b
3893,280,Type b,Type b
3893,457,Type b,Type b
3893,3498,Type b,Type b
3894,1773,Type b,Type b
3894,3832,Type b,Type b
3894,887,Type b,Type b
3895,81,Type b,Type a
3895,117,Type b,Type b
3895,256,Type b,Type b
3896,687,Type b,Type b
3896,819,Type b,Type b
3896,524,Type b,Type b
3897,3544,Type b,Type b
3897,173,Type b,Type b
3897,568,Type b,Type b
3898,32,Type b,Type b
3898,2366,Type b,Type b
3898,1284,Type b,Type b
3899,1425,Type b,Type b
3899,3564,Type b,Type b
3899,3894,Type b,Type b
3900,13,Type b,Type b
3900,2201,Type b,Type b
3900,52,Type b,Type b
3901,73,Type b,Type b
3901,953,Type b,Type b
3901,1929,Type b,Type b
3902,729,Type b,Type b
3902,1084,Type b,Type b
3902,1674,Type b,Type b
3903,1113,Type b,Type b
3903,1938,Type b,Type b
3903,232,Type b,Type b
3904,3102,Type b,Type b
3904,209,Type b,Type b
3904,3852,Type b,Type b
3905,2185,Type b,Type b
3905,3036,Type b,Type b
3905,651,Type b,Type b
3906,793,Type b,Type b
3906,1215,Type b,Type b
3906,1769,Type b,Type b
3907,1975,Type b,Type b
3907,357,Type b,Type b
3907,3185,Type b,Type b
3908,1,Type b,Type b
3908,1699,Type b,Type b
3908,2744,Type b,Type b
3909,1480,Type b,Type b
3909,363,Type b,Type b
3909,0,Type b,Type b
3910,3191,Type b,Type b
3910,1888,Type b,Type b
3910,2393,Type b,Type b
3911,742,Type b,Type b
3911,3,Type b,Type b
3911,3461,Type b,Type b
3912,3371,Type b,Type b
3912,1811,Type b,Type b
3912,1702,Type b,Type b
3913,2291,Type b,Type b
3913,1756,Type b,Type b
3913,222,Type b,Type b
3914,1516,Type b,Type b
3914,3063,Type b,Type b
3914,750,Type b,Type b
3915,39,Type b,Type b
3915,402,Type b,Type b
3915,682,Type b,Type b
3916,2758,Type b,Type b
3916,1428,Type b,Type b
3916,1548,Type b,Type b
3917,1221,Type b,Type b
3917,127,Type b,Type a
3917,118,Type b,Type b
3918,157,Type b,Type b
3918,1971,Type b,Type b
3918,1866,Type b,Type b
3919,108,Type a,Type b
3919,3779,Type a,Type b
3919,2129,Type a,Type b
3920,460,Type b,Type b
3920,2995,Type b,Type b
3920,1021,Type b,Type b
3921,231,Type b,Type b
3921,267,Type b,Type b
3921,1032,Type b,Type b
3922,13,Type b,Type b
3922,3040,Type b,Type b
3922,1278,Type b,Type b
3923,649,Type b,Type b
3923,83,Type b,Type b
3923,2286,Type b,Type b
3924,562,Type b,Type b
3924,2148,Type b,Type b
3924,1975,Type b,Type b
3925,42,Type b,Type b
3925,3517,Type b,Type b
3925,711,Type b,Type b
3926,2759,Type b,Type b
3926,1443,Type b,Type b
3926,12,Type b,Type b
3927,3581,Type b,Type b
3927,3217,Type b,Type b
3927,225,Type b,Type b
3928,1160,Type b,Type b
3928,1710,Type b,Type b
3928,3051,Type b,Type b
3929,3198,Type a,Type b
3929,3745,Type a,Type b
3929,2119,Type a,Type b
3930,2400,Type b,Type b
3930,285,Type b,Type b
3930,1035,Type b,Type b
3931,555,Type a,Type b
3931,715,Type a,Type b
3931,3867,Type a,Type b
3932,2130,Type b,Type b
3932,522,Type b,Type b
3932,69,Type b,Type b
3933,2222,Type b,Type b
3933,552,Type b,Type b
3933,1526,Type b,Type b
3934,2557,Type b,Type b
3934,3730,Type b,Type b
3934,500,Type b,Type b
3935,2219,Type b,Type b
3935,1825,Type b,Type b
3935,376,Type b,Type b
3936,1547,Type b,Type b
3936,2069,Type b,Type b
3936,650,Type b,Type b
3937,2629,Type b,Type b
3937,2111,Type b,Type b
3937,476,Type b,Type b
3938,2010,Type b,Type b
3938,420,Type b,Type b
3938,2219,Type b,Type b
3939,2702,Type b,Type b
3939,4,Type b,Type b
3939,2920,Type b,Type b
3940,1131,Type b,Type b
3940,3830,Type b,Type b
3940,478,Type b,Type b
3941,3922,Type b,Type b
3941,1014,Type b,Type b
3941,3534,Type b,Type b
3942,1499,Type b,Type b
3942,1664,Type b,Type b
3942,506,Type b,Type b
3943,292,Type b,Type b
3943,1891,Type b,Type b
3943,3356,Type b,Type b
3944,2883,Type b,Type b
3944,906,Type b,Type b
3944,2890,Type b,Type b
3945,1495,Type b,Type b
3945,558,Type b,Type b
3945,464,Type b,Type b
3946,3089,Type b,Type b
3946,1878,Type b,Type b
3946,2956,Type b,Type b
3947,1877,Type b,Type b
3947,869,Type b,Type b
3947,868,Type b,Type b
3948,1034,Type b,Type b
3948,2703,Type b,Type b
3948,162,Type b,Type b
3949,2357,Type b,Type b
3949,5,Type b,Type b
3949,1670,Type b,Type b
3950,1521,Type b,Type b
3950,880,Type b,Type b
3950,1764,Type b,Type b
3951,3148,Type b,Type b
3951,536,Type b,Type b
3951,544,Type b,Type b
3952,1115,Type b,Type b
3952,699,Type b,Type b
3952,3150,Type b,Type b
3953,2761,Type a,Type b
3953,159,Type a,Type b
3953,3070,Type a,Type b
3954,1995,Type a,Type a
3954,993,Type a,Type b
3954,464,Type a,Type b
3955,782,Type b,Type b
3955,453,Type b,Type b
3955,908,Type b,Type b
3956,2661,Type b,Type b
3956,3624,Type b,Type b
3956,1572,Type b,Type b
3957,3299,Type b,Type b
3957,321,Type b,Type b
3957,297,Type b,Type b
3958,1130,Type b,Type b
3958,200,Type b,Type b
3958,6,Type b,Type b
3959,780,Type b,Type b
3959,894,Type b,Type b
3959,1537,Type b,Type b
3960,2822,Type b,Type b
3960,650,Type b,Type b
3960,3518,Type b,Type b
3961,1547,Type b,Type b
3961,409,Type b,Type b
3961,2831,Type b,Type b
3962,1005,Type b,Type b
3962,1794,Type b,Type b
3962,2393,Type b,Type b
3963,3457,Type b,Type b
3963,3637,Type b,Type b
3963,42,Type b,Type b
3964,538,Type b,Type b
3964,3296,Type b,Type b
3964,2239,Type b,Type b
3965,1081,Type a,Type b
3965,2533,Type a,Type b
3965,2880,Type a,Type b
3966,3636,Type b,Type b
3966,1904,Type b,Type b
3966,590,Type b,Type b
3967,246,Type b,Type b
3967,77,Type b,Type b
3967,3153,Type b,Type b
3968,2366,Type b,Type b
3968,505,Type b,Type b
3968,2010,Type b,Type b
3969,3123,Type b,Type b
3969,2133,Type b,Type b
3969,2771,Type b,Type b
3970,1964,Type a,Type b
3970,645,Type a,Type b
3970,670,Type a,Type b
3971,1277,Type b,Type b
3971,2973,Type b,Type b
3971,2157,Type b,Type b
3972,31,Type b,Type b
3972,2838,Type b,Type b
3972,676,Type b,Type b
3973,1924,Type a,Type b
3973,3310,Type a,Type b
3973,1363,Type a,Type b
3974,1359,Type a,Type b
3974,3865,Type a,Type b
3974,192,Type a,Type b
3975,2667,Type b,Type b
3975,3144,Type b,Type b
3975,2242,Type b,Type b
3976,199,Type b,Type b
3976,2782,Type b,Type b
3976,245,Type b,Type b
3977,2129,Type b,Type b
3977,716,Type b,Type b
3977,2926,Type b,Type b
3978,452,Type b,Type b
3978,1189,Type b,Type b
3978,1185,Type b,Type b
3979,185,Type b,Type b
3979,3180,Type b,Type b
3979,3808,Type b,Type b
3980,2249,Type b,Type b
3980,314,Type b,Type b
3980,1243,Type b,Type b
3981,3543,Type a,Type b
3981,2555,Type a,Type b
3981,818,Type a,Type b
3982,3038,Type b,Type b
3982,11,Type b,Type b
3982,3883,Type b,Type b
3983,825,Type b,Type b
3983,1139,Type b,Type b
3983,76,Type b,Type b
3984,2081,Type b,Type b
3984,2143,Type b,Type b
3984,398,Type b,Type b
3985,2048,Type b,Type b
3985,1550,Type b,Type b
3985,636,Type b,Type b
3986,3663,Type b,Type b
3986,3,Type b,Type b
3986,47,Type b,Type b
3987,3972,Type b,Type b
3987,3532,Type b,Type b
3987,3565,Type b,Type b
3988,1646,Type b,Type b
3988,3756,Type b,Type b
3988,2924,Type b,Type b
3989,111,Type b,Type b
3989,3270,Type b,Type b
3989,260,Type b,Type b
3990,3940,Type a,Type b
3990,3426,Type a,Type b
3990,2469,Type a,Type b
3991,327,Type b,Type b
3991,1831,Type b,Type b
3991,2351,Type b,Type b
3992,256,Type b,Type b
3992,2613,Type b,Type b
3992,261,Type b,Type b
3993,122,Type b,Type b
3993,3968,Type b,Type b
3993,3050,Type b,Type b
3994,1092,Type b,Type b
3994,2451,Type b,Type b
3994,3235,Type b,Type b
3995,2404,Type b,Type b
3995,3240,Type b,Type b
3995,363,Type b,Type b
3996,1309,Type b,Type b
3996,101,Type b,Type b
3996,172,Type b,Type b
3997,118,Type b,Type b
3997,455,Type b,Type b
3997,3078,Type b,Type b
3998,1803,Type b,Type b
3998,2,Type b,Type b
3998,1218,Type b,Type b
3999,1499,Type b,Type b
3999,1192,Type b,Type b
3999,1484,Type b,Type b
4000,979,Type b,Type b
4000,967,Type b,Type b
4000,1140,Type b,Type b
4001,1528,Type b,Type b
4001,3901,Type b,Type b
4001,3407,Type b,Type b
4002,729,Type b,Type b
4002,3450,Type b,Type b
4002,640,Type b,Type b
4003,129,Type b,Type b
4003,421,Type b,Type b
4003,1337,Type b,Type b
4004,31,Type b,Type b
4004,267,Type b,Type b
4004,1399,Type b,Type b
4005,1000,Type b,Type b
4005,3211,Type b,Type b
4005,2814,Type b,Type b
4006,1801,Type b,Type b
4006,1614,Type b,Type b
4006,27,Type b,Type b
4007,3214,Type b,Type b
4007,1540,Type b,Type b
4007,2682,Type b,Type b
4008,1910,Type b,Type b
4008,1537,Type b,Type b
4008,292,Type b,Type b
4009,2852,Type b,Type b
4009,994,Type b,Type b
4009,3557,Type b,Type b
4010,3920,Type b,Type b
4010,1621,Type b,Type b
4010,2083,Type b,Type b
4011,155,Type b,Type b
4011,181,Type b,Type b
4011,3508,Type b,Type b
4012,3071,Type b,Type b
4012,755,Type b,Type b
4012,2238,Type b,Type b
4013,313,Type b,Type b
4013,1136,Type b,Type b
4013,1776,Type b,Type b
4014,2146,Type b,Type b
4014,1337,Type b,Type b
4014,3918,Type b,Type b
4015,863,Type b,Type b
4015,616,Type b,Type b
4015,1033,Type b,Type b
4016,251,Type b,Type b
4016,1595,Type b,Type b
4016,275,Type b,Type b
4017,175,Type b,Type b
4017,3113,Type b,Type b
4017,3097,Type b,Type b
4018,1704,Type b,Type b
4018,715,Type b,Type b
4018,316,Type b,Type b
4019,3590,Type b,Type b
4019,153,Type b,Type b
4019,1828,Type b,Type b
4020,3894,Type b,Type b
4020,3432,Type b,Type b
4020,485,Type b,Type b
4021,3573,Type b,Type b
4021,2686,Type b,Type b
4021,15,Type b,Type b
4022,3108,Type b,Type b
4022,1211,Type b,Type b
4022,2927,Type b,Type b
4023,3631,Type b,Type b
4023,3121,Type b,Type b
4023,113,Type b,Type b
4024,201,Type b,Type b
4024,550,Type b,Type b
4024,3933,Type b,Type b
4025,1452,Type b,Type b
4025,1604,Type b,Type b
4025,3246,Type b,Type b
4026,2824,Type b,Type b
4026,468,Type b,Type b
4026,1429,Type b,Type b
4027,1915,Type b,Type b
4027,2682,Type b,Type b
4027,3349,Type b,Type b
4028,124,Type b,Type b
4028,3639,Type b,Type a
4028,1301,Type b,Type b
4029,3496,Type b,Type b
4029,2441,Type b,Type b
4029,3585,Type b,Type b
4030,3877,Type b,Type b
4030,1181,Type b,Type b
4030,3701,Type b,Type a
4031,2351,Type a,Type b
4031,68,Type a,Type b
4031,835,Type a,Type b
4032,1035,Type b,Type b
4032,601,Type b,Type b
4032,1015,Type b,Type b
4033,1448,Type b,Type b
4033,1503,Type b,Type b
4033,860,Type b,Type b
4034,2004,Type b,Type b
4034,3634,Type b,Type b
4034,2913,Type b,Type b
4035,2817,Type a,Type b
4035,2505,Type a,Type b
4035,290,Type a,Type b
4036,2756,Type b,Type b
4036,596,Type b,Type b
4036,442,Type b,Type b
4037,2383,Type b,Type b
4037,204,Type b,Type b
4037,9,Type b,Type b
4038,3147,Type b,Type b
4038,2524,Type b,Type b
4038,3097,Type b,Type b
4039,2624,Type b,Type b
4039,18,Type b,Type b
4039,3168,Type b,Type b
4040,357,Type b,Type b
4040,1227,Type b,Type b
4040,2567,Type b,Type b
4041,3780,Type a,Type b
4041,2905,Type a,Type b
4041,197,Type a,Type b
4042,3901,Type b,Type b
4042,370,Type b,Type b
4042,2650,Type b,Type b
4043,2078,Type b,Type b
4043,3542,Type b,Type b
4043,675,Type b,Type b
4044,1070,Type b,Type b
4044,1214,Type b,Type b
4044,3233,Type b,Type b
4045,1714,Type b,Type b
4045,141,Type b,Type b
4045,192,Type b,Type b
4046,116,Type b,Type b
4046,3590,Type b,Type b
4046,115,Type b,Type b
4047,135,Type b,Type b
4047,2,Type b,Type b
4047,1742,Type b,Type b
4048,190,Type b,Type b
4048,3698,Type b,Type b
4048,2610,Type b,Type b
4049,1180,Type b,Type b
4049,1907,Type b,Type b
4049,3944,Type b,Type b
4050,2748,Type b,Type b
4050,2067,Type b,Type b
4050,1809,Type b,Type b
4051,887,Type b,Type b
4051,1,Type b,Type b
4051,403,Type b,Type b
4052,1410,Type b,Type b
4052,1893,Type b,Type b
4052,2873,Type b,Type b
4053,164,Type b,Type b
4053,1223,Type b,Type b
4053,2124,Type b,Type b
4054,717,Type b,Type b
4054,2633,Type b,Type b
4054,14,Type b,Type b
4055,857,Type b,Type b
4055,3698,Type b,Type b
4055,2562,Type b,Type a
4056,3867,Type b,Type b
4056,732,Type b,Type b
4056,3574,Type b,Type b
4057,3044,Type b,Type b
4057,845,Type b,Type b
4057,429,Type b,Type b
4058,2424,Type b,Type b
4058,1727,Type b,Type b
4058,354,Type b,Type b
4059,2374,Type b,Type b
4059,177,Type b,Type b
4059,2514,Type b,Type b
4060,240,Type b,Type b
4060,1018,Type b,Type b
4060,1324,Type b,Type b
4061,778,Type b,Type b
4061,2893,Type b,Type b
4061,1894,Type b,Type b
4062,860,Type b,Type b
4062,3368,Type b,Type b
4062,3371,Type b,Type b
4063,3967,Type b,Type b
4063,3797,Type b,Type b
4063,139,Type b,Type b
4064,1092,Type b,Type b
4064,96,Type b,Type b
4064,393,Type b,Type b
4065,81,Type b,Type a
4065,2921,Type b,Type b
4065,1533,Type b,Type b
4066,3113,Type b,Type b
4066,1184,Type b,Type b
4066,3669,Type b,Type b
4067,196,Type b,Type b
4067,1388,Type b,Type b
4067,126,Type b,Type b
4068,164,Type b,Type b
4068,979,Type b,Type b
4068,3205,Type b,Type b
4069,560,Type a,Type b
4069,501,Type a,Type b
4069,67,Type a,Type b
4070,1564,Type b,Type b
4070,3516,Type b,Type b
4070,1712,Type b,Type b
4071,1574,Type b,Type b
4071,3482,Type b,Type b
4071,2973,Type b,Type b
4072,192,Type b,Type b
4072,3598,Type b,Type a
4072,3458,Type b,Type b
4073,990,Type b,Type b
4073,1112,Type b,Type b
4073,930,Type b,Type b
4074,1277,Type b,Type b
4074,242,Type b,Type b
4074,2847,Type b,Type b
4075,855,Type b,Type b
4075,894,Type b,Type b
4075,4052,Type b,Type b
4076,1680,Type b,Type b
4076,952,Type b,Type b
4076,2621,Type b,Type b
4077,102,Type a,Type b
4077,3820,Type a,Type b
4077,3592,Type a,Type b
4078,3798,Type b,Type b
4078,223,Type b,Type b
4078,336,Type b,Type b
4079,720,Type b,Type b
4079,2534,Type b,Type b
4079,447,Type b,Type b
4080,1726,Type b,Type b
4080,29,Type b,Type b
4080,267,Type b,Type b
4081,1561,Type a,Type b
4081,2381,Type a,Type b
4081,2667,Type a,Type b
4082,1227,Type b,Type b
4082,2828,Type b,Type b
4082,2878,Type b,Type b
4083,2001,Type b,Type b
4083,1690,Type b,Type b
4083,607,Type b,Type b
4084,3317,Type b,Type b
4084,341,Type b,Type b
4084,2402,Type b,Type b
4085,2825,Type b,Type b
4085,2352,Type b,Type b
4085,3102,Type b,Type b
4086,2904,Type b,Type b
4086,911,Type b,Type b
4086,2430,Type b,Type b
4087,4,Type b,Type b
4087,2808,Type b,Type b
4087,115,Type b,Type b
4088,3390,Type b,Type b
4088,3301,Type b,Type b
4088,2437,Type b,Type b
4089,1642,Type b,Type b
4089,2368,Type b,Type b
4089,173,Type b,Type b
4090,105,Type b,Type b
4090,3507,Type b,Type b
4090,2113,Type b,Type b
4091,2904,Type b,Type b
4091,836,Type b,Type b
4091,357,Type b,Type b
4092,327,Type b,Type b
4092,3729,Type b,Type b
4092,87,Type b,Type b
4093,2631,Type b,Type b
4093,588,Type b,Type b
4093,292,Type b,Type b
4094,2945,Type b,Type b
4094,2196,Type b,Type b
4094,210,Type b,Type b
4095,3453,Type b,Type b
4095,3518,Type b,Type b
4095,1860,Type b,Type b
4096,1080,Type b,Type b
4096,28,Type b,Type b
4096,536,Type b,Type b
4097,3181,Type b,Type b
4097,488,Type b,Type b
4097,1561,Type b,Type b
4098,643,Type b,Type b
4098,4082,Type b,Type b
4098,3760,Type b,Type b
4099,1316,Type b,Type b
4099,870,Type b,Type b
4099,380,Type b,Type b
4100,1034,Type b,Type b
4100,1649,Type b,Type b
4100,855,Type b,Type b
4101,1224,Type b,Type b
4101,2890,Type b,Type b
4101,1674,Type b,Type b
4102,1645,Type b,Type b
4102,5,Type b,Type b
4102,844,Type b,Type b
4103,830,Type b,Type b
4103,2217,Type b,Type b
4103,98,Type b,Type b
4104,3422,Type b,Type b
4104,889,Type b,Type b
4104,299,Type b,Type b
4105,3324,Type b,Type b
4105,2648,Type b,Type b
4105,3360,Type b,Type b
4106,3925,Type b,Type b
4106,650,Type b,Type b
4106,976,Type b,Type b
4107,43,Type b,Type b
4107,2132,Type b,Type b
4107,3332,Type b,Type b
4108,2375,Type b,Type b
4108,2363,Type b,Type b
4108,662,Type b,Type b
4109,2062,Type b,Type b
4109,84,Type b,Type b
4109,857,Type b,Type b
4110,4040,Type b,Type b
4110,1700,Type b,Type b
4110,1043,Type b,Type b
4111,482,Type b,Type b
4111,1260,Type b,Type b
4111,3912,Type b,Type b
4112,1850,Type b,Type b
4112,1246,Type b,Type b
4112,2616,Type b,Type b
4113,1909,Type b,Type b
4113,42,Type b,Type b
4113,1043,Type b,Type b
4114,3569,Type b,Type b
4114,3169,Type b,Type b
4114,1014,Type b,Type b
4115,4070,Type b,Type b
4115,705,Type b,Type b
4115,687,Type b,Type b
4116,315,Type b,Type b
4116,1698,Type b,Type b
4116,1223,Type b,Type b
4117,1537,Type b,Type b
4117,929,Type b,Type b
4117,185,Type b,Type b
4118,2931,Type b,Type b
4118,533,Type b,Type b
4118,645,Type b,Type b
4119,2104,Type b,Type b
4119,12,Type b,Type b
4119,986,Type b,Type b
4120,1290,Type b,Type b
4120,3381,Type b,Type b
4120,1715,Type b,Type a
4121,1042,Type a,Type b
4121,810,Type a,Type b
4121,1227,Type a,Type b
4122,124,Type b,Type b
4122,130,Type b,Type b
4122,2283,Type b,Type b
4123,1458,Type b,Type b
4123,3323,Type b,Type b
4123,1700,Type b,Type b
4124,497,Type b,Type b
4124,3745,Type b,Type b
4124,24,Type b,Type b
4125,886,Type b,Type b
4125,3375,Type b,Type b
4125,433,Type b,Type b
4126,1669,Type b,Type b
4126,1765,Type b,Type b
4126,2504,Type b,Type b
4127,3336,Type a,Type b
4127,688,Type a,Type b
4127,1155,Type a,Type b
4128,4,Type a,Type b
4128,348,Type a,Type b
4128,57,Type a,Type b
